quantity,value
label,results_eft68_c6f20_c8f40_f777p553_mh125_Glauber_C6p61606_Lambda2000
model_parameters.c6_over_f2_TeV2,0.0
model_parameters.c8_over_f4_TeV4,0.0
model_parameters.f_GeV,777.5534599267216
model_parameters.m_h,125.0
model_parameters.v,246.0
model_parameters.m_w,80.36
model_parameters.m_z,91.19
model_parameters.m_t,173.1
model_parameters.use_glauber_measure,True
model_parameters.C_glauber,6.616060606060606
model_parameters.Lambda_glauber,2000.0
derived_tree_coefficients.glauber_scheme,counterterm_subtracted
derived_tree_coefficients.lambda_tree,0.12909808976138543
derived_tree_coefficients.mu2_tree_GeV2,7812.5
derived_tree_coefficients.a0_mean_field,0.3998252334093464
derived_tree_coefficients.glauber_t0,0.10009438090909091
derived_tree_coefficients.glauber_lambda_shift,0.0
derived_tree_coefficients.glauber_mu2_shift_after_lambda_GeV2,0.0
derived_tree_coefficients.lambda_tree_raw_glauber_equivalent,-1.240033799150515
derived_tree_coefficients.mu2_tree_raw_glauber_equivalent_GeV2,669866.3332443488
derived_tree_coefficients.combo_TeV2,0.0
scan_parameters.T_min,1.0
scan_parameters.T_max,250.0
scan_parameters.phi_scan_range,"(-10.0, 777.5534599267216)"
scan_parameters.n_phi_scan,1200
scan_parameters.n_T_seeds,3
scan_parameters.deltaX_target,0.1
scan_parameters.x_eps,0.001
scan_parameters.T_eps,0.01
scan_parameters.deriv_order,4
scan_parameters.phitol,0.0001
scan_parameters.overlapAngle,45.0
scan_parameters.Tn_Ttol,0.01
scan_parameters.Tn_maxiter,160
scan_parameters.include_zeroT_loops,True
scan_parameters.include_scalar_loops,True
scan_parameters.include_thermal,True
scan_parameters.include_scalar_thermal,True
scan_parameters.include_daisy,False
scan_parameters.renormalize_zeroT_loops,True
scan_parameters.thermal_approx,spline
key_temperatures.Tn,62.474656984623515
key_temperatures.Tc,81.28659331230787
key_temperatures.Ts_false,44.418110546870075
key_temperatures.Ts_true,93.34544335937471
key_temperatures.S_at_Tn,8748.523078456297
key_temperatures.S_over_Tn,140.03315105210606
key_temperatures.false_phase_key,2
key_temperatures.true_phase_key,0
key_temperatures.phi_false_Tn,-0.0007279125918636104
key_temperatures.phi_true_Tn,238.66660703391108
key_temperatures.vTn_over_Tn,3.8202147647269604
key_temperatures.Tc_minus_Tn_over_Tc,0.23142729398694065
gw_scales.gw_T_star_GeV,62.474656984623515
gw_scales.gw_alpha,0.06721907974388851
gw_scales.gw_beta_over_H,814.7312037781967
gw_scales.gw_v_w,1.0
gw_scales.gw_g_star,106.75
gw_peaks.sw.f_peak_mHz,9.772184540646425
gw_peaks.sw.f_peak_Hz,0.009772184540646425
gw_peaks.sw.omega_peak,3.573053915510577e-15
gw_peaks.turb.f_peak_mHz,16.73091141130181
gw_peaks.turb.f_peak_Hz,0.016730911411301813
gw_peaks.turb.omega_peak,2.59605095718944e-19
gw_peaks.coll.f_peak_mHz,nan
gw_peaks.coll.f_peak_Hz,nan
gw_peaks.coll.omega_peak,nan
gw_peaks.total.f_peak_mHz,9.772184540646425
gw_peaks.total.f_peak_Hz,0.009772184540646425
gw_peaks.total.omega_peak,3.573281811479345e-15
gw_run_parameters.g_star,106.75
