quantity,value
label,results_eft68_c6f21_c8f45_f1000_mh125_Glauber_C3p245_Lambda1000
model_parameters.c6_over_f2_TeV2,1.0
model_parameters.c8_over_f4_TeV4,5.0
model_parameters.f_GeV,1000.0
model_parameters.m_h,125.0
model_parameters.v,246.0
model_parameters.m_w,80.36
model_parameters.m_z,91.19
model_parameters.m_t,173.1
model_parameters.use_glauber_measure,True
model_parameters.C_glauber,3.245
model_parameters.Lambda_glauber,1000.0
derived_tree_coefficients.glauber_scheme,counterterm_subtracted
derived_tree_coefficients.lambda_tree,0.010857692841385418
derived_tree_coefficients.mu2_tree_GeV2,3957.7559906595197
derived_tree_coefficients.a0_mean_field,0.3407050349493464
derived_tree_coefficients.glauber_t0,0.19637442000000002
derived_tree_coefficients.glauber_lambda_shift,0.0
derived_tree_coefficients.glauber_mu2_shift_after_lambda_GeV2,0.0
derived_tree_coefficients.lambda_tree_raw_glauber_equivalent,-0.40215382303793024
derived_tree_coefficients.mu2_tree_raw_glauber_equivalent_GeV2,81246.42228066655
derived_tree_coefficients.combo_TeV2,2.90774
scan_parameters.T_min,1.0
scan_parameters.T_max,250.0
scan_parameters.phi_scan_range,"(-10.0, 555.1273816533688)"
scan_parameters.n_phi_scan,1200
scan_parameters.n_T_seeds,3
scan_parameters.deltaX_target,0.1
scan_parameters.x_eps,0.001
scan_parameters.T_eps,0.01
scan_parameters.deriv_order,4
scan_parameters.phitol,0.0001
scan_parameters.overlapAngle,45.0
scan_parameters.Tn_Ttol,0.01
scan_parameters.Tn_maxiter,160
scan_parameters.include_zeroT_loops,True
scan_parameters.include_scalar_loops,True
scan_parameters.include_thermal,True
scan_parameters.include_scalar_thermal,True
scan_parameters.include_daisy,False
scan_parameters.renormalize_zeroT_loops,True
scan_parameters.thermal_approx,spline
key_temperatures.Tn,61.84013685715122
key_temperatures.Tc,81.84925269495352
key_temperatures.Ts_false,41.73883164061981
key_temperatures.Ts_true,93.11346484374971
key_temperatures.S_at_Tn,8650.847352666487
key_temperatures.S_over_Tn,139.89049494909227
key_temperatures.false_phase_key,1
key_temperatures.true_phase_key,0
key_temperatures.phi_false_Tn,-0.0002666964946938952
key_temperatures.phi_true_Tn,238.71289189017335
key_temperatures.vTn_over_Tn,3.860161119009045
key_temperatures.Tc_minus_Tn_over_Tc,0.2444630241448249
gw_scales.gw_T_star_GeV,61.84013685715122
gw_scales.gw_alpha,0.06614780816060918
gw_scales.gw_beta_over_H,676.1208277970378
gw_scales.gw_v_w,1.0
gw_scales.gw_g_star,106.75
gw_peaks.sw.f_peak_mHz,8.00299804111444
gw_peaks.sw.f_peak_Hz,0.008002998041114439
gw_peaks.sw.omega_peak,4.972023599959818e-15
gw_peaks.turb.f_peak_mHz,13.701895486497882
gw_peaks.turb.f_peak_Hz,0.013701895486497882
gw_peaks.turb.omega_peak,3.6125861195453935e-19
gw_peaks.coll.f_peak_mHz,nan
gw_peaks.coll.f_peak_Hz,nan
gw_peaks.coll.omega_peak,nan
gw_peaks.total.f_peak_mHz,8.00299804111444
gw_peaks.total.f_peak_Hz,0.008002998041114439
gw_peaks.total.omega_peak,4.972340263626694e-15
gw_run_parameters.g_star,106.75
gw_run_parameters.v_w,1.0
gw_run_parameters.epsilon_turb,1.0
gw_run_parameters.frequency_unit,mHz
S3,8651.01497844975
S3_over_T,139.89320557995083
bounce_diagnostics.label,results_eft68_c6f21_c8f45_f1000_mh125_Glauber_C3p245_Lambda1000
bounce_diagnostics.C,nan
bounce_diagnostics.Lambda_GeV,nan
bounce_diagnostics.finiteT,
bounce_diagnostics.temperature_GeV,nan
bounce_diagnostics.phi_metaMin,-0.0002666964946938952
bounce_diagnostics.phi_absMin,238.71289189017335
bounce_diagnostics.phi_bar,113.31451062277188
bounce_diagnostics.phi_top,78.15154865152401
bounce_diagnostics.V(phi_meta),-40098241.52857673
bounce_diagnostics.V(phi_true),-60804810.96899458
bounce_diagnostics.V(phi_top),-39115650.87466628
bounce_diagnostics.DeltaV_true_minus_meta,-20706569.44041785
bounce_diagnostics.r0,3.218675029822449e-06
bounce_diagnostics.phi0,229.59660178650995
bounce_diagnostics.dphi0,-0.10537338498598338
bounce_diagnostics.rscale_cubic,0.03218675029822449
bounce_diagnostics.rscale_curv,0.029650558117011547
bounce_diagnostics.wall_r_hi,0.10715520143020527
bounce_diagnostics.wall_thickness,0.08093242231837297
bounce_diagnostics.S_total,8651.01497844975
bounce_diagnostics.S_kin,12966.257269896449
bounce_diagnostics.S_pot,-4315.242291446697
bounce_diagnostics.S_interior,0.0
bounce_diagnostics.S3_over_T,nan
bounce_diagnostics.beta_rscale,31.068684807709925
bounce_diagnostics.beta_curvature,33.72617688458183
bounce_diagnostics.beta_wall,12.355987518403781
bounce_diagnostics.Tn_from_transitionFinder_GeV,61.84013685715122
bounce_diagnostics.Tc_from_transitionFinder_GeV,81.84925269495352
bounce_diagnostics.T_spinodal_high_GeV,nan
bounce_diagnostics.T_spinodal_low_GeV,nan
bounce_diagnostics.gw_T_star_GeV,61.84013685715122
bounce_diagnostics.gw_alpha,0.06614780816060918
bounce_diagnostics.gw_beta_over_H,676.1208277970378
bounce_diagnostics.gw_R_star_times_H,nan
bounce_diagnostics.gw_Gamma_Tstar_GeV4,nan
bounce_diagnostics.gw_dT_for_beta_GeV,nan
bounce_diagnostics.gw_f_sw_peak_Hz,nan
bounce_diagnostics.gw_f_turb_peak_Hz,nan
bounce_diagnostics.gw_f_coll_peak_Hz,nan
bounce_diagnostics.gw_g_star,106.75
bounce_diagnostics.gw_v_w,1.0
bounce_diagnostics.omega_sw_peak,nan
bounce_diagnostics.omega_turb_peak,nan
bounce_diagnostics.omega_coll_peak,nan
bounce_diagnostics.omega_tot_peak,nan
