quantity,value
label,results_eft68_c6f23p28333_c8f40_f1000_mh125_Glauber_C1_Lambda1000
model_parameters.c6_over_f2_TeV2,3.2833333333333337
model_parameters.c8_over_f4_TeV4,0.0
model_parameters.f_GeV,1000.0
model_parameters.m_h,125.0
model_parameters.v,246.0
model_parameters.m_w,80.36
model_parameters.m_z,91.19
model_parameters.m_t,173.1
model_parameters.use_glauber_measure,True
model_parameters.C_glauber,1.0
model_parameters.Lambda_glauber,1000.0
derived_tree_coefficients.glauber_scheme,counterterm_subtracted
derived_tree_coefficients.lambda_tree,-0.16894321023861458
derived_tree_coefficients.mu2_tree_GeV2,-1205.633655399999
derived_tree_coefficients.a0_mean_field,0.2508045834093464
derived_tree_coefficients.glauber_t0,0.060516
derived_tree_coefficients.glauber_lambda_shift,0.0
derived_tree_coefficients.glauber_mu2_shift_after_lambda_GeV2,0.0
derived_tree_coefficients.lambda_tree_raw_glauber_equivalent,-0.19764186150277788
derived_tree_coefficients.mu2_tree_raw_glauber_equivalent_GeV2,24019.562448959092
derived_tree_coefficients.combo_TeV2,6.566666666666667
scan_parameters.T_min,1.0
scan_parameters.T_max,250.0
scan_parameters.phi_scan_range,"(-10.0, 1000.0)"
scan_parameters.n_phi_scan,1200
scan_parameters.n_T_seeds,3
scan_parameters.deltaX_target,0.1
scan_parameters.x_eps,0.001
scan_parameters.T_eps,0.01
scan_parameters.deriv_order,4
scan_parameters.phitol,0.0001
scan_parameters.overlapAngle,45.0
scan_parameters.Tn_Ttol,0.01
scan_parameters.Tn_maxiter,160
scan_parameters.include_zeroT_loops,True
scan_parameters.include_scalar_loops,True
scan_parameters.include_thermal,True
scan_parameters.include_scalar_thermal,True
scan_parameters.include_daisy,False
scan_parameters.renormalize_zeroT_loops,True
scan_parameters.thermal_approx,spline
key_temperatures.Tn,74.60185783226521
key_temperatures.Tc,91.1955547884385
key_temperatures.Ts_false,42.79824882811971
key_temperatures.Ts_true,94.48685546874968
key_temperatures.S_at_Tn,10448.885406116398
key_temperatures.S_over_Tn,140.06199992511807
key_temperatures.false_phase_key,2
key_temperatures.true_phase_key,0
key_temperatures.phi_false_Tn,-0.00019390621179751373
key_temperatures.phi_true_Tn,230.94568701081602
key_temperatures.vTn_over_Tn,3.0957095938558825
key_temperatures.Tc_minus_Tn_over_Tc,0.18195730038233168
gw_scales.gw_T_star_GeV,74.60185783226521
gw_scales.gw_alpha,0.032229755169676105
gw_scales.gw_beta_over_H,872.8481021884751
gw_scales.gw_v_w,1.0
gw_scales.gw_g_star,106.75
gw_peaks.sw.f_peak_mHz,12.495317315618713
gw_peaks.sw.f_peak_Hz,0.012495317315618714
gw_peaks.sw.omega_peak,4.224618394126566e-16
gw_peaks.turb.f_peak_mHz,21.393174289143477
gw_peaks.turb.f_peak_Hz,0.021393174289143477
gw_peaks.turb.omega_peak,3.0694622846326494e-20
gw_peaks.coll.f_peak_mHz,nan
gw_peaks.coll.f_peak_Hz,nan
gw_peaks.coll.omega_peak,nan
gw_peaks.total.f_peak_mHz,12.495317315618713
gw_peaks.total.f_peak_Hz,0.012495317315618714
gw_peaks.total.omega_peak,4.224887783733348e-16
gw_run_parameters.g_star,106.75
gw_run_parameters.v_w,1.0
gw_run_parameters.epsilon_turb,1.0
gw_run_parameters.frequency_unit,mHz
S3,10448.88898449281
S3_over_T,140.06204789143575
bounce_diagnostics.label,results_eft68_c6f23p28333_c8f40_f1000_mh125_Glauber_C1_Lambda1000
bounce_diagnostics.C,nan
bounce_diagnostics.Lambda_GeV,nan
bounce_diagnostics.finiteT,
bounce_diagnostics.temperature_GeV,nan
bounce_diagnostics.phi_metaMin,-0.00019390621179751373
bounce_diagnostics.phi_absMin,230.94568701081602
bounce_diagnostics.phi_bar,117.09333469963235
bounce_diagnostics.phi_top,78.89694662869383
bounce_diagnostics.V(phi_meta),-79023081.76555742
bounce_diagnostics.V(phi_true),-96145302.56725584
bounce_diagnostics.V(phi_top),-77619366.7889738
bounce_diagnostics.DeltaV_true_minus_meta,-17122220.801698416
bounce_diagnostics.r0,2.7186053763090647e-06
bounce_diagnostics.phi0,224.37209122093628
bounce_diagnostics.dphi0,-0.05533314205412177
bounce_diagnostics.rscale_cubic,0.027186053763090644
bounce_diagnostics.rscale_curv,0.025727212561073073
bounce_diagnostics.wall_r_hi,0.11015000307365409
bounce_diagnostics.wall_thickness,0.0770278197959905
bounce_diagnostics.S_total,10448.88898449281
bounce_diagnostics.S_kin,15670.48276262059
bounce_diagnostics.S_pot,-5221.593778127775
bounce_diagnostics.S_interior,0.0
bounce_diagnostics.S3_over_T,nan
bounce_diagnostics.beta_rscale,36.78356589427693
bounce_diagnostics.beta_curvature,38.869358337312285
bounce_diagnostics.beta_wall,12.98232252514114
bounce_diagnostics.Tn_from_transitionFinder_GeV,74.60185783226521
bounce_diagnostics.Tc_from_transitionFinder_GeV,91.1955547884385
bounce_diagnostics.T_spinodal_high_GeV,nan
bounce_diagnostics.T_spinodal_low_GeV,nan
bounce_diagnostics.gw_T_star_GeV,74.60185783226521
bounce_diagnostics.gw_alpha,0.032229755169676105
bounce_diagnostics.gw_beta_over_H,872.8481021884751
bounce_diagnostics.gw_R_star_times_H,nan
