quantity,value
label,results_eft68_c6f23p2404_c8f40_f1000_mh125_Glauber_off
model_parameters.c6_over_f2_TeV2,3.2404040404040404
model_parameters.c8_over_f4_TeV4,0.0
model_parameters.f_GeV,1000.0
model_parameters.m_h,125.0
model_parameters.v,246.0
model_parameters.m_w,80.36
model_parameters.m_z,91.19
model_parameters.m_t,173.1
model_parameters.use_glauber_measure,False
model_parameters.C_glauber,0.0
model_parameters.Lambda_glauber,1000.0
derived_tree_coefficients.glauber_scheme,counterterm_subtracted
derived_tree_coefficients.lambda_tree,-0.16504634660225093
derived_tree_coefficients.mu2_tree_GeV2,-1087.7223554909087
derived_tree_coefficients.a0_mean_field,0.25275301522752824
derived_tree_coefficients.glauber_t0,0.0
derived_tree_coefficients.glauber_lambda_shift,0.0
derived_tree_coefficients.glauber_mu2_shift_after_lambda_GeV2,0.0
derived_tree_coefficients.lambda_tree_raw_glauber_equivalent,-0.16504634660225093
derived_tree_coefficients.mu2_tree_raw_glauber_equivalent_GeV2,-1087.7223554909087
derived_tree_coefficients.combo_TeV2,6.480808080808081
scan_parameters.T_min,1.0
scan_parameters.T_max,250.0
scan_parameters.phi_scan_range,"(-10, 1000.0)"
scan_parameters.n_phi_scan,1200
scan_parameters.n_T_seeds,3
scan_parameters.deltaX_target,0.1
scan_parameters.x_eps,0.001
scan_parameters.T_eps,0.01
scan_parameters.deriv_order,4
scan_parameters.phitol,0.0001
scan_parameters.overlapAngle,45.0
scan_parameters.Tn_Ttol,0.01
scan_parameters.Tn_maxiter,160
scan_parameters.include_zeroT_loops,True
scan_parameters.include_scalar_loops,True
scan_parameters.include_thermal,True
scan_parameters.include_scalar_thermal,True
scan_parameters.include_daisy,True
scan_parameters.renormalize_zeroT_loops,True
scan_parameters.thermal_approx,spline
key_temperatures.Tn,80.7056129935586
key_temperatures.Tc,94.74340831079856
key_temperatures.Ts_false,52.64473984374542
key_temperatures.Ts_true,96.39423437499964
key_temperatures.S_at_Tn,11299.80641213598
key_temperatures.S_over_Tn,140.01264587430688
key_temperatures.false_phase_key,2
key_temperatures.true_phase_key,0
key_temperatures.phi_false_Tn,-5.461279634690625e-05
key_temperatures.phi_true_Tn,226.49220699172034
key_temperatures.vTn_over_Tn,2.806399686348922
key_temperatures.Tc_minus_Tn_over_Tc,0.14816645893918057
gw_scales.gw_T_star_GeV,80.7056129935586
gw_scales.gw_alpha,0.023220400264799244
gw_scales.gw_beta_over_H,1109.6529699162638
gw_scales.gw_v_w,1.0
gw_scales.gw_g_star,106.75
gw_peaks.sw.f_peak_mHz,17.252977398036524
gw_peaks.sw.f_peak_Hz,0.017252977398036523
gw_peaks.sw.omega_peak,1.0441911607954452e-16
gw_peaks.turb.f_peak_mHz,29.538741847035077
gw_peaks.turb.f_peak_Hz,0.029538741847035078
gw_peaks.turb.omega_peak,7.58670022271883e-21
gw_peaks.coll.f_peak_mHz,nan
gw_peaks.coll.f_peak_Hz,nan
gw_peaks.coll.omega_peak,nan
gw_peaks.total.f_peak_mHz,17.252977398036524
gw_peaks.total.f_peak_Hz,0.017252977398036523
gw_peaks.total.omega_peak,1.0442578737170009e-16
gw_run_parameters.g_star,106.75
gw_run_parameters.v_w,1.0
gw_run_parameters.epsilon_turb,1.0
gw_run_parameters.frequency_unit,mHz
S3,11299.635060048384
S3_over_T,140.01052269995455
bounce_diagnostics.label,results_eft68_c6f23p2404_c8f40_f1000_mh125_Glauber_off
bounce_diagnostics.C,nan
bounce_diagnostics.Lambda_GeV,nan
bounce_diagnostics.finiteT,
bounce_diagnostics.temperature_GeV,nan
bounce_diagnostics.phi_metaMin,-5.461279634690625e-05
bounce_diagnostics.phi_absMin,226.49220699172034
bounce_diagnostics.phi_bar,116.9214430519311
bounce_diagnostics.phi_top,78.0698033408261
bounce_diagnostics.V(phi_meta),-110002718.03322154
bounce_diagnostics.V(phi_true),-124431821.60711971
bounce_diagnostics.V(phi_top),-108686010.09022011
bounce_diagnostics.DeltaV_true_minus_meta,-14429103.573898166
bounce_diagnostics.r0,2.7775573589725154e-06
bounce_diagnostics.phi0,220.8270289507582
bounce_diagnostics.dphi0,-0.04346813429056302
bounce_diagnostics.rscale_cubic,0.027775573589725152
bounce_diagnostics.rscale_curv,0.026300309857387634
bounce_diagnostics.wall_r_hi,0.11750280649697381
bounce_diagnostics.wall_thickness,0.08024577034617346
bounce_diagnostics.S_total,11299.635060048384
bounce_diagnostics.S_kin,16966.332431803843
bounce_diagnostics.S_pot,-5666.697371755458
bounce_diagnostics.S_interior,0.0
bounce_diagnostics.S3_over_T,nan
bounce_diagnostics.beta_rscale,36.0028568544098
bounce_diagnostics.beta_curvature,38.02236205275148
bounce_diagnostics.beta_wall,12.46171599681933
bounce_diagnostics.Tn_from_transitionFinder_GeV,80.7056129935586
bounce_diagnostics.Tc_from_transitionFinder_GeV,94.74340831079856
bounce_diagnostics.T_spinodal_high_GeV,nan
bounce_diagnostics.T_spinodal_low_GeV,nan
