quantity,value
label,results_eft68_c6f20_c8f40_f523p38_mh125_Glauber_C3p65061_Lambda1000
model_parameters.c6_over_f2_TeV2,0.0
model_parameters.c8_over_f4_TeV4,0.0
model_parameters.f_GeV,523.380472299798
model_parameters.m_h,125.0
model_parameters.v,246.0
model_parameters.m_w,80.36
model_parameters.m_z,91.19
model_parameters.m_t,173.1
model_parameters.use_glauber_measure,True
model_parameters.C_glauber,3.650606060606061
model_parameters.Lambda_glauber,1000.0
derived_tree_coefficients.glauber_scheme,counterterm_subtracted
derived_tree_coefficients.lambda_tree,0.12909808976138543
derived_tree_coefficients.mu2_tree_GeV2,7812.5
derived_tree_coefficients.a0_mean_field,0.3998252334093464
derived_tree_coefficients.glauber_t0,0.2209200763636364
derived_tree_coefficients.glauber_lambda_shift,0.0
derived_tree_coefficients.glauber_mu2_shift_after_lambda_GeV2,0.0
derived_tree_coefficients.lambda_tree_raw_glauber_equivalent,-0.4270701417051978
derived_tree_coefficients.mu2_tree_raw_glauber_equivalent_GeV2,92847.90781439295
derived_tree_coefficients.combo_TeV2,0.0
scan_parameters.T_min,1.0
scan_parameters.T_max,250.0
scan_parameters.phi_scan_range,"(-10.0, 523.380472299798)"
scan_parameters.n_phi_scan,1200
scan_parameters.n_T_seeds,3
scan_parameters.deltaX_target,0.1
scan_parameters.x_eps,0.001
scan_parameters.T_eps,0.01
scan_parameters.deriv_order,4
scan_parameters.phitol,0.0001
scan_parameters.overlapAngle,45.0
scan_parameters.Tn_Ttol,0.01
scan_parameters.Tn_maxiter,160
scan_parameters.include_zeroT_loops,True
scan_parameters.include_scalar_loops,True
scan_parameters.include_thermal,True
scan_parameters.include_scalar_thermal,True
scan_parameters.include_daisy,False
scan_parameters.renormalize_zeroT_loops,True
scan_parameters.thermal_approx,spline
key_temperatures.Tn,75.0766904918103
key_temperatures.Tc,86.12617321960737
key_temperatures.Ts_false,64.82998281249687
key_temperatures.Ts_true,94.34241601562469
key_temperatures.S_at_Tn,10506.54758352605
key_temperatures.S_over_Tn,139.9442025840517
key_temperatures.false_phase_key,1
key_temperatures.true_phase_key,0
key_temperatures.phi_false_Tn,-0.0003500169656663663
key_temperatures.phi_true_Tn,230.97421892095696
key_temperatures.vTn_over_Tn,3.076510397673332
key_temperatures.Tc_minus_Tn_over_Tc,0.12829413306942983
gw_scales.gw_T_star_GeV,75.0766904918103
gw_scales.gw_alpha,0.03254369081564209
gw_scales.gw_beta_over_H,1568.9806242085447
gw_scales.gw_v_w,1.0
gw_scales.gw_g_star,106.75
gw_peaks.sw.f_peak_mHz,22.749095652733732
gw_peaks.sw.f_peak_Hz,0.022749095652733732
gw_peaks.sw.omega_peak,1.3430683761424516e-16
gw_peaks.turb.f_peak_mHz,38.35481125162571
gw_peaks.turb.f_peak_Hz,0.038354811251625716
gw_peaks.turb.omega_peak,9.758635420118874e-21
gw_peaks.coll.f_peak_mHz,nan
gw_peaks.coll.f_peak_Hz,nan
gw_peaks.coll.omega_peak,nan
gw_peaks.total.f_peak_mHz,22.749095652733732
gw_peaks.total.f_peak_Hz,0.022749095652733732
gw_peaks.total.omega_peak,1.3431542889986007e-16
gw_run_parameters.g_star,106.75
gw_run_parameters.v_w,1.0
gw_run_parameters.epsilon_turb,1.0
gw_run_parameters.frequency_unit,mHz
S3,10506.809910122973
S3_over_T,139.94769669913865
bounce_diagnostics.label,results_eft68_c6f20_c8f40_f523p38_mh125_Glauber_C3p65061_Lambda1000
bounce_diagnostics.C,nan
bounce_diagnostics.Lambda_GeV,nan
bounce_diagnostics.finiteT,
bounce_diagnostics.temperature_GeV,nan
bounce_diagnostics.phi_metaMin,-0.0003500169656663663
bounce_diagnostics.phi_absMin,230.97421892095696
bounce_diagnostics.phi_bar,114.7520569663338
bounce_diagnostics.phi_top,77.80717486698605
bounce_diagnostics.V(phi_meta),-88625728.09243496
bounce_diagnostics.V(phi_true),-102589616.28247383
bounce_diagnostics.V(phi_top),-87857199.2653946
bounce_diagnostics.DeltaV_true_minus_meta,-13963888.190038875
bounce_diagnostics.r0,3.6233967794234836e-06
bounce_diagnostics.phi0,224.90614976232484
bounce_diagnostics.dphi0,-0.0629913328338422
bounce_diagnostics.rscale_cubic,0.036233967794234836
