quantity,value
label,results_eft68_c6f20_c8f40_f790p85_mh125_Glauber_C6p39545_Lambda2000
model_parameters.c6_over_f2_TeV2,0.0
model_parameters.c8_over_f4_TeV4,0.0
model_parameters.f_GeV,790.8503066533892
model_parameters.m_h,125.0
model_parameters.v,246.0
model_parameters.m_w,80.36
model_parameters.m_z,91.19
model_parameters.m_t,173.1
model_parameters.use_glauber_measure,True
model_parameters.C_glauber,6.3954545454545455
model_parameters.Lambda_glauber,2000.0
derived_tree_coefficients.glauber_scheme,counterterm_subtracted
derived_tree_coefficients.lambda_tree,0.12909808976138543
derived_tree_coefficients.mu2_tree_GeV2,7812.5
derived_tree_coefficients.a0_mean_field,0.3998252334093464
derived_tree_coefficients.glauber_t0,0.09675683181818182
derived_tree_coefficients.glauber_lambda_shift,0.0
derived_tree_coefficients.glauber_mu2_shift_after_lambda_GeV2,0.0
derived_tree_coefficients.lambda_tree_raw_glauber_equivalent,-1.1408141986768023
derived_tree_coefficients.mu2_tree_raw_glauber_equivalent_GeV2,648371.760785355
derived_tree_coefficients.combo_TeV2,0.0
scan_parameters.T_min,1.0
scan_parameters.T_max,250.0
scan_parameters.phi_scan_range,"(-10.0, 790.8503066533892)"
scan_parameters.n_phi_scan,1200
scan_parameters.n_T_seeds,3
scan_parameters.deltaX_target,0.1
scan_parameters.x_eps,0.001
scan_parameters.T_eps,0.01
scan_parameters.deriv_order,4
scan_parameters.phitol,0.0001
scan_parameters.overlapAngle,45.0
scan_parameters.Tn_Ttol,0.01
scan_parameters.Tn_maxiter,160
scan_parameters.include_zeroT_loops,True
scan_parameters.include_scalar_loops,True
scan_parameters.include_thermal,True
scan_parameters.include_scalar_thermal,True
scan_parameters.include_daisy,False
scan_parameters.renormalize_zeroT_loops,True
scan_parameters.thermal_approx,spline
key_temperatures.Tn,76.80475876658785
key_temperatures.Tc,88.052220327222
key_temperatures.Ts_false,64.98375976562164
key_temperatures.Ts_true,96.48371874999965
key_temperatures.S_at_Tn,10763.553893946622
key_temperatures.S_over_Tn,140.1417577087562
key_temperatures.false_phase_key,1
key_temperatures.true_phase_key,0
key_temperatures.phi_false_Tn,-0.0012485904906610072
key_temperatures.phi_true_Tn,229.91729090630844
key_temperatures.vTn_over_Tn,2.993529236971299
key_temperatures.Tc_minus_Tn_over_Tc,0.12773626285442927
gw_scales.gw_T_star_GeV,76.80475876658785
gw_scales.gw_alpha,0.031076421015148827
gw_scales.gw_beta_over_H,2115.270990580439
gw_scales.gw_v_w,1.0
gw_scales.gw_g_star,106.75
gw_peaks.sw.f_peak_mHz,31.410937650361838
gw_peaks.sw.f_peak_Hz,0.03141093765036184
gw_peaks.sw.omega_peak,6.499881782000749e-17
gw_peaks.turb.f_peak_mHz,52.95861440854396
gw_peaks.turb.f_peak_Hz,0.05295861440854396
gw_peaks.turb.omega_peak,4.7229003223310916e-21
gw_peaks.coll.f_peak_mHz,nan
gw_peaks.coll.f_peak_Hz,nan
gw_peaks.coll.omega_peak,nan
gw_peaks.total.f_peak_mHz,31.410937650361838
gw_peaks.total.f_peak_Hz,0.03141093765036184
gw_peaks.total.omega_peak,6.500297796545242e-17
gw_run_parameters.g_star,106.75
gw_run_parameters.v_w,1.0
gw_run_parameters.epsilon_turb,1.0
gw_run_parameters.frequency_unit,mHz
S3,10763.13612529606
S3_over_T,140.1363183498249
bounce_diagnostics.label,results_eft68_c6f20_c8f40_f790p85_mh125_Glauber_C6p39545_Lambda2000
bounce_diagnostics.C,nan
bounce_diagnostics.Lambda_GeV,nan
bounce_diagnostics.finiteT,
bounce_diagnostics.temperature_GeV,nan
bounce_diagnostics.phi_metaMin,-0.0012485904906610072
bounce_diagnostics.phi_absMin,229.91729090630844
bounce_diagnostics.phi_bar,116.91434955642187
bounce_diagnostics.phi_top,79.15818837098709
bounce_diagnostics.V(phi_meta),-96752003.95250903
bounce_diagnostics.V(phi_true),-111274255.15935948
bounce_diagnostics.V(phi_top),-95806579.7684173
bounce_diagnostics.DeltaV_true_minus_meta,-14522251.206850454
bounce_diagnostics.r0,3.323638014560741e-06
bounce_diagnostics.phi0,224.35412544244542
bounce_diagnostics.dphi0,-0.054155433128131855
bounce_diagnostics.rscale_cubic,0.03323638014560741
bounce_diagnostics.rscale_curv,0.03174265506246973
bounce_diagnostics.wall_r_hi,0.12255924770671874
bounce_diagnostics.wall_thickness,0.08588495162998036
bounce_diagnostics.S_total,10763.13612529606
bounce_diagnostics.S_kin,16157.436221864795
bounce_diagnostics.S_pot,-5394.300096568737
bounce_diagnostics.S_interior,0.0
bounce_diagnostics.S3_over_T,nan
bounce_diagnostics.beta_rscale,30.087512407158517
