quantity,value
label,results_eft68_c6f20_c8f40_f780p058_mh125_Glauber_C6p57364_Lambda2000
model_parameters.c6_over_f2_TeV2,0.0
model_parameters.c8_over_f4_TeV4,0.0
model_parameters.f_GeV,780.0584711195509
model_parameters.m_h,125.0
model_parameters.v,246.0
model_parameters.m_w,80.36
model_parameters.m_z,91.19
model_parameters.m_t,173.1
model_parameters.use_glauber_measure,True
model_parameters.C_glauber,6.573636363636364
model_parameters.Lambda_glauber,2000.0
derived_tree_coefficients.glauber_scheme,counterterm_subtracted
derived_tree_coefficients.lambda_tree,0.12909808976138543
derived_tree_coefficients.mu2_tree_GeV2,7812.5
derived_tree_coefficients.a0_mean_field,0.3998252334093464
derived_tree_coefficients.glauber_t0,0.09945254454545456
derived_tree_coefficients.glauber_lambda_shift,0.0
derived_tree_coefficients.glauber_mu2_shift_after_lambda_GeV2,0.0
derived_tree_coefficients.lambda_tree_raw_glauber_equivalent,-1.2206055192377505
derived_tree_coefficients.mu2_tree_raw_glauber_equivalent_GeV2,665737.9662676394
derived_tree_coefficients.combo_TeV2,0.0
scan_parameters.T_min,1.0
scan_parameters.T_max,250.0
scan_parameters.phi_scan_range,"(-10.0, 780.0584711195509)"
scan_parameters.n_phi_scan,1200
scan_parameters.n_T_seeds,3
scan_parameters.deltaX_target,0.1
scan_parameters.x_eps,0.001
scan_parameters.T_eps,0.01
scan_parameters.deriv_order,4
scan_parameters.phitol,0.0001
scan_parameters.overlapAngle,45.0
scan_parameters.Tn_Ttol,0.01
scan_parameters.Tn_maxiter,160
scan_parameters.include_zeroT_loops,True
scan_parameters.include_scalar_loops,True
scan_parameters.include_thermal,True
scan_parameters.include_scalar_thermal,True
scan_parameters.include_daisy,True
scan_parameters.renormalize_zeroT_loops,True
scan_parameters.thermal_approx,spline
key_temperatures.Tn,66.9003547466984
key_temperatures.Tc,83.78008623825656
key_temperatures.Ts_false,50.97289143759989
key_temperatures.Ts_true,95.15312499999968
key_temperatures.S_at_Tn,9366.031206730166
key_temperatures.S_over_Tn,139.99972410000396
key_temperatures.false_phase_key,1
key_temperatures.true_phase_key,0
key_temperatures.phi_false_Tn,-0.0011114510014290572
key_temperatures.phi_true_Tn,236.9789783561676
key_temperatures.vTn_over_Tn,3.5422678886147874
key_temperatures.Tc_minus_Tn_over_Tc,0.20147665453046953
gw_scales.gw_T_star_GeV,66.9003547466984
gw_scales.gw_alpha,0.05163700163209026
gw_scales.gw_beta_over_H,813.8630723199446
gw_scales.gw_v_w,1.0
gw_scales.gw_g_star,106.75
gw_peaks.sw.f_peak_mHz,10.391555635768707
gw_peaks.sw.f_peak_Hz,0.010391555635768707
gw_peaks.sw.omega_peak,1.7686230887069276e-15
gw_peaks.turb.f_peak_mHz,17.791333764165667
gw_peaks.turb.f_peak_Hz,0.017791333764165668
gw_peaks.turb.omega_peak,1.2851107906649082e-19
gw_peaks.coll.f_peak_mHz,nan
gw_peaks.coll.f_peak_Hz,nan
gw_peaks.coll.omega_peak,nan
gw_peaks.total.f_peak_mHz,10.391555635768707
gw_peaks.total.f_peak_Hz,0.010391555635768707
gw_peaks.total.omega_peak,1.7687355766049914e-15
gw_run_parameters.g_star,106.75
gw_run_parameters.v_w,1.0
gw_run_parameters.epsilon_turb,1.0
gw_run_parameters.frequency_unit,mHz
S3,9365.927617409534
S3_over_T,139.99817568787634
bounce_diagnostics.label,results_eft68_c6f20_c8f40_f780p058_mh125_Glauber_C6p57364_Lambda2000
bounce_diagnostics.C,nan
bounce_diagnostics.Lambda_GeV,nan
bounce_diagnostics.finiteT,
bounce_diagnostics.temperature_GeV,nan
bounce_diagnostics.phi_metaMin,-0.0011114510014290572
bounce_diagnostics.phi_absMin,236.9789783561676
bounce_diagnostics.phi_bar,116.78556194617846
bounce_diagnostics.phi_top,80.17468011899312
bounce_diagnostics.V(phi_meta),-57688164.77837258
bounce_diagnostics.V(phi_true),-77179884.70666967
bounce_diagnostics.V(phi_top),-56615881.36564827
bounce_diagnostics.DeltaV_true_minus_meta,-19491719.928297095
bounce_diagnostics.r0,3.16091514438615e-06
bounce_diagnostics.phi0,229.5414873583153
bounce_diagnostics.dphi0,-0.0825460851298062
bounce_diagnostics.rscale_cubic,0.0316091514438615
bounce_diagnostics.rscale_curv,0.029478531455821244
bounce_diagnostics.wall_r_hi,0.10948450113747067
bounce_diagnostics.wall_thickness,0.0798862598867902
bounce_diagnostics.S_total,9365.927617409534
bounce_diagnostics.S_kin,14043.077493876315
bounce_diagnostics.S_pot,-4677.1498764667795
bounce_diagnostics.S_interior,0.0
bounce_diagnostics.S3_over_T,nan
bounce_diagnostics.beta_rscale,31.636407632644634
bounce_diagnostics.beta_curvature,33.92302894535967
bounce_diagnostics.beta_wall,12.517797195877456
bounce_diagnostics.Tn_from_transitionFinder_GeV,66.9003547466984
bounce_diagnostics.Tc_from_transitionFinder_GeV,83.78008623825656
bounce_diagnostics.T_spinodal_high_GeV,nan
bounce_diagnostics.T_spinodal_low_GeV,nan
bounce_diagnostics.gw_T_star_GeV,66.9003547466984
bounce_diagnostics.gw_alpha,0.05163700163209026
bounce_diagnostics.gw_beta_over_H,813.8630723199446
bounce_diagnostics.gw_R_star_times_H,nan
bounce_diagnostics.gw_Gamma_Tstar_GeV4,nan
bounce_diagnostics.gw_dT_for_beta_GeV,nan
bounce_diagnostics.gw_f_sw_peak_Hz,nan
bounce_diagnostics.gw_f_turb_peak_Hz,nan
bounce_diagnostics.gw_f_coll_peak_Hz,nan
bounce_diagnostics.gw_g_star,106.75
bounce_diagnostics.gw_v_w,1.0
bounce_diagnostics.omega_sw_peak,nan
bounce_diagnostics.omega_turb_peak,nan
bounce_diagnostics.omega_coll_peak,nan
bounce_diagnostics.omega_tot_peak,nan
