quantity,value
label,results_eft68_c6f23p2404_c8f40_f1000_mh125_Glauber_off
model_parameters.c6_over_f2_TeV2,3.2404040404040404
model_parameters.c8_over_f4_TeV4,0.0
model_parameters.f_GeV,1000.0
model_parameters.m_h,125.0
model_parameters.v,246.0
model_parameters.m_w,80.36
model_parameters.m_z,91.19
model_parameters.m_t,173.1
model_parameters.use_glauber_measure,False
model_parameters.C_glauber,0.0
model_parameters.Lambda_glauber,1000.0
derived_tree_coefficients.glauber_scheme,counterterm_subtracted
derived_tree_coefficients.lambda_tree,-0.16504634660225093
derived_tree_coefficients.mu2_tree_GeV2,-1087.7223554909087
derived_tree_coefficients.a0_mean_field,0.25275301522752824
derived_tree_coefficients.glauber_t0,0.0
derived_tree_coefficients.glauber_lambda_shift,0.0
derived_tree_coefficients.glauber_mu2_shift_after_lambda_GeV2,0.0
derived_tree_coefficients.lambda_tree_raw_glauber_equivalent,-0.16504634660225093
derived_tree_coefficients.mu2_tree_raw_glauber_equivalent_GeV2,-1087.7223554909087
derived_tree_coefficients.combo_TeV2,6.480808080808081
scan_parameters.T_min,1.0
scan_parameters.T_max,250.0
scan_parameters.phi_scan_range,"(-10, 1000.0)"
scan_parameters.n_phi_scan,1200
scan_parameters.n_T_seeds,3
scan_parameters.deltaX_target,0.1
scan_parameters.x_eps,0.001
scan_parameters.T_eps,0.01
scan_parameters.deriv_order,4
scan_parameters.phitol,0.0001
scan_parameters.overlapAngle,45.0
scan_parameters.Tn_Ttol,0.01
scan_parameters.Tn_maxiter,160
scan_parameters.include_zeroT_loops,True
scan_parameters.include_scalar_loops,True
scan_parameters.include_thermal,True
scan_parameters.include_scalar_thermal,True
scan_parameters.include_daisy,False
scan_parameters.renormalize_zeroT_loops,True
scan_parameters.thermal_approx,spline
key_temperatures.Tn,78.85253686284004
key_temperatures.Tc,93.07838358129243
key_temperatures.Ts_false,51.18857617187044
key_temperatures.Ts_true,95.13221289062467
key_temperatures.S_at_Tn,11030.505794030385
key_temperatures.S_over_Tn,139.88777321416288
key_temperatures.false_phase_key,2
key_temperatures.true_phase_key,0
key_temperatures.phi_false_Tn,-4.548645085813528e-05
key_temperatures.phi_true_Tn,227.3549076060401
key_temperatures.vTn_over_Tn,2.8832922395573948
key_temperatures.Tc_minus_Tn_over_Tc,0.15283727726135118
gw_scales.gw_T_star_GeV,78.85253686284004
gw_scales.gw_alpha,0.025763657161606626
gw_scales.gw_beta_over_H,1192.5888652701958
gw_scales.gw_v_w,1.0
gw_scales.gw_g_star,106.75
gw_peaks.sw.f_peak_mHz,18.06677907556844
gw_peaks.sw.f_peak_Hz,0.018066779075568442
gw_peaks.sw.omega_peak,1.2109674827188593e-16
gw_peaks.turb.f_peak_mHz,30.932047889969677
gw_peaks.turb.f_peak_Hz,0.03093204788996968
gw_peaks.turb.omega_peak,8.798424951994757e-21
gw_peaks.coll.f_peak_mHz,nan
gw_peaks.coll.f_peak_Hz,nan
gw_peaks.coll.omega_peak,nan
gw_peaks.total.f_peak_mHz,18.06677907556844
gw_peaks.total.f_peak_Hz,0.018066779075568442
gw_peaks.total.omega_peak,1.2110447464257922e-16
gw_run_parameters.g_star,106.75
gw_run_parameters.v_w,1.0
gw_run_parameters.epsilon_turb,1.0
gw_run_parameters.frequency_unit,mHz
S3,11028.952950142084
S3_over_T,139.86808020300455
bounce_diagnostics.label,results_eft68_c6f23p2404_c8f40_f1000_mh125_Glauber_off
bounce_diagnostics.C,nan
bounce_diagnostics.Lambda_GeV,nan
bounce_diagnostics.finiteT,
bounce_diagnostics.temperature_GeV,nan
bounce_diagnostics.phi_metaMin,-4.548645085813528e-05
bounce_diagnostics.phi_absMin,227.3549076060401
bounce_diagnostics.phi_bar,116.6245993895717
bounce_diagnostics.phi_top,77.93943561589666
bounce_diagnostics.V(phi_meta),-98792684.12347494
bounce_diagnostics.V(phi_true),-113763940.46177831
bounce_diagnostics.V(phi_top),-97469833.46476817
bounce_diagnostics.DeltaV_true_minus_meta,-14971256.338303372
bounce_diagnostics.r0,2.766473254399655e-06
bounce_diagnostics.phi0,221.37611910645438
bounce_diagnostics.dphi0,-0.046609204078385154
bounce_diagnostics.rscale_cubic,0.02766473254399655
bounce_diagnostics.rscale_curv,0.02625885645176476
bounce_diagnostics.wall_r_hi,0.11570501340519897
bounce_diagnostics.wall_thickness,0.07964750875694557
bounce_diagnostics.S_total,11028.952950142084
bounce_diagnostics.S_kin,16546.527193271457
bounce_diagnostics.S_pot,-5517.574243129373
bounce_diagnostics.S_interior,0.0
bounce_diagnostics.S3_over_T,nan
bounce_diagnostics.beta_rscale,36.14710528683594
bounce_diagnostics.beta_curvature,38.082391368835125
bounce_diagnostics.beta_wall,12.555320506654217
bounce_diagnostics.Tn_from_transitionFinder_GeV,78.85253686284004
bounce_diagnostics.Tc_from_transitionFinder_GeV,93.07838358129243
bounce_diagnostics.T_spinodal_high_GeV,nan
bounce_diagnostics.T_spinodal_low_GeV,nan
