quantity,value
label,results_eft68_c6f21p7_c8f40_f1000_mh125_Glauber_C3p2_Lambda1000
model_parameters.c6_over_f2_TeV2,1.7000000000000002
model_parameters.c8_over_f4_TeV4,0.0
model_parameters.f_GeV,1000.0
model_parameters.m_h,125.0
model_parameters.v,246.0
model_parameters.m_w,80.36
model_parameters.m_z,91.19
model_parameters.m_t,173.1
model_parameters.use_glauber_measure,True
model_parameters.C_glauber,3.2
model_parameters.Lambda_glauber,1000.0
derived_tree_coefficients.glauber_scheme,counterterm_subtracted
derived_tree_coefficients.lambda_tree,-0.025217710238614577
derived_tree_coefficients.mu2_tree_GeV2,3143.2125236
derived_tree_coefficients.a0_mean_field,0.3226673334093464
derived_tree_coefficients.glauber_t0,0.19365120000000002
derived_tree_coefficients.glauber_lambda_shift,0.0
derived_tree_coefficients.glauber_mu2_shift_after_lambda_GeV2,0.0
derived_tree_coefficients.lambda_tree_raw_glauber_equivalent,-0.42414553781578307
derived_tree_coefficients.mu2_tree_raw_glauber_equivalent_GeV2,79525.12581414529
derived_tree_coefficients.combo_TeV2,3.4000000000000004
scan_parameters.T_min,1.0
scan_parameters.T_max,250.0
scan_parameters.phi_scan_range,"(-10.0, 559.0169943749474)"
scan_parameters.n_phi_scan,1200
scan_parameters.n_T_seeds,3
scan_parameters.deltaX_target,0.1
scan_parameters.x_eps,0.001
scan_parameters.T_eps,0.01
scan_parameters.deriv_order,4
scan_parameters.phitol,0.0001
scan_parameters.overlapAngle,45.0
scan_parameters.Tn_Ttol,0.01
scan_parameters.Tn_maxiter,160
scan_parameters.include_zeroT_loops,True
scan_parameters.include_scalar_loops,True
scan_parameters.include_thermal,True
scan_parameters.include_scalar_thermal,True
scan_parameters.include_daisy,False
scan_parameters.renormalize_zeroT_loops,True
scan_parameters.thermal_approx,spline
key_temperatures.Tn,45.581896661248216
key_temperatures.Tc,78.67180452543074
key_temperatures.Ts_false,6.918321484369566
key_temperatures.Ts_true,92.29643359374973
key_temperatures.S_at_Tn,6381.7606624824975
key_temperatures.S_over_Tn,140.0064747175823
key_temperatures.false_phase_key,1
key_temperatures.true_phase_key,0
key_temperatures.phi_false_Tn,-0.0003547193860493078
key_temperatures.phi_true_Tn,243.57917872411056
key_temperatures.vTn_over_Tn,5.343770149239779
key_temperatures.Tc_minus_Tn_over_Tc,0.42060695142039334
gw_scales.gw_T_star_GeV,45.581896661248216
gw_scales.gw_alpha,0.22047730300057092
gw_scales.gw_beta_over_H,212.78163132225814
gw_scales.gw_v_w,1.0
gw_scales.gw_g_star,106.75
gw_peaks.sw.f_peak_mHz,1.8594784916676608
gw_peaks.sw.f_peak_Hz,0.0018594784916676607
gw_peaks.sw.omega_peak,9.923749400251429e-13
gw_peaks.turb.f_peak_mHz,3.1836044219090054
gw_peaks.turb.f_peak_Hz,0.0031836044219090056
gw_peaks.turb.omega_peak,7.210301481451834e-17
gw_peaks.coll.f_peak_mHz,nan
gw_peaks.coll.f_peak_Hz,nan
gw_peaks.coll.omega_peak,nan
gw_peaks.total.f_peak_mHz,1.8594784916676608
gw_peaks.total.f_peak_Hz,0.0018594784916676607
gw_peaks.total.omega_peak,9.924381927237846e-13
gw_run_parameters.g_star,106.75
gw_run_parameters.v_w,1.0
gw_run_parameters.epsilon_turb,1.0
gw_run_parameters.frequency_unit,mHz
S3,6381.7270033133445
S3_over_T,140.00573628474783
bounce_diagnostics.label,results_eft68_c6f21p7_c8f40_f1000_mh125_Glauber_C3p2_Lambda1000
bounce_diagnostics.C,nan
bounce_diagnostics.Lambda_GeV,nan
bounce_diagnostics.finiteT,
bounce_diagnostics.temperature_GeV,nan
bounce_diagnostics.phi_metaMin,-0.0003547193860493078
bounce_diagnostics.phi_absMin,243.57917872411056
bounce_diagnostics.phi_bar,103.20371351978314
bounce_diagnostics.phi_top,71.65482567779556
bounce_diagnostics.V(phi_meta),-12180749.631375924
bounce_diagnostics.V(phi_true),-39858443.419642925
bounce_diagnostics.V(phi_top),-11383070.292618997
bounce_diagnostics.DeltaV_true_minus_meta,-27677693.788267
bounce_diagnostics.r0,3.27535061767369e-06
bounce_diagnostics.phi0,225.51328981956223
bounce_diagnostics.dphi0,-0.2154977111309938
bounce_diagnostics.rscale_cubic,0.0327535061767369
bounce_diagnostics.rscale_curv,0.029363871636502014
bounce_diagnostics.wall_r_hi,0.09579442260777729
bounce_diagnostics.wall_thickness,0.08238891493761058
bounce_diagnostics.S_total,6381.7270033133445
bounce_diagnostics.S_kin,9566.420394061955
bounce_diagnostics.S_pot,-3184.693390748611
bounce_diagnostics.S_interior,0.0
bounce_diagnostics.S3_over_T,nan
bounce_diagnostics.beta_rscale,30.531082523013907
bounce_diagnostics.beta_curvature,34.055457223277976
bounce_diagnostics.beta_wall,12.137555164517641
bounce_diagnostics.Tn_from_transitionFinder_GeV,45.581896661248216
bounce_diagnostics.Tc_from_transitionFinder_GeV,78.67180452543074
bounce_diagnostics.T_spinodal_high_GeV,nan
bounce_diagnostics.T_spinodal_low_GeV,nan
bounce_diagnostics.gw_T_star_GeV,45.581896661248216
bounce_diagnostics.gw_alpha,0.22047730300057092
bounce_diagnostics.gw_beta_over_H,212.78163132225814
bounce_diagnostics.gw_R_star_times_H,nan
bounce_diagnostics.gw_Gamma_Tstar_GeV4,nan
bounce_diagnostics.gw_dT_for_beta_GeV,nan
bounce_diagnostics.gw_f_sw_peak_Hz,nan
bounce_diagnostics.gw_f_turb_peak_Hz,nan
bounce_diagnostics.gw_f_coll_peak_Hz,nan
bounce_diagnostics.gw_g_star,106.75
bounce_diagnostics.gw_v_w,1.0
bounce_diagnostics.omega_sw_peak,nan
bounce_diagnostics.omega_turb_peak,nan
bounce_diagnostics.omega_coll_peak,nan
bounce_diagnostics.omega_tot_peak,nan
