quantity,value
label,results_eft68_c6f21p17667_c8f45_f1000_mh125_Glauber_C3p2_Lambda1000
model_parameters.c6_over_f2_TeV2,1.1766666666666667
model_parameters.c8_over_f4_TeV4,5.0
model_parameters.f_GeV,1000.0
model_parameters.m_h,125.0
model_parameters.v,246.0
model_parameters.m_w,80.36
model_parameters.m_z,91.19
model_parameters.m_t,173.1
model_parameters.use_glauber_measure,True
model_parameters.C_glauber,3.2
model_parameters.Lambda_glauber,1000.0
derived_tree_coefficients.glauber_scheme,counterterm_subtracted
derived_tree_coefficients.lambda_tree,-0.0051790471586145755
derived_tree_coefficients.mu2_tree_GeV2,3472.51631173952
derived_tree_coefficients.a0_mean_field,0.3326866649493464
derived_tree_coefficients.glauber_t0,0.19365120000000002
derived_tree_coefficients.glauber_lambda_shift,0.0
derived_tree_coefficients.glauber_mu2_shift_after_lambda_GeV2,0.0
derived_tree_coefficients.lambda_tree_raw_glauber_equivalent,-0.40410687473578305
derived_tree_coefficients.mu2_tree_raw_glauber_equivalent_GeV2,79854.4296022848
derived_tree_coefficients.combo_TeV2,3.2610733333333335
scan_parameters.T_min,1.0
scan_parameters.T_max,250.0
scan_parameters.phi_scan_range,"(-10.0, 559.0169943749474)"
scan_parameters.n_phi_scan,1200
scan_parameters.n_T_seeds,3
scan_parameters.deltaX_target,0.1
scan_parameters.x_eps,0.001
scan_parameters.T_eps,0.01
scan_parameters.deriv_order,4
scan_parameters.phitol,0.0001
scan_parameters.overlapAngle,45.0
scan_parameters.Tn_Ttol,0.01
scan_parameters.Tn_maxiter,160
scan_parameters.include_zeroT_loops,True
scan_parameters.include_scalar_loops,True
scan_parameters.include_thermal,True
scan_parameters.include_scalar_thermal,True
scan_parameters.include_daisy,False
scan_parameters.renormalize_zeroT_loops,True
scan_parameters.thermal_approx,spline
key_temperatures.Tn,57.13519898812461
key_temperatures.Tc,80.59438475840483
key_temperatures.Ts_false,33.618610937494076
key_temperatures.Ts_true,92.69230468749971
key_temperatures.S_at_Tn,7999.2254482457065
key_temperatures.S_over_Tn,140.00520852142867
key_temperatures.false_phase_key,1
key_temperatures.true_phase_key,0
key_temperatures.phi_false_Tn,-0.0003122869398257009
key_temperatures.phi_true_Tn,240.54111225442537
key_temperatures.vTn_over_Tn,4.210033683516551
key_temperatures.Tc_minus_Tn_over_Tc,0.29107717418034845
gw_scales.gw_T_star_GeV,57.13519898812461
gw_scales.gw_alpha,0.08960211321142059
gw_scales.gw_beta_over_H,772.3492915975332
gw_scales.gw_v_w,1.0
gw_scales.gw_g_star,106.75
gw_peaks.sw.f_peak_mHz,8.510236278416366
gw_peaks.sw.f_peak_Hz,0.008510236278416367
gw_peaks.sw.omega_peak,8.424249364707881e-15
gw_peaks.turb.f_peak_mHz,14.348197007390617
gw_peaks.turb.f_peak_Hz,0.014348197007390618
gw_peaks.turb.omega_peak,6.120803626494214e-19
gw_peaks.coll.f_peak_mHz,nan
gw_peaks.coll.f_peak_Hz,nan
gw_peaks.coll.omega_peak,nan
gw_peaks.total.f_peak_mHz,8.510236278416366
gw_peaks.total.f_peak_Hz,0.008510236278416367
gw_peaks.total.omega_peak,8.42478786273519e-15
gw_run_parameters.g_star,106.75
gw_run_parameters.v_w,1.0
gw_run_parameters.epsilon_turb,1.0
gw_run_parameters.frequency_unit,mHz
S3,7999.214081695904
S3_over_T,140.00500958014547
bounce_diagnostics.label,results_eft68_c6f21p17667_c8f45_f1000_mh125_Glauber_C3p2_Lambda1000
bounce_diagnostics.C,nan
bounce_diagnostics.Lambda_GeV,nan
bounce_diagnostics.finiteT,
bounce_diagnostics.temperature_GeV,nan
bounce_diagnostics.phi_metaMin,-0.0003122869398257009
bounce_diagnostics.phi_absMin,240.54111225442537
bounce_diagnostics.phi_bar,111.3174039391853
bounce_diagnostics.phi_top,77.00113033532067
bounce_diagnostics.V(phi_meta),-29277201.811908208
bounce_diagnostics.V(phi_true),-52064578.97140563
bounce_diagnostics.V(phi_top),-28312836.764346983
bounce_diagnostics.DeltaV_true_minus_meta,-22787377.159497425
bounce_diagnostics.r0,3.201124061773073e-06
bounce_diagnostics.phi0,229.6685334400616
bounce_diagnostics.dphi0,-0.12895765226207717
bounce_diagnostics.rscale_cubic,0.03201124061773073
bounce_diagnostics.rscale_curv,0.029138635753474983
bounce_diagnostics.wall_r_hi,0.10317866719560422
bounce_diagnostics.wall_thickness,0.08014403676634806
bounce_diagnostics.S_total,7999.214081695904
bounce_diagnostics.S_kin,11993.504239047314
bounce_diagnostics.S_pot,-3994.2901573514123
bounce_diagnostics.S_interior,0.0
bounce_diagnostics.S3_over_T,nan
bounce_diagnostics.beta_rscale,31.23902668883471
bounce_diagnostics.beta_curvature,34.31868734296877
bounce_diagnostics.beta_wall,12.477534703117092
bounce_diagnostics.Tn_from_transitionFinder_GeV,57.13519898812461
bounce_diagnostics.Tc_from_transitionFinder_GeV,80.59438475840483
