quantity,value
label,results_eft68_c6f20_c8f40_f786p171_mh125_Glauber_C6p47182_Lambda2000
model_parameters.c6_over_f2_TeV2,0.0
model_parameters.c8_over_f4_TeV4,0.0
model_parameters.f_GeV,786.1706779564436
model_parameters.m_h,125.0
model_parameters.v,246.0
model_parameters.m_w,80.36
model_parameters.m_z,91.19
model_parameters.m_t,173.1
model_parameters.use_glauber_measure,True
model_parameters.C_glauber,6.471818181818183
model_parameters.Lambda_glauber,2000.0
derived_tree_coefficients.glauber_scheme,counterterm_subtracted
derived_tree_coefficients.lambda_tree,0.12909808976138543
derived_tree_coefficients.mu2_tree_GeV2,7812.5
derived_tree_coefficients.a0_mean_field,0.3998252334093464
derived_tree_coefficients.glauber_t0,0.09791213727272728
derived_tree_coefficients.glauber_lambda_shift,0.0
derived_tree_coefficients.glauber_mu2_shift_after_lambda_GeV2,0.0
derived_tree_coefficients.lambda_tree_raw_glauber_equivalent,-1.1746545467276432
derived_tree_coefficients.mu2_tree_raw_glauber_equivalent_GeV2,655819.7170181344
derived_tree_coefficients.combo_TeV2,0.0
scan_parameters.T_min,1.0
scan_parameters.T_max,250.0
scan_parameters.phi_scan_range,"(-10.0, 786.1706779564436)"
scan_parameters.n_phi_scan,1200
scan_parameters.n_T_seeds,3
scan_parameters.deltaX_target,0.1
scan_parameters.x_eps,0.001
scan_parameters.T_eps,0.01
scan_parameters.deriv_order,4
scan_parameters.phitol,0.0001
scan_parameters.overlapAngle,45.0
scan_parameters.Tn_Ttol,0.01
scan_parameters.Tn_maxiter,160
scan_parameters.include_zeroT_loops,True
scan_parameters.include_scalar_loops,True
scan_parameters.include_thermal,True
scan_parameters.include_scalar_thermal,True
scan_parameters.include_daisy,True
scan_parameters.renormalize_zeroT_loops,True
scan_parameters.thermal_approx,spline
key_temperatures.Tn,73.70521193111702
key_temperatures.Tc,86.98031811921008
key_temperatures.Ts_false,60.90321566288292
key_temperatures.Ts_true,96.61843164062466
key_temperatures.S_at_Tn,10324.48584694888
key_temperatures.S_over_Tn,140.0780972802558
key_temperatures.false_phase_key,1
key_temperatures.true_phase_key,0
key_temperatures.phi_false_Tn,-0.0011424597172150425
key_temperatures.phi_true_Tn,232.95220741453923
key_temperatures.vTn_over_Tn,3.1605934141027956
key_temperatures.Tc_minus_Tn_over_Tc,0.1526219548875297
gw_scales.gw_T_star_GeV,73.70521193111702
gw_scales.gw_alpha,0.03595301306646872
gw_scales.gw_beta_over_H,1297.634590274531
gw_scales.gw_v_w,1.0
gw_scales.gw_g_star,106.75
gw_peaks.sw.f_peak_mHz,18.34648882945646
gw_peaks.sw.f_peak_Hz,0.018346488829456463
gw_peaks.sw.omega_peak,2.587372552351656e-16
gw_peaks.turb.f_peak_mHz,31.410937650361838
gw_peaks.turb.f_peak_Hz,0.03141093765036184
gw_peaks.turb.omega_peak,1.8799002695265503e-20
gw_peaks.coll.f_peak_mHz,nan
gw_peaks.coll.f_peak_Hz,nan
gw_peaks.coll.omega_peak,nan
gw_peaks.total.f_peak_mHz,18.34648882945646
gw_peaks.total.f_peak_Hz,0.018346488829456463
gw_peaks.total.omega_peak,2.587537511626336e-16
gw_run_parameters.g_star,106.75
gw_run_parameters.v_w,1.0
gw_run_parameters.epsilon_turb,1.0
gw_run_parameters.frequency_unit,mHz
S3,10324.449953951858
S3_over_T,140.0776102998092
bounce_diagnostics.label,results_eft68_c6f20_c8f40_f786p171_mh125_Glauber_C6p47182_Lambda2000
bounce_diagnostics.C,nan
bounce_diagnostics.Lambda_GeV,nan
bounce_diagnostics.finiteT,
bounce_diagnostics.temperature_GeV,nan
bounce_diagnostics.phi_metaMin,-0.0011424597172150425
bounce_diagnostics.phi_absMin,232.95220741453923
bounce_diagnostics.phi_bar,117.81378293853439
bounce_diagnostics.phi_top,80.22293303663555
bounce_diagnostics.V(phi_meta),-83636444.56218909
bounce_diagnostics.V(phi_true),-99979047.9818225
bounce_diagnostics.V(phi_top),-82616889.68705815
bounce_diagnostics.DeltaV_true_minus_meta,-16342603.419633418
bounce_diagnostics.r0,3.243573868982764e-06
bounce_diagnostics.phi0,226.9701097011562
bounce_diagnostics.dphi0,-0.06171149093359162
bounce_diagnostics.rscale_cubic,0.03243573868982764
bounce_diagnostics.rscale_curv,0.030718305168683024
bounce_diagnostics.wall_r_hi,0.11732927670495806
bounce_diagnostics.wall_thickness,0.08304738079478605
bounce_diagnostics.S_total,10324.449953951858
bounce_diagnostics.S_kin,15494.36552959209
bounce_diagnostics.S_pot,-5169.9155756402315
bounce_diagnostics.S_interior,0.0
bounce_diagnostics.S3_over_T,nan
bounce_diagnostics.beta_rscale,30.830190413194316
bounce_diagnostics.beta_curvature,32.55382799603318
bounce_diagnostics.beta_wall,12.041318948649888
bounce_diagnostics.Tn_from_transitionFinder_GeV,73.70521193111702
bounce_diagnostics.Tc_from_transitionFinder_GeV,86.98031811921008
bounce_diagnostics.T_spinodal_high_GeV,nan
bounce_diagnostics.T_spinodal_low_GeV,nan
bounce_diagnostics.gw_T_star_GeV,73.70521193111702
bounce_diagnostics.gw_alpha,0.03595301306646872
bounce_diagnostics.gw_beta_over_H,1297.634590274531
bounce_diagnostics.gw_R_star_times_H,nan
bounce_diagnostics.gw_Gamma_Tstar_GeV4,nan
bounce_diagnostics.gw_dT_for_beta_GeV,nan
bounce_diagnostics.gw_f_sw_peak_Hz,nan
bounce_diagnostics.gw_f_turb_peak_Hz,nan
bounce_diagnostics.gw_f_coll_peak_Hz,nan
bounce_diagnostics.gw_g_star,106.75
bounce_diagnostics.gw_v_w,1.0
bounce_diagnostics.omega_sw_peak,nan
bounce_diagnostics.omega_turb_peak,nan
bounce_diagnostics.omega_coll_peak,nan
bounce_diagnostics.omega_tot_peak,nan
