quantity,value
label,results_eft68_c6f21p45_c8f40_f1000_mh125_Glauber_C3p2_Lambda1000
model_parameters.c6_over_f2_TeV2,1.45
model_parameters.c8_over_f4_TeV4,0.0
model_parameters.f_GeV,1000.0
model_parameters.m_h,125.0
model_parameters.v,246.0
model_parameters.m_w,80.36
model_parameters.m_z,91.19
model_parameters.m_t,173.1
model_parameters.use_glauber_measure,True
model_parameters.C_glauber,3.2
model_parameters.Lambda_glauber,1000.0
derived_tree_coefficients.glauber_scheme,counterterm_subtracted
derived_tree_coefficients.lambda_tree,-0.0025242102386145715
derived_tree_coefficients.mu2_tree_GeV2,3829.8724466000003
derived_tree_coefficients.a0_mean_field,0.3340140834093464
derived_tree_coefficients.glauber_t0,0.19365120000000002
derived_tree_coefficients.glauber_lambda_shift,0.0
derived_tree_coefficients.glauber_mu2_shift_after_lambda_GeV2,0.0
derived_tree_coefficients.lambda_tree_raw_glauber_equivalent,-0.4014520378157831
derived_tree_coefficients.mu2_tree_raw_glauber_equivalent_GeV2,80211.78573714528
derived_tree_coefficients.combo_TeV2,2.9
scan_parameters.T_min,1.0
scan_parameters.T_max,250.0
scan_parameters.phi_scan_range,"(-10.0, 559.0169943749474)"
scan_parameters.n_phi_scan,1200
scan_parameters.n_T_seeds,3
scan_parameters.deltaX_target,0.1
scan_parameters.x_eps,0.001
scan_parameters.T_eps,0.01
scan_parameters.deriv_order,4
scan_parameters.phitol,0.0001
scan_parameters.overlapAngle,45.0
scan_parameters.Tn_Ttol,0.01
scan_parameters.Tn_maxiter,160
scan_parameters.include_zeroT_loops,True
scan_parameters.include_scalar_loops,True
scan_parameters.include_thermal,True
scan_parameters.include_scalar_thermal,True
scan_parameters.include_daisy,False
scan_parameters.renormalize_zeroT_loops,True
scan_parameters.thermal_approx,spline
key_temperatures.Tn,64.85171349329963
key_temperatures.Tc,83.53310554468366
key_temperatures.Ts_false,43.9093140624949
key_temperatures.Ts_true,94.1974902343747
key_temperatures.S_at_Tn,9077.513226363295
key_temperatures.S_over_Tn,139.97337521854635
key_temperatures.false_phase_key,1
key_temperatures.true_phase_key,0
key_temperatures.phi_false_Tn,-0.0002750248654611326
key_temperatures.phi_true_Tn,237.35146376581005
key_temperatures.vTn_over_Tn,3.6599104477067184
key_temperatures.Tc_minus_Tn_over_Tc,0.22364057854153352
gw_scales.gw_T_star_GeV,64.85171349329963
gw_scales.gw_alpha,0.056098150347342876
gw_scales.gw_beta_over_H,629.0985582173387
gw_scales.gw_v_w,1.0
gw_scales.gw_g_star,106.75
gw_peaks.sw.f_peak_mHz,7.88098468840946
gw_peaks.sw.f_peak_Hz,0.00788098468840946
gw_peaks.sw.omega_peak,3.7000959653380634e-15
gw_peaks.turb.f_peak_mHz,13.287283363484955
gw_peaks.turb.f_peak_Hz,0.013287283363484954
gw_peaks.turb.omega_peak,2.6884771846829194e-19
