quantity,value
label,results_eft68_c6f20_c8f40_f521p866_mh125_Glauber_C3p67182_Lambda1000
model_parameters.c6_over_f2_TeV2,0.0
model_parameters.c8_over_f4_TeV4,0.0
model_parameters.f_GeV,521.8664961101808
model_parameters.m_h,125.0
model_parameters.v,246.0
model_parameters.m_w,80.36
model_parameters.m_z,91.19
model_parameters.m_t,173.1
model_parameters.use_glauber_measure,True
model_parameters.C_glauber,3.671818181818182
model_parameters.Lambda_glauber,1000.0
derived_tree_coefficients.glauber_scheme,counterterm_subtracted
derived_tree_coefficients.lambda_tree,0.12909808976138543
derived_tree_coefficients.mu2_tree_GeV2,7812.5
derived_tree_coefficients.a0_mean_field,0.3998252334093464
derived_tree_coefficients.glauber_t0,0.2222037490909091
derived_tree_coefficients.glauber_lambda_shift,0.0
derived_tree_coefficients.glauber_mu2_shift_after_lambda_GeV2,0.0
derived_tree_coefficients.lambda_tree_raw_glauber_equivalent,-0.4354109597631706
derived_tree_coefficients.mu2_tree_raw_glauber_equivalent_GeV2,93229.85445327732
derived_tree_coefficients.combo_TeV2,0.0
scan_parameters.T_min,1.0
scan_parameters.T_max,250.0
scan_parameters.phi_scan_range,"(-10.0, 521.8664961101808)"
scan_parameters.n_phi_scan,1200
scan_parameters.n_T_seeds,3
scan_parameters.deltaX_target,0.1
scan_parameters.x_eps,0.001
scan_parameters.T_eps,0.01
scan_parameters.deriv_order,4
scan_parameters.phitol,0.0001
scan_parameters.overlapAngle,45.0
scan_parameters.Tn_Ttol,0.01
scan_parameters.Tn_maxiter,160
scan_parameters.include_zeroT_loops,True
scan_parameters.include_scalar_loops,True
scan_parameters.include_thermal,True
scan_parameters.include_scalar_thermal,True
scan_parameters.include_daisy,True
scan_parameters.renormalize_zeroT_loops,True
scan_parameters.thermal_approx,spline
key_temperatures.Tn,73.87182507983071
key_temperatures.Tc,86.00472968698155
key_temperatures.Ts_false,62.88525390624663
key_temperatures.Ts_true,94.9123925781247
key_temperatures.S_at_Tn,10343.175420765989
key_temperatures.S_over_Tn,140.01516017221016
key_temperatures.false_phase_key,1
key_temperatures.true_phase_key,0
key_temperatures.phi_false_Tn,-0.00030251921946263525
key_temperatures.phi_true_Tn,232.58361370103532
key_temperatures.vTn_over_Tn,3.148475260353867
key_temperatures.Tc_minus_Tn_over_Tc,0.14107252765410855
gw_scales.gw_T_star_GeV,73.87182507983071
gw_scales.gw_alpha,0.03424220188141877
gw_scales.gw_beta_over_H,1580.8569201173696
gw_scales.gw_v_w,1.0
gw_scales.gw_g_star,106.75
gw_peaks.sw.f_peak_mHz,22.402263950746985
gw_peaks.sw.f_peak_Hz,0.022402263950746987
gw_peaks.sw.omega_peak,1.5234467068038518e-16
gw_peaks.turb.f_peak_mHz,38.35481125162571
gw_peaks.turb.f_peak_Hz,0.038354811251625716
gw_peaks.turb.omega_peak,1.1068862303753831e-20
gw_peaks.coll.f_peak_mHz,nan
gw_peaks.coll.f_peak_Hz,nan
gw_peaks.coll.omega_peak,nan
gw_peaks.total.f_peak_mHz,22.402263950746985
gw_peaks.total.f_peak_Hz,0.022402263950746987
gw_peaks.total.omega_peak,1.5235438368959483e-16
gw_run_parameters.g_star,106.75
gw_run_parameters.v_w,1.0
gw_run_parameters.epsilon_turb,1.0
gw_run_parameters.frequency_unit,mHz
S3,10336.824034197683
S3_over_T,139.92918170123775
bounce_diagnostics.label,results_eft68_c6f20_c8f40_f521p866_mh125_Glauber_C3p67182_Lambda1000
bounce_diagnostics.C,nan
bounce_diagnostics.Lambda_GeV,nan
bounce_diagnostics.finiteT,
bounce_diagnostics.temperature_GeV,nan
bounce_diagnostics.phi_metaMin,-0.00030251921946263525
bounce_diagnostics.phi_absMin,232.58361370103532
bounce_diagnostics.phi_bar,115.58001092105663
bounce_diagnostics.phi_top,78.67629943001693
bounce_diagnostics.V(phi_meta),-84366530.64345133
bounce_diagnostics.V(phi_true),-99191847.52421114
bounce_diagnostics.V(phi_top),-83564126.1788844
bounce_diagnostics.DeltaV_true_minus_meta,-14825316.880759805
bounce_diagnostics.r0,3.5856946318365106e-06
bounce_diagnostics.phi0,226.37332444428827
bounce_diagnostics.dphi0,-0.06688963343864249
bounce_diagnostics.rscale_cubic,0.035856946318365106
bounce_diagnostics.rscale_curv,0.034078122318355185
bounce_diagnostics.wall_r_hi,0.12405846734406321
bounce_diagnostics.wall_thickness,0.08931882966280433
bounce_diagnostics.S_total,10336.824034197683
bounce_diagnostics.S_kin,15487.94807741561
bounce_diagnostics.S_pot,-5151.124043217926
bounce_diagnostics.S_interior,0.0
bounce_diagnostics.S3_over_T,nan
bounce_diagnostics.beta_rscale,27.888599077044745
bounce_diagnostics.beta_curvature,29.34434424671646
bounce_diagnostics.beta_wall,11.195847547210272
bounce_diagnostics.Tn_from_transitionFinder_GeV,73.87182507983071
bounce_diagnostics.Tc_from_transitionFinder_GeV,86.00472968698155
bounce_diagnostics.T_spinodal_high_GeV,nan
bounce_diagnostics.T_spinodal_low_GeV,nan
bounce_diagnostics.gw_T_star_GeV,73.87182507983071
bounce_diagnostics.gw_alpha,0.03424220188141877
bounce_diagnostics.gw_beta_over_H,1580.8569201173696
bounce_diagnostics.gw_R_star_times_H,nan
bounce_diagnostics.gw_Gamma_Tstar_GeV4,nan
bounce_diagnostics.gw_dT_for_beta_GeV,nan
bounce_diagnostics.gw_f_sw_peak_Hz,nan
bounce_diagnostics.gw_f_turb_peak_Hz,nan
bounce_diagnostics.gw_f_coll_peak_Hz,nan
bounce_diagnostics.gw_g_star,106.75
bounce_diagnostics.gw_v_w,1.0
bounce_diagnostics.omega_sw_peak,nan
bounce_diagnostics.omega_turb_peak,nan
bounce_diagnostics.omega_coll_peak,nan
bounce_diagnostics.omega_tot_peak,nan
