quantity,value
label,results_eft68_c6f20_c8f40_f795p615_mh125_Glauber_C6p31909_Lambda2000
model_parameters.c6_over_f2_TeV2,0.0
model_parameters.c8_over_f4_TeV4,0.0
model_parameters.f_GeV,795.6145082207007
model_parameters.m_h,125.0
model_parameters.v,246.0
model_parameters.m_w,80.36
model_parameters.m_z,91.19
model_parameters.m_t,173.1
model_parameters.use_glauber_measure,True
model_parameters.C_glauber,6.319090909090909
model_parameters.Lambda_glauber,2000.0
derived_tree_coefficients.glauber_scheme,counterterm_subtracted
derived_tree_coefficients.lambda_tree,0.12909808976138543
derived_tree_coefficients.mu2_tree_GeV2,7812.5
derived_tree_coefficients.a0_mean_field,0.3998252334093464
derived_tree_coefficients.glauber_t0,0.09560152636363636
derived_tree_coefficients.glauber_lambda_shift,0.0
derived_tree_coefficients.glauber_mu2_shift_after_lambda_GeV2,0.0
derived_tree_coefficients.lambda_tree_raw_glauber_equivalent,-1.1075035799510657
derived_tree_coefficients.mu2_tree_raw_glauber_equivalent_GeV2,640916.0079852492
derived_tree_coefficients.combo_TeV2,0.0
scan_parameters.T_min,1.0
scan_parameters.T_max,250.0
scan_parameters.phi_scan_range,"(-10.0, 795.6145082207007)"
scan_parameters.n_phi_scan,1200
scan_parameters.n_T_seeds,3
scan_parameters.deltaX_target,0.1
scan_parameters.x_eps,0.001
scan_parameters.T_eps,0.01
scan_parameters.deriv_order,4
scan_parameters.phitol,0.0001
scan_parameters.overlapAngle,45.0
scan_parameters.Tn_Ttol,0.01
scan_parameters.Tn_maxiter,160
scan_parameters.include_zeroT_loops,True
scan_parameters.include_scalar_loops,True
scan_parameters.include_thermal,True
scan_parameters.include_scalar_thermal,True
scan_parameters.include_daisy,False
scan_parameters.renormalize_zeroT_loops,True
scan_parameters.thermal_approx,spline
key_temperatures.Tn,80.64615442709729
key_temperatures.Tc,90.20830072194771
key_temperatures.Ts_false,70.35734511718456
key_temperatures.Ts_true,97.60373242187465
key_temperatures.S_at_Tn,11289.412040109248
key_temperatures.S_over_Tn,139.98698537218758
key_temperatures.false_phase_key,1
key_temperatures.true_phase_key,0
key_temperatures.phi_false_Tn,-0.00124133471667428
key_temperatures.phi_true_Tn,226.47213103704544
key_temperatures.vTn_over_Tn,2.808219841924047
key_temperatures.Tc_minus_Tn_over_Tc,0.10600073627729857
gw_scales.gw_T_star_GeV,80.64615442709729
gw_scales.gw_alpha,0.025855359565317555
gw_scales.gw_beta_over_H,2075.6895608401014
gw_scales.gw_v_w,1.0
gw_scales.gw_g_star,106.75
gw_peaks.sw.f_peak_mHz,32.39107446153521
gw_peaks.sw.f_peak_Hz,0.03239107446153521
gw_peaks.sw.omega_peak,4.0371887732967335e-17
gw_peaks.turb.f_peak_mHz,54.61111800548629
gw_peaks.turb.f_peak_Hz,0.05461111800548629
gw_peaks.turb.omega_peak,2.933541313401577e-21
gw_peaks.coll.f_peak_mHz,nan
gw_peaks.coll.f_peak_Hz,nan
gw_peaks.coll.omega_peak,nan
gw_peaks.total.f_peak_mHz,32.39107446153521
gw_peaks.total.f_peak_Hz,0.03239107446153521
gw_peaks.total.omega_peak,4.037447272676848e-17
gw_run_parameters.g_star,106.75
gw_run_parameters.v_w,1.0
gw_run_parameters.epsilon_turb,1.0
gw_run_parameters.frequency_unit,mHz
S3,11293.268479868088
S3_over_T,140.0348046363079
bounce_diagnostics.label,results_eft68_c6f20_c8f40_f795p615_mh125_Glauber_C6p31909_Lambda2000
bounce_diagnostics.C,nan
bounce_diagnostics.Lambda_GeV,nan
bounce_diagnostics.finiteT,
bounce_diagnostics.temperature_GeV,nan
bounce_diagnostics.phi_metaMin,-0.00124133471667428
bounce_diagnostics.phi_absMin,226.47213103704544
bounce_diagnostics.phi_bar,116.02884876905557
bounce_diagnostics.phi_top,78.18664340713963
bounce_diagnostics.V(phi_meta),-116833384.02312131
bounce_diagnostics.V(phi_true),-129476063.66698144
bounce_diagnostics.V(phi_top),-115969089.14853086
bounce_diagnostics.DeltaV_true_minus_meta,-12642679.643860132
bounce_diagnostics.r0,3.433466940608348e-06
bounce_diagnostics.phi0,221.4211342864719
bounce_diagnostics.dphi0,-0.046325721825169135
bounce_diagnostics.rscale_cubic,0.03433466940608348
bounce_diagnostics.rscale_curv,0.03277185142719486
bounce_diagnostics.wall_r_hi,0.12934655014496665
bounce_diagnostics.wall_thickness,0.08959666275532682
bounce_diagnostics.S_total,11293.268479868088
bounce_diagnostics.S_kin,16925.105858220388
bounce_diagnostics.S_pot,-5631.837378352302
bounce_diagnostics.S_interior,0.0
