quantity,value
label,results_eft68_c6f23p39167_c8f40_f1000_mh125_Glauber_C1_Lambda1000
model_parameters.c6_over_f2_TeV2,3.3916666666666666
model_parameters.c8_over_f4_TeV4,0.0
model_parameters.f_GeV,1000.0
model_parameters.m_h,125.0
model_parameters.v,246.0
model_parameters.m_w,80.36
model_parameters.m_z,91.19
model_parameters.m_t,173.1
model_parameters.use_glauber_measure,True
model_parameters.C_glauber,1.0
model_parameters.Lambda_glauber,1000.0
derived_tree_coefficients.glauber_scheme,counterterm_subtracted
derived_tree_coefficients.lambda_tree,-0.17877706023861456
derived_tree_coefficients.mu2_tree_GeV2,-1503.1862886999988
derived_tree_coefficients.a0_mean_field,0.2458876584093464
derived_tree_coefficients.glauber_t0,0.060516
derived_tree_coefficients.glauber_lambda_shift,0.0
derived_tree_coefficients.glauber_mu2_shift_after_lambda_GeV2,0.0
derived_tree_coefficients.lambda_tree_raw_glauber_equivalent,-0.20747571150277785
derived_tree_coefficients.mu2_tree_raw_glauber_equivalent_GeV2,23722.009815659094
derived_tree_coefficients.combo_TeV2,6.783333333333333
scan_parameters.T_min,1.0
scan_parameters.T_max,250.0
scan_parameters.phi_scan_range,"(-10.0, 1000.0)"
scan_parameters.n_phi_scan,1200
scan_parameters.n_T_seeds,3
scan_parameters.deltaX_target,0.1
scan_parameters.x_eps,0.001
scan_parameters.T_eps,0.01
scan_parameters.deriv_order,4
scan_parameters.phitol,0.0001
scan_parameters.overlapAngle,45.0
scan_parameters.Tn_Ttol,0.01
scan_parameters.Tn_maxiter,160
scan_parameters.include_zeroT_loops,True
scan_parameters.include_scalar_loops,True
scan_parameters.include_thermal,True
scan_parameters.include_scalar_thermal,True
scan_parameters.include_daisy,False
scan_parameters.renormalize_zeroT_loops,True
scan_parameters.thermal_approx,spline
key_temperatures.Tn,68.4362349475466
key_temperatures.Tc,88.9614485624891
key_temperatures.Ts_false,29.016098828118928
key_temperatures.Ts_true,93.51760351562469
key_temperatures.S_at_Tn,9562.518026960439
key_temperatures.S_over_Tn,139.72887366304843
key_temperatures.false_phase_key,2
key_temperatures.true_phase_key,0
key_temperatures.phi_false_Tn,-0.00018687707757840622
key_temperatures.phi_true_Tn,235.120585656529
key_temperatures.vTn_over_Tn,3.4356154431455606
key_temperatures.Tc_minus_Tn_over_Tc,0.23072031702052376
gw_scales.gw_T_star_GeV,68.4362349475466
gw_scales.gw_alpha,0.04549267575340307
gw_scales.gw_beta_over_H,339.7167828814555
