quantity,value
label,results_eft68_c6f23p04444_c8f42_f1000_mh125_Glauber_off
model_parameters.c6_over_f2_TeV2,3.0444444444444443
model_parameters.c8_over_f4_TeV4,2.0
model_parameters.f_GeV,1000.0
model_parameters.m_h,125.0
model_parameters.v,246.0
model_parameters.m_w,80.36
model_parameters.m_z,91.19
model_parameters.m_t,173.1
model_parameters.use_glauber_measure,False
model_parameters.C_glauber,0.0
model_parameters.Lambda_glauber,1000.0
derived_tree_coefficients.glauber_scheme,counterterm_subtracted
derived_tree_coefficients.lambda_tree,-0.15824486900661458
derived_tree_coefficients.mu2_tree_GeV2,-992.7336781361929
derived_tree_coefficients.a0_mean_field,0.25615375402534635
derived_tree_coefficients.glauber_t0,0.0
derived_tree_coefficients.glauber_lambda_shift,0.0
derived_tree_coefficients.glauber_mu2_shift_after_lambda_GeV2,0.0
derived_tree_coefficients.lambda_tree_raw_glauber_equivalent,-0.15824486900661458
derived_tree_coefficients.mu2_tree_raw_glauber_equivalent_GeV2,-992.7336781361929
derived_tree_coefficients.combo_TeV2,6.451984888888888
scan_parameters.T_min,1.0
scan_parameters.T_max,250.0
scan_parameters.phi_scan_range,"(-10, 1000.0)"
scan_parameters.n_phi_scan,1200
scan_parameters.n_T_seeds,3
scan_parameters.deltaX_target,0.1
scan_parameters.x_eps,0.001
scan_parameters.T_eps,0.01
scan_parameters.deriv_order,4
scan_parameters.phitol,0.0001
scan_parameters.overlapAngle,45.0
scan_parameters.Tn_Ttol,0.01
scan_parameters.Tn_maxiter,160
scan_parameters.include_zeroT_loops,True
scan_parameters.include_scalar_loops,True
scan_parameters.include_thermal,True
scan_parameters.include_scalar_thermal,True
scan_parameters.include_daisy,True
scan_parameters.renormalize_zeroT_loops,True
scan_parameters.thermal_approx,spline
key_temperatures.Tn,82.30055921665769
key_temperatures.Tc,95.34686995688756
key_temperatures.Ts_false,56.822687499995816
key_temperatures.Ts_true,96.46621093749964
key_temperatures.S_at_Tn,11520.76472202987
key_temperatures.S_over_Tn,139.98403937573804
key_temperatures.false_phase_key,2
key_temperatures.true_phase_key,0
key_temperatures.phi_false_Tn,-5.759700146474797e-05
key_temperatures.phi_true_Tn,224.84521591413613
key_temperatures.vTn_over_Tn,2.7320010708824847
key_temperatures.Tc_minus_Tn_over_Tc,0.13682998451998418
gw_scales.gw_T_star_GeV,82.30055921665769
gw_scales.gw_alpha,0.021309743164143295
gw_scales.gw_beta_over_H,1090.3394067986933
gw_scales.gw_v_w,1.0
gw_scales.gw_g_star,106.75
gw_peaks.sw.f_peak_mHz,17.252977398036524
gw_peaks.sw.f_peak_Hz,0.017252977398036523
gw_peaks.sw.omega_peak,8.486976754392299e-17
gw_peaks.turb.f_peak_mHz,29.538741847035077
gw_peaks.turb.f_peak_Hz,0.029538741847035078
gw_peaks.turb.omega_peak,6.166301623785898e-21
gw_peaks.coll.f_peak_mHz,nan
gw_peaks.coll.f_peak_Hz,nan
gw_peaks.coll.omega_peak,nan
gw_peaks.total.f_peak_mHz,17.252977398036524
gw_peaks.total.f_peak_Hz,0.017252977398036523
gw_peaks.total.omega_peak,8.487518448941209e-17
gw_run_parameters.g_star,106.75
gw_run_parameters.v_w,1.0
gw_run_parameters.epsilon_turb,1.0
gw_run_parameters.frequency_unit,mHz
S3,11520.762885087717
S3_over_T,139.98401705581495
bounce_diagnostics.label,results_eft68_c6f23p04444_c8f42_f1000_mh125_Glauber_off
bounce_diagnostics.C,nan
