quantity,value
label,results_eft68_c6f23p31111_c8f42_f1000_mh125_Glauber_off
model_parameters.c6_over_f2_TeV2,3.311111111111111
model_parameters.c8_over_f4_TeV4,2.0
model_parameters.f_GeV,1000.0
model_parameters.m_h,125.0
model_parameters.v,246.0
model_parameters.m_w,80.36
model_parameters.m_z,91.19
model_parameters.m_t,173.1
model_parameters.use_glauber_measure,False
model_parameters.C_glauber,0.0
model_parameters.Lambda_glauber,1000.0
derived_tree_coefficients.glauber_scheme,counterterm_subtracted
derived_tree_coefficients.lambda_tree,-0.18245126900661454
derived_tree_coefficients.mu2_tree_GeV2,-1725.17092933619
derived_tree_coefficients.a0_mean_field,0.24405055402534642
derived_tree_coefficients.glauber_t0,0.0
derived_tree_coefficients.glauber_lambda_shift,0.0
derived_tree_coefficients.glauber_mu2_shift_after_lambda_GeV2,0.0
derived_tree_coefficients.lambda_tree_raw_glauber_equivalent,-0.18245126900661454
derived_tree_coefficients.mu2_tree_raw_glauber_equivalent_GeV2,-1725.17092933619
derived_tree_coefficients.combo_TeV2,6.985318222222221
scan_parameters.T_min,1.0
scan_parameters.T_max,250.0
scan_parameters.phi_scan_range,"(-10, 1000.0)"
scan_parameters.n_phi_scan,1200
scan_parameters.n_T_seeds,3
scan_parameters.deltaX_target,0.1
scan_parameters.x_eps,0.001
scan_parameters.T_eps,0.01
scan_parameters.deriv_order,4
scan_parameters.phitol,0.0001
scan_parameters.overlapAngle,45.0
scan_parameters.Tn_Ttol,0.01
scan_parameters.Tn_maxiter,160
scan_parameters.include_zeroT_loops,True
scan_parameters.include_scalar_loops,True
scan_parameters.include_thermal,True
scan_parameters.include_scalar_thermal,True
scan_parameters.include_daisy,True
scan_parameters.renormalize_zeroT_loops,True
scan_parameters.thermal_approx,spline
key_temperatures.Tn,67.87751768386016
key_temperatures.Tc,89.7273163438863
key_temperatures.Ts_false,24.949909374994085
key_temperatures.Ts_true,93.99566406249969
key_temperatures.S_at_Tn,9500.819797757124
key_temperatures.S_over_Tn,139.97005373719225
key_temperatures.false_phase_key,2
key_temperatures.true_phase_key,0
key_temperatures.phi_false_Tn,-5.4688647284634755e-05
key_temperatures.phi_true_Tn,235.86334814220868
key_temperatures.vTn_over_Tn,3.47483756316404
key_temperatures.Tc_minus_Tn_over_Tc,0.24351334187111132
gw_scales.gw_T_star_GeV,67.87751768386016
gw_scales.gw_alpha,0.04641323240642643
gw_scales.gw_beta_over_H,532.7699321538806
gw_scales.gw_v_w,1.0
gw_scales.gw_g_star,106.75
gw_peaks.sw.f_peak_mHz,6.969516793537952
gw_peaks.sw.f_peak_Hz,0.006969516793537953
gw_peaks.sw.omega_peak,3.0912163372511152e-15
gw_peaks.turb.f_peak_mHz,11.932477079945759
gw_peaks.turb.f_peak_Hz,0.011932477079945759
gw_peaks.turb.omega_peak,2.245965154848936e-19
gw_peaks.coll.f_peak_mHz,nan
gw_peaks.coll.f_peak_Hz,nan
gw_peaks.coll.omega_peak,nan
gw_peaks.total.f_peak_mHz,6.969516793537952
gw_peaks.total.f_peak_Hz,0.006969516793537953
gw_peaks.total.omega_peak,3.091413870503154e-15
gw_run_parameters.g_star,106.75
gw_run_parameters.v_w,1.0
gw_run_parameters.epsilon_turb,1.0
gw_run_parameters.frequency_unit,mHz
S3,9517.735003184982
S3_over_T,140.2192556232518
bounce_diagnostics.label,results_eft68_c6f23p31111_c8f42_f1000_mh125_Glauber_off
bounce_diagnostics.C,nan
bounce_diagnostics.Lambda_GeV,nan
bounce_diagnostics.finiteT,
bounce_diagnostics.temperature_GeV,nan
bounce_diagnostics.phi_metaMin,-5.4688647284634755e-05
bounce_diagnostics.phi_absMin,235.86334814220868
bounce_diagnostics.phi_bar,117.0544160216769
bounce_diagnostics.phi_top,79.72416917508792
bounce_diagnostics.V(phi_meta),-54649820.397039056
bounce_diagnostics.V(phi_true),-75346008.23958379
bounce_diagnostics.V(phi_top),-53169513.10657293
bounce_diagnostics.DeltaV_true_minus_meta,-20696187.842544734
bounce_diagnostics.r0,2.675092081146345e-06
bounce_diagnostics.phi0,227.94199866212094
bounce_diagnostics.dphi0,-0.07384888456281019
bounce_diagnostics.rscale_cubic,0.026750920811463446
bounce_diagnostics.rscale_curv,0.02616370032471855
bounce_diagnostics.wall_r_hi,0.10261538735181018
bounce_diagnostics.wall_thickness,0.07395831470835226
bounce_diagnostics.S_total,9517.735003184982
bounce_diagnostics.S_kin,14265.214415986355
bounce_diagnostics.S_pot,-4747.479412801372
bounce_diagnostics.S_interior,0.0
bounce_diagnostics.S3_over_T,nan
bounce_diagnostics.beta_rscale,37.38189077855872
bounce_diagnostics.beta_curvature,38.220895126662924
bounce_diagnostics.beta_wall,13.52113016559946
bounce_diagnostics.Tn_from_transitionFinder_GeV,67.87751768386016
bounce_diagnostics.Tc_from_transitionFinder_GeV,89.7273163438863
bounce_diagnostics.T_spinodal_high_GeV,nan
bounce_diagnostics.T_spinodal_low_GeV,nan
bounce_diagnostics.gw_T_star_GeV,67.87751768386016
bounce_diagnostics.gw_alpha,0.04641323240642643
bounce_diagnostics.gw_beta_over_H,532.7699321538806
bounce_diagnostics.gw_R_star_times_H,nan
bounce_diagnostics.gw_Gamma_Tstar_GeV4,nan
bounce_diagnostics.gw_dT_for_beta_GeV,nan
bounce_diagnostics.gw_f_sw_peak_Hz,nan
bounce_diagnostics.gw_f_turb_peak_Hz,nan
bounce_diagnostics.gw_f_coll_peak_Hz,nan
bounce_diagnostics.gw_g_star,106.75
bounce_diagnostics.gw_v_w,1.0
bounce_diagnostics.omega_sw_peak,nan
bounce_diagnostics.omega_turb_peak,nan
bounce_diagnostics.omega_coll_peak,nan
bounce_diagnostics.omega_tot_peak,nan
