quantity,value
label,results_eft68_c6f20_c8f40_f512p764_mh125_Glauber_C3p80333_Lambda1000
model_parameters.c6_over_f2_TeV2,0.0
model_parameters.c8_over_f4_TeV4,0.0
model_parameters.f_GeV,512.7643287049982
model_parameters.m_h,125.0
model_parameters.v,246.0
model_parameters.m_w,80.36
model_parameters.m_z,91.19
model_parameters.m_t,173.1
model_parameters.use_glauber_measure,True
model_parameters.C_glauber,3.8033333333333337
model_parameters.Lambda_glauber,1000.0
derived_tree_coefficients.glauber_scheme,counterterm_subtracted
derived_tree_coefficients.lambda_tree,0.12909808976138543
derived_tree_coefficients.mu2_tree_GeV2,7812.5
derived_tree_coefficients.a0_mean_field,0.3998252334093464
derived_tree_coefficients.glauber_t0,0.23016252
derived_tree_coefficients.glauber_lambda_shift,0.0
derived_tree_coefficients.glauber_mu2_shift_after_lambda_GeV2,0.0
derived_tree_coefficients.lambda_tree_raw_glauber_equivalent,-0.48916161242994477
derived_tree_coefficients.mu2_tree_raw_glauber_equivalent_GeV2,95540.61920676194
derived_tree_coefficients.combo_TeV2,0.0
scan_parameters.T_min,1.0
scan_parameters.T_max,250.0
scan_parameters.phi_scan_range,"(-10.0, 512.7643287049982)"
scan_parameters.n_phi_scan,1200
scan_parameters.n_T_seeds,3
scan_parameters.deltaX_target,0.1
scan_parameters.x_eps,0.001
scan_parameters.T_eps,0.01
scan_parameters.deriv_order,4
scan_parameters.phitol,0.0001
scan_parameters.overlapAngle,45.0
scan_parameters.Tn_Ttol,0.01
scan_parameters.Tn_maxiter,160
scan_parameters.include_zeroT_loops,True
scan_parameters.include_scalar_loops,True
scan_parameters.include_thermal,True
scan_parameters.include_scalar_thermal,True
scan_parameters.include_daisy,True
scan_parameters.renormalize_zeroT_loops,True
scan_parameters.thermal_approx,spline
key_temperatures.Tn,52.39279352601027
key_temperatures.Tc,77.07267035292048
key_temperatures.Ts_false,32.56921210936919
key_temperatures.Ts_true,90.99112890624976
key_temperatures.S_at_Tn,7334.190582688901
key_temperatures.S_over_Tn,139.98472097212874
key_temperatures.false_phase_key,1
key_temperatures.true_phase_key,0
key_temperatures.phi_false_Tn,-0.00035428016101767283
key_temperatures.phi_true_Tn,242.31023707066439
key_temperatures.vTn_over_Tn,4.62487721618375
key_temperatures.Tc_minus_Tn_over_Tc,0.3202156706637974
gw_scales.gw_T_star_GeV,52.39279352601027
gw_scales.gw_alpha,0.12325237104887668
gw_scales.gw_beta_over_H,444.5453108334192
gw_scales.gw_v_w,1.0
gw_scales.gw_g_star,106.75
gw_peaks.sw.f_peak_mHz,4.463834557965092
gw_peaks.sw.f_peak_Hz,0.004463834557965092
