quantity,value
label,results_eft68_c6f23p24646_c8f42_f1000_mh125_Glauber_off
model_parameters.c6_over_f2_TeV2,3.2464646464646463
model_parameters.c8_over_f4_TeV4,2.0
model_parameters.f_GeV,1000.0
model_parameters.m_h,125.0
model_parameters.v,246.0
model_parameters.m_w,80.36
model_parameters.m_z,91.19
model_parameters.m_t,173.1
model_parameters.use_glauber_measure,False
model_parameters.C_glauber,0.0
model_parameters.Lambda_glauber,1000.0
derived_tree_coefficients.glauber_scheme,counterterm_subtracted
derived_tree_coefficients.lambda_tree,-0.1765830508247964
derived_tree_coefficients.mu2_tree_GeV2,-1547.610383590737
derived_tree_coefficients.a0_mean_field,0.24698466311625547
derived_tree_coefficients.glauber_t0,0.0
derived_tree_coefficients.glauber_lambda_shift,0.0
derived_tree_coefficients.glauber_mu2_shift_after_lambda_GeV2,0.0
derived_tree_coefficients.lambda_tree_raw_glauber_equivalent,-0.1765830508247964
derived_tree_coefficients.mu2_tree_raw_glauber_equivalent_GeV2,-1547.610383590737
derived_tree_coefficients.combo_TeV2,6.856025292929292
scan_parameters.T_min,1.0
scan_parameters.T_max,250.0
scan_parameters.phi_scan_range,"(-10, 1000.0)"
scan_parameters.n_phi_scan,1200
scan_parameters.n_T_seeds,3
scan_parameters.deltaX_target,0.1
scan_parameters.x_eps,0.001
scan_parameters.T_eps,0.01
scan_parameters.deriv_order,4
scan_parameters.phitol,0.0001
scan_parameters.overlapAngle,45.0
scan_parameters.Tn_Ttol,0.01
scan_parameters.Tn_maxiter,160
scan_parameters.include_zeroT_loops,True
scan_parameters.include_scalar_loops,True
scan_parameters.include_thermal,True
scan_parameters.include_scalar_thermal,True
scan_parameters.include_daisy,False
scan_parameters.renormalize_zeroT_loops,True
scan_parameters.thermal_approx,spline
key_temperatures.Tn,70.24172412183651
key_temperatures.Tc,89.52606334151125
key_temperatures.Ts_false,34.16422246093152
key_temperatures.Ts_true,93.3517656249997
key_temperatures.S_at_Tn,9832.404502812808
key_temperatures.S_over_Tn,139.97954386424496
key_temperatures.false_phase_key,2
key_temperatures.true_phase_key,0
key_temperatures.phi_false_Tn,-4.955638189140408e-05
key_temperatures.phi_true_Tn,233.95955628775698
key_temperatures.vTn_over_Tn,3.3307775287797132
key_temperatures.Tc_minus_Tn_over_Tc,0.21540474918584981
gw_scales.gw_T_star_GeV,70.24172412183651
gw_scales.gw_alpha,0.04079922896173347
gw_scales.gw_beta_over_H,537.9055128345176
gw_scales.gw_v_w,1.0
gw_scales.gw_g_star,106.75
gw_peaks.sw.f_peak_mHz,7.298260309936079
gw_peaks.sw.f_peak_Hz,0.007298260309936079
gw_peaks.sw.omega_peak,2.1323553346678224e-15
gw_peaks.turb.f_peak_mHz,12.30481426276792
gw_peaks.turb.f_peak_Hz,0.01230481426276792
gw_peaks.turb.omega_peak,1.5493602091524262e-19
gw_peaks.coll.f_peak_mHz,nan
gw_peaks.coll.f_peak_Hz,nan
gw_peaks.coll.omega_peak,nan
gw_peaks.total.f_peak_mHz,7.298260309936079
gw_peaks.total.f_peak_Hz,0.007298260309936079
gw_peaks.total.omega_peak,2.1324917483510012e-15
gw_run_parameters.g_star,106.75
gw_run_parameters.v_w,1.0
gw_run_parameters.epsilon_turb,1.0
gw_run_parameters.frequency_unit,mHz
S3,9833.01580222584
S3_over_T,139.98824666049143
bounce_diagnostics.label,results_eft68_c6f23p24646_c8f42_f1000_mh125_Glauber_off
bounce_diagnostics.C,nan
bounce_diagnostics.Lambda_GeV,nan
bounce_diagnostics.finiteT,
bounce_diagnostics.temperature_GeV,nan
bounce_diagnostics.phi_metaMin,-4.955638189140408e-05
bounce_diagnostics.phi_absMin,233.95955628775698
bounce_diagnostics.phi_bar,116.94436646334871
bounce_diagnostics.phi_top,79.57181078487235
bounce_diagnostics.V(phi_meta),-61893805.668680534
bounce_diagnostics.V(phi_true),-81111838.11463672
bounce_diagnostics.V(phi_top),-60450779.502319776
bounce_diagnostics.DeltaV_true_minus_meta,-19218032.445956185
bounce_diagnostics.r0,2.7042496577660586e-06
bounce_diagnostics.phi0,226.52241291119222
bounce_diagnostics.dphi0,-0.06678092335252572
bounce_diagnostics.rscale_cubic,0.027042496577660585
bounce_diagnostics.rscale_curv,0.02609329672836585
bounce_diagnostics.wall_r_hi,0.10549324646514731
bounce_diagnostics.wall_thickness,0.07524732086671018
bounce_diagnostics.S_total,9833.01580222584
bounce_diagnostics.S_kin,14755.303987573961
bounce_diagnostics.S_pot,-4922.288185348124
bounce_diagnostics.S_interior,0.0
bounce_diagnostics.S3_over_T,nan
bounce_diagnostics.beta_rscale,36.978834299865845
bounce_diagnostics.beta_curvature,38.3240197551878
bounce_diagnostics.beta_wall,13.28950969259565
bounce_diagnostics.Tn_from_transitionFinder_GeV,70.24172412183651
bounce_diagnostics.Tc_from_transitionFinder_GeV,89.52606334151125
bounce_diagnostics.T_spinodal_high_GeV,nan
bounce_diagnostics.T_spinodal_low_GeV,nan
bounce_diagnostics.gw_T_star_GeV,70.24172412183651
bounce_diagnostics.gw_alpha,0.04079922896173347
bounce_diagnostics.gw_beta_over_H,537.9055128345176
bounce_diagnostics.gw_R_star_times_H,nan
bounce_diagnostics.gw_Gamma_Tstar_GeV4,nan
bounce_diagnostics.gw_dT_for_beta_GeV,nan
bounce_diagnostics.gw_f_sw_peak_Hz,nan
bounce_diagnostics.gw_f_turb_peak_Hz,nan
bounce_diagnostics.gw_f_coll_peak_Hz,nan
bounce_diagnostics.gw_g_star,106.75
bounce_diagnostics.gw_v_w,1.0
bounce_diagnostics.omega_sw_peak,nan
bounce_diagnostics.omega_turb_peak,nan
bounce_diagnostics.omega_coll_peak,nan
bounce_diagnostics.omega_tot_peak,nan
