quantity,value
label,results_eft68_c6f23p2_c8f40_f1000_mh125_Glauber_C1_Lambda1000
model_parameters.c6_over_f2_TeV2,3.2
model_parameters.c8_over_f4_TeV4,0.0
model_parameters.f_GeV,1000.0
model_parameters.m_h,125.0
model_parameters.v,246.0
model_parameters.m_w,80.36
model_parameters.m_z,91.19
model_parameters.m_t,173.1
model_parameters.use_glauber_measure,True
model_parameters.C_glauber,1.0
model_parameters.Lambda_glauber,1000.0
derived_tree_coefficients.glauber_scheme,counterterm_subtracted
derived_tree_coefficients.lambda_tree,-0.16137871023861455
derived_tree_coefficients.mu2_tree_GeV2,-976.7470143999981
derived_tree_coefficients.a0_mean_field,0.2545868334093464
derived_tree_coefficients.glauber_t0,0.060516
derived_tree_coefficients.glauber_lambda_shift,0.0
derived_tree_coefficients.glauber_mu2_shift_after_lambda_GeV2,0.0
derived_tree_coefficients.lambda_tree_raw_glauber_equivalent,-0.19007736150277785
derived_tree_coefficients.mu2_tree_raw_glauber_equivalent_GeV2,24248.449089959093
derived_tree_coefficients.combo_TeV2,6.4
scan_parameters.T_min,1.0
scan_parameters.T_max,250.0
scan_parameters.phi_scan_range,"(-10.0, 1000.0)"
scan_parameters.n_phi_scan,1200
scan_parameters.n_T_seeds,3
scan_parameters.deltaX_target,0.1
scan_parameters.x_eps,0.001
scan_parameters.T_eps,0.01
scan_parameters.deriv_order,4
scan_parameters.phitol,0.0001
scan_parameters.overlapAngle,45.0
scan_parameters.Tn_Ttol,0.01
scan_parameters.Tn_maxiter,160
scan_parameters.include_zeroT_loops,True
scan_parameters.include_scalar_loops,True
scan_parameters.include_thermal,True
scan_parameters.include_scalar_thermal,True
scan_parameters.include_daisy,False
scan_parameters.renormalize_zeroT_loops,True
scan_parameters.thermal_approx,spline
key_temperatures.Tn,78.65265711165422
key_temperatures.Tc,92.89088963779622
key_temperatures.Ts_false,51.15711074218291
key_temperatures.Ts_true,95.25525390624966
key_temperatures.S_at_Tn,11012.474495042969
key_temperatures.S_over_Tn,140.01401731933623
key_temperatures.false_phase_key,2
key_temperatures.true_phase_key,0
key_temperatures.phi_false_Tn,-0.00020013758735320253
key_temperatures.phi_true_Tn,227.553380858617
key_temperatures.vTn_over_Tn,2.8931429555594717
key_temperatures.Tc_minus_Tn_over_Tc,0.1532791060744522
gw_scales.gw_T_star_GeV,78.65265711165422
gw_scales.gw_alpha,0.026028200683061824
gw_scales.gw_beta_over_H,924.0991886306512
gw_scales.gw_v_w,1.0
gw_scales.gw_g_star,106.75
gw_peaks.sw.f_peak_mHz,13.914028141593606
gw_peaks.sw.f_peak_Hz,0.013914028141593607
gw_peaks.sw.omega_peak,2.0754722071461755e-16
gw_peaks.turb.f_peak_mHz,23.82214245372448
gw_peaks.turb.f_peak_Hz,0.023822142453724483
gw_peaks.turb.omega_peak,1.5079994388022366e-20
gw_peaks.coll.f_peak_mHz,nan
gw_peaks.coll.f_peak_Hz,nan
gw_peaks.coll.omega_peak,nan
gw_peaks.total.f_peak_mHz,13.914028141593606
gw_peaks.total.f_peak_Hz,0.013914028141593607
