quantity,value
label,results_eft68_c6f21p085_c8f45_f1000_mh125_Glauber_C3p2_Lambda1000
model_parameters.c6_over_f2_TeV2,1.085
model_parameters.c8_over_f4_TeV4,5.0
model_parameters.f_GeV,1000.0
model_parameters.m_h,125.0
model_parameters.v,246.0
model_parameters.m_w,80.36
model_parameters.m_z,91.19
model_parameters.m_t,173.1
model_parameters.use_glauber_measure,True
model_parameters.C_glauber,3.2
model_parameters.Lambda_glauber,1000.0
derived_tree_coefficients.glauber_scheme,counterterm_subtracted
derived_tree_coefficients.lambda_tree,0.003141902841385418
derived_tree_coefficients.mu2_tree_GeV2,3724.2916168395195
derived_tree_coefficients.a0_mean_field,0.3368471399493464
derived_tree_coefficients.glauber_t0,0.19365120000000002
derived_tree_coefficients.glauber_lambda_shift,0.0
derived_tree_coefficients.glauber_mu2_shift_after_lambda_GeV2,0.0
derived_tree_coefficients.lambda_tree_raw_glauber_equivalent,-0.39578592473578306
derived_tree_coefficients.mu2_tree_raw_glauber_equivalent_GeV2,80106.2049073848
derived_tree_coefficients.combo_TeV2,3.07774
scan_parameters.T_min,1.0
scan_parameters.T_max,250.0
scan_parameters.phi_scan_range,"(-10.0, 559.0169943749474)"
scan_parameters.n_phi_scan,1200
scan_parameters.n_T_seeds,3
scan_parameters.deltaX_target,0.1
scan_parameters.x_eps,0.001
scan_parameters.T_eps,0.01
scan_parameters.deriv_order,4
scan_parameters.phitol,0.0001
scan_parameters.overlapAngle,45.0
scan_parameters.Tn_Ttol,0.01
scan_parameters.Tn_maxiter,160
scan_parameters.include_zeroT_loops,True
scan_parameters.include_scalar_loops,True
scan_parameters.include_thermal,True
scan_parameters.include_scalar_thermal,True
scan_parameters.include_daisy,False
scan_parameters.renormalize_zeroT_loops,True
scan_parameters.thermal_approx,spline
key_temperatures.Tn,62.75727128796625
key_temperatures.Tc,82.36031511448286
key_temperatures.Ts_false,42.55430664061987
key_temperatures.Ts_true,93.39115820312472
key_temperatures.S_at_Tn,8783.163393038778
key_temperatures.S_over_Tn,139.95451384010312
key_temperatures.false_phase_key,1
key_temperatures.true_phase_key,0
key_temperatures.phi_false_Tn,-0.00029606210681053246
key_temperatures.phi_true_Tn,238.29534361143126
key_temperatures.vTn_over_Tn,3.79709535996229
key_temperatures.Tc_minus_Tn_over_Tc,0.23801564866851102
gw_scales.gw_T_star_GeV,62.75727128796625
gw_scales.gw_alpha,0.06257102901174288
gw_scales.gw_beta_over_H,743.1245689256585
gw_scales.gw_v_w,1.0
gw_scales.gw_g_star,106.75
gw_peaks.sw.f_peak_mHz,8.91165363379737
gw_peaks.sw.f_peak_Hz,0.008911653633797369
gw_peaks.sw.omega_peak,3.55077042307304e-15
gw_peaks.turb.f_peak_mHz,15.25760047357916
gw_peaks.turb.f_peak_Hz,0.01525760047357916
gw_peaks.turb.omega_peak,2.5799909901908563e-19
gw_peaks.coll.f_peak_mHz,nan
