quantity,value
label,results_eft68_c6f20_c8f40_f513p624_mh125_Glauber_C3p79061_Lambda1000
model_parameters.c6_over_f2_TeV2,0.0
model_parameters.c8_over_f4_TeV4,0.0
model_parameters.f_GeV,513.624431622108
model_parameters.m_h,125.0
model_parameters.v,246.0
model_parameters.m_w,80.36
model_parameters.m_z,91.19
model_parameters.m_t,173.1
model_parameters.use_glauber_measure,True
model_parameters.C_glauber,3.7906060606060605
model_parameters.Lambda_glauber,1000.0
derived_tree_coefficients.glauber_scheme,counterterm_subtracted
derived_tree_coefficients.lambda_tree,0.12909808976138543
derived_tree_coefficients.mu2_tree_GeV2,7812.5
derived_tree_coefficients.a0_mean_field,0.3998252334093464
derived_tree_coefficients.glauber_t0,0.22939231636363636
derived_tree_coefficients.glauber_lambda_shift,0.0
derived_tree_coefficients.glauber_mu2_shift_after_lambda_GeV2,0.0
derived_tree_coefficients.lambda_tree_raw_glauber_equivalent,-0.4838037127273444
derived_tree_coefficients.mu2_tree_raw_glauber_equivalent_GeV2,95321.42834351104
derived_tree_coefficients.combo_TeV2,0.0
scan_parameters.T_min,1.0
scan_parameters.T_max,250.0
scan_parameters.phi_scan_range,"(-10.0, 513.624431622108)"
scan_parameters.n_phi_scan,1200
scan_parameters.n_T_seeds,3
scan_parameters.deltaX_target,0.1
scan_parameters.x_eps,0.001
scan_parameters.T_eps,0.01
scan_parameters.deriv_order,4
scan_parameters.phitol,0.0001
scan_parameters.overlapAngle,45.0
scan_parameters.Tn_Ttol,0.01
scan_parameters.Tn_maxiter,160
scan_parameters.include_zeroT_loops,True
scan_parameters.include_scalar_loops,True
scan_parameters.include_thermal,True
scan_parameters.include_scalar_thermal,True
scan_parameters.include_daisy,True
scan_parameters.renormalize_zeroT_loops,True
scan_parameters.thermal_approx,spline
key_temperatures.Tn,55.3972471662415
key_temperatures.Tc,78.01699378591985
key_temperatures.Ts_false,37.17634433593209
key_temperatures.Ts_true,91.36025195312476
key_temperatures.S_at_Tn,7754.0995193466
key_temperatures.S_over_Tn,139.97265055567357
key_temperatures.false_phase_key,1
key_temperatures.true_phase_key,0
key_temperatures.phi_false_Tn,-0.0003371677765342968
key_temperatures.phi_true_Tn,241.4785109725889
key_temperatures.vTn_over_Tn,4.359034488626059
key_temperatures.Tc_minus_Tn_over_Tc,0.28993358397975927
gw_scales.gw_T_star_GeV,55.3972471662415
gw_scales.gw_alpha,0.09980188533786634
gw_scales.gw_beta_over_H,482.46836660847
gw_scales.gw_v_w,1.0
gw_scales.gw_g_star,106.75
gw_peaks.sw.f_peak_mHz,5.125758396389326
gw_peaks.sw.f_peak_Hz,0.005125758396389326
gw_peaks.sw.omega_peak,2.845578218761159e-14
gw_peaks.turb.f_peak_mHz,8.775786958281639
gw_peaks.turb.f_peak_Hz,0.008775786958281639
gw_peaks.turb.omega_peak,2.067507519542302e-18
gw_peaks.coll.f_peak_mHz,nan
gw_peaks.coll.f_peak_Hz,nan
gw_peaks.coll.omega_peak,nan
gw_peaks.total.f_peak_mHz,5.125758396389326
gw_peaks.total.f_peak_Hz,0.005125758396389326
gw_peaks.total.omega_peak,2.8457596196865524e-14
gw_run_parameters.g_star,106.75
gw_run_parameters.v_w,1.0
gw_run_parameters.epsilon_turb,1.0
gw_run_parameters.frequency_unit,mHz
S3,7754.115594993422
S3_over_T,139.97294074422345
bounce_diagnostics.label,results_eft68_c6f20_c8f40_f513p624_mh125_Glauber_C3p79061_Lambda1000
bounce_diagnostics.C,nan
bounce_diagnostics.Lambda_GeV,nan
bounce_diagnostics.finiteT,
bounce_diagnostics.temperature_GeV,nan
bounce_diagnostics.phi_metaMin,-0.0003371677765342968
bounce_diagnostics.phi_absMin,241.4785109725889
bounce_diagnostics.phi_bar,109.43432486610213
bounce_diagnostics.phi_top,75.94056225305965
bounce_diagnostics.V(phi_meta),-28264126.20599763
bounce_diagnostics.V(phi_true),-50747777.105577156
bounce_diagnostics.V(phi_top),-27483329.45291843
bounce_diagnostics.DeltaV_true_minus_meta,-22483650.899579525
bounce_diagnostics.r0,3.508577806843595e-06
bounce_diagnostics.phi0,229.87365916962747
bounce_diagnostics.dphi0,-0.14935877606725895
bounce_diagnostics.rscale_cubic,0.03508577806843595
bounce_diagnostics.rscale_curv,0.031729077207402236
bounce_diagnostics.wall_r_hi,0.10610132041308844
bounce_diagnostics.wall_thickness,0.08398913022392285
bounce_diagnostics.S_total,7754.115594993422
bounce_diagnostics.S_kin,11630.775431127
bounce_diagnostics.S_pot,-3876.659836133578
bounce_diagnostics.S_interior,0.0
bounce_diagnostics.S3_over_T,nan
bounce_diagnostics.beta_rscale,28.50157685115227
bounce_diagnostics.beta_curvature,31.516838704440087
bounce_diagnostics.beta_wall,11.906302605276503
bounce_diagnostics.Tn_from_transitionFinder_GeV,55.3972471662415
bounce_diagnostics.Tc_from_transitionFinder_GeV,78.01699378591985
bounce_diagnostics.T_spinodal_high_GeV,nan
bounce_diagnostics.T_spinodal_low_GeV,nan
bounce_diagnostics.gw_T_star_GeV,55.3972471662415
bounce_diagnostics.gw_alpha,0.09980188533786634
bounce_diagnostics.gw_beta_over_H,482.46836660847
bounce_diagnostics.gw_R_star_times_H,nan
bounce_diagnostics.gw_Gamma_Tstar_GeV4,nan
bounce_diagnostics.gw_dT_for_beta_GeV,nan
bounce_diagnostics.gw_f_sw_peak_Hz,nan
bounce_diagnostics.gw_f_turb_peak_Hz,nan
bounce_diagnostics.gw_f_coll_peak_Hz,nan
bounce_diagnostics.gw_g_star,106.75
bounce_diagnostics.gw_v_w,1.0
bounce_diagnostics.omega_sw_peak,nan
bounce_diagnostics.omega_turb_peak,nan
bounce_diagnostics.omega_coll_peak,nan
bounce_diagnostics.omega_tot_peak,nan
