quantity,value
label,results_eft68_c6f20_c8f40_f522p319_mh125_Glauber_C3p66545_Lambda1000
model_parameters.c6_over_f2_TeV2,0.0
model_parameters.c8_over_f4_TeV4,0.0
model_parameters.f_GeV,522.3193087733406
model_parameters.m_h,125.0
model_parameters.v,246.0
model_parameters.m_w,80.36
model_parameters.m_z,91.19
model_parameters.m_t,173.1
model_parameters.use_glauber_measure,True
model_parameters.C_glauber,3.6654545454545455
model_parameters.Lambda_glauber,1000.0
derived_tree_coefficients.glauber_scheme,counterterm_subtracted
derived_tree_coefficients.lambda_tree,0.12909808976138543
derived_tree_coefficients.mu2_tree_GeV2,7812.5
derived_tree_coefficients.a0_mean_field,0.3998252334093464
derived_tree_coefficients.glauber_t0,0.22181864727272727
derived_tree_coefficients.glauber_lambda_shift,0.0
derived_tree_coefficients.glauber_mu2_shift_after_lambda_GeV2,0.0
derived_tree_coefficients.lambda_tree_raw_glauber_equivalent,-0.4328993024245697
derived_tree_coefficients.mu2_tree_raw_glauber_equivalent_GeV2,93115.53287015745
derived_tree_coefficients.combo_TeV2,0.0
scan_parameters.T_min,1.0
scan_parameters.T_max,250.0
scan_parameters.phi_scan_range,"(-10.0, 522.3193087733406)"
scan_parameters.n_phi_scan,1200
scan_parameters.n_T_seeds,3
scan_parameters.deltaX_target,0.1
scan_parameters.x_eps,0.001
scan_parameters.T_eps,0.01
scan_parameters.deriv_order,4
scan_parameters.phitol,0.0001
scan_parameters.overlapAngle,45.0
scan_parameters.Tn_Ttol,0.01
scan_parameters.Tn_maxiter,160
scan_parameters.include_zeroT_loops,True
scan_parameters.include_scalar_loops,True
scan_parameters.include_thermal,True
scan_parameters.include_scalar_thermal,True
scan_parameters.include_daisy,False
scan_parameters.renormalize_zeroT_loops,True
scan_parameters.thermal_approx,spline
key_temperatures.Tn,73.4223336807745
key_temperatures.Tc,85.23508601686572
key_temperatures.Ts_false,62.64957929687172
key_temperatures.Ts_true,93.89256249999971
key_temperatures.S_at_Tn,10277.287917355077
key_temperatures.S_over_Tn,139.97495587703128
key_temperatures.false_phase_key,1
key_temperatures.true_phase_key,0
key_temperatures.phi_false_Tn,-0.0002801307262400023
key_temperatures.phi_true_Tn,232.24091230269102
key_temperatures.vTn_over_Tn,3.16308268424738
key_temperatures.Tc_minus_Tn_over_Tc,0.13859025535275224
gw_scales.gw_T_star_GeV,73.4223336807745
gw_scales.gw_alpha,0.035336878849249756
gw_scales.gw_beta_over_H,1400.9601811707976
gw_scales.gw_v_w,1.0
gw_scales.gw_g_star,106.75
gw_peaks.sw.f_peak_mHz,19.81135111804306
gw_peaks.sw.f_peak_Hz,0.01981135111804306
gw_peaks.sw.omega_peak,2.116245367248591e-16
gw_peaks.turb.f_peak_mHz,33.91892151805883
gw_peaks.turb.f_peak_Hz,0.03391892151805883
gw_peaks.turb.omega_peak,1.537582876577606e-20
gw_peaks.coll.f_peak_mHz,nan
gw_peaks.coll.f_peak_Hz,nan
gw_peaks.coll.omega_peak,nan
gw_peaks.total.f_peak_mHz,19.81135111804306
gw_peaks.total.f_peak_Hz,0.01981135111804306
gw_peaks.total.omega_peak,2.1163805559153936e-16
gw_run_parameters.g_star,106.75
gw_run_parameters.v_w,1.0
gw_run_parameters.epsilon_turb,1.0
gw_run_parameters.frequency_unit,mHz
S3,10277.33068633394
S3_over_T,139.9755383834257
bounce_diagnostics.label,results_eft68_c6f20_c8f40_f522p319_mh125_Glauber_C3p66545_Lambda1000
bounce_diagnostics.C,nan
bounce_diagnostics.Lambda_GeV,nan
bounce_diagnostics.finiteT,
bounce_diagnostics.temperature_GeV,nan
bounce_diagnostics.phi_metaMin,-0.0002801307262400023
bounce_diagnostics.phi_absMin,232.24091230269102
bounce_diagnostics.phi_bar,114.86433919260652
bounce_diagnostics.phi_top,78.07273845232307
bounce_diagnostics.V(phi_meta),-81341819.01445572
bounce_diagnostics.V(phi_true),-96072896.24357982
bounce_diagnostics.V(phi_top),-80552177.90099691
bounce_diagnostics.DeltaV_true_minus_meta,-14731077.229124099
bounce_diagnostics.r0,3.5868273261934275e-06
bounce_diagnostics.phi0,225.8829452043579
bounce_diagnostics.dphi0,-0.06765592717263602
bounce_diagnostics.rscale_cubic,0.03586827326193427
bounce_diagnostics.rscale_curv,0.034218758344864195
bounce_diagnostics.wall_r_hi,0.12412340156245834
bounce_diagnostics.wall_thickness,0.08957853189018933
bounce_diagnostics.S_total,10277.33068633394
bounce_diagnostics.S_kin,15410.977371460242
bounce_diagnostics.S_pot,-5133.6466851263
bounce_diagnostics.S_interior,0.0
bounce_diagnostics.S3_over_T,nan
bounce_diagnostics.beta_rscale,27.879792057379706
bounce_diagnostics.beta_curvature,29.223733721561572
bounce_diagnostics.beta_wall,11.16338902747211
bounce_diagnostics.Tn_from_transitionFinder_GeV,73.4223336807745
bounce_diagnostics.Tc_from_transitionFinder_GeV,85.23508601686572
bounce_diagnostics.T_spinodal_high_GeV,nan
bounce_diagnostics.T_spinodal_low_GeV,nan
bounce_diagnostics.gw_T_star_GeV,73.4223336807745
bounce_diagnostics.gw_alpha,0.035336878849249756
bounce_diagnostics.gw_beta_over_H,1400.9601811707976
bounce_diagnostics.gw_R_star_times_H,nan
bounce_diagnostics.gw_Gamma_Tstar_GeV4,nan
bounce_diagnostics.gw_dT_for_beta_GeV,nan
bounce_diagnostics.gw_f_sw_peak_Hz,nan
bounce_diagnostics.gw_f_turb_peak_Hz,nan
bounce_diagnostics.gw_f_coll_peak_Hz,nan
bounce_diagnostics.gw_g_star,106.75
bounce_diagnostics.gw_v_w,1.0
bounce_diagnostics.omega_sw_peak,nan
bounce_diagnostics.omega_turb_peak,nan
bounce_diagnostics.omega_coll_peak,nan
bounce_diagnostics.omega_tot_peak,nan
