quantity,value
label,results_eft68_c6f23p21667_c8f40_f1000_mh125_Glauber_C1_Lambda1000
model_parameters.c6_over_f2_TeV2,3.216666666666667
model_parameters.c8_over_f4_TeV4,0.0
model_parameters.f_GeV,1000.0
model_parameters.m_h,125.0
model_parameters.v,246.0
model_parameters.m_w,80.36
model_parameters.m_z,91.19
model_parameters.m_t,173.1
model_parameters.use_glauber_measure,True
model_parameters.C_glauber,1.0
model_parameters.Lambda_glauber,1000.0
derived_tree_coefficients.glauber_scheme,counterterm_subtracted
derived_tree_coefficients.lambda_tree,-0.1628916102386146
derived_tree_coefficients.mu2_tree_GeV2,-1022.5243425999997
derived_tree_coefficients.a0_mean_field,0.2538303834093464
derived_tree_coefficients.glauber_t0,0.060516
derived_tree_coefficients.glauber_lambda_shift,0.0
derived_tree_coefficients.glauber_mu2_shift_after_lambda_GeV2,0.0
derived_tree_coefficients.lambda_tree_raw_glauber_equivalent,-0.1915902615027779
derived_tree_coefficients.mu2_tree_raw_glauber_equivalent_GeV2,24202.67176175909
derived_tree_coefficients.combo_TeV2,6.433333333333334
scan_parameters.T_min,1.0
scan_parameters.T_max,250.0
scan_parameters.phi_scan_range,"(-10.0, 1000.0)"
scan_parameters.n_phi_scan,1200
scan_parameters.n_T_seeds,3
scan_parameters.deltaX_target,0.1
scan_parameters.x_eps,0.001
scan_parameters.T_eps,0.01
scan_parameters.deriv_order,4
scan_parameters.phitol,0.0001
scan_parameters.overlapAngle,45.0
scan_parameters.Tn_Ttol,0.01
scan_parameters.Tn_maxiter,160
scan_parameters.include_zeroT_loops,True
scan_parameters.include_scalar_loops,True
scan_parameters.include_thermal,True
scan_parameters.include_scalar_thermal,True
scan_parameters.include_daisy,False
scan_parameters.renormalize_zeroT_loops,True
scan_parameters.thermal_approx,spline
key_temperatures.Tn,77.86560856493901
key_temperatures.Tc,92.55340337796379
key_temperatures.Ts_false,49.56127363280779
key_temperatures.Ts_true,95.09962890624966
key_temperatures.S_at_Tn,10900.13863216948
key_temperatures.S_over_Tn,139.98655931750525
key_temperatures.false_phase_key,2
key_temperatures.true_phase_key,0
key_temperatures.phi_false_Tn,-0.00019479879317369183
key_temperatures.phi_true_Tn,228.2589468358932
key_temperatures.vTn_over_Tn,2.9314475420239976
key_temperatures.Tc_minus_Tn_over_Tc,0.1586953507592118
gw_scales.gw_T_star_GeV,77.86560856493901
gw_scales.gw_alpha,0.027119294481659607
gw_scales.gw_beta_over_H,1062.4292840221394
gw_scales.gw_v_w,1.0
gw_scales.gw_g_star,106.75
gw_peaks.sw.f_peak_mHz,15.977282681122281
gw_peaks.sw.f_peak_Hz,0.015977282681122282
gw_peaks.sw.omega_peak,1.7616699261188053e-16
gw_peaks.turb.f_peak_mHz,26.937583405636264
gw_peaks.turb.f_peak_Hz,0.026937583405636265
gw_peaks.turb.omega_peak,1.2800174414414259e-20
gw_peaks.coll.f_peak_mHz,nan
gw_peaks.coll.f_peak_Hz,nan
gw_peaks.coll.omega_peak,nan
gw_peaks.total.f_peak_mHz,15.977282681122281
gw_peaks.total.f_peak_Hz,0.015977282681122282
gw_peaks.total.omega_peak,1.7617826179519824e-16
gw_run_parameters.g_star,106.75
gw_run_parameters.v_w,1.0
gw_run_parameters.epsilon_turb,1.0
gw_run_parameters.frequency_unit,mHz
S3,10900.141542493311
S3_over_T,139.9865966937473
bounce_diagnostics.label,results_eft68_c6f23p21667_c8f40_f1000_mh125_Glauber_C1_Lambda1000
bounce_diagnostics.C,nan
bounce_diagnostics.Lambda_GeV,nan
bounce_diagnostics.finiteT,
bounce_diagnostics.temperature_GeV,nan
bounce_diagnostics.phi_metaMin,-0.00019479879317369183
bounce_diagnostics.phi_absMin,228.2589468358932
bounce_diagnostics.phi_bar,116.72668872272713
bounce_diagnostics.phi_top,77.92712186973647
bounce_diagnostics.V(phi_meta),-93962831.64707926
bounce_diagnostics.V(phi_true),-109397159.03067799
bounce_diagnostics.V(phi_top),-92634669.88969156
bounce_diagnostics.DeltaV_true_minus_meta,-15434327.38359873
bounce_diagnostics.r0,2.7605054654554834e-06
bounce_diagnostics.phi0,222.16765313699534
bounce_diagnostics.dphi0,-0.048540807862029405
bounce_diagnostics.rscale_cubic,0.027605054654554834
bounce_diagnostics.rscale_curv,0.02614677412107188
bounce_diagnostics.wall_r_hi,0.11452733958838153
bounce_diagnostics.wall_thickness,0.07914824408833895
bounce_diagnostics.S_total,10900.141542493311
bounce_diagnostics.S_kin,16352.026338923546
bounce_diagnostics.S_pot,-5451.884796430236
bounce_diagnostics.S_interior,0.0
bounce_diagnostics.S3_over_T,nan
bounce_diagnostics.beta_rscale,36.22524977812351
bounce_diagnostics.beta_curvature,38.24564007252974
bounce_diagnostics.beta_wall,12.63451907895619
bounce_diagnostics.Tn_from_transitionFinder_GeV,77.86560856493901
bounce_diagnostics.Tc_from_transitionFinder_GeV,92.55340337796379
bounce_diagnostics.T_spinodal_high_GeV,nan
bounce_diagnostics.T_spinodal_low_GeV,nan
bounce_diagnostics.gw_T_star_GeV,77.86560856493901
bounce_diagnostics.gw_alpha,0.027119294481659607
bounce_diagnostics.gw_beta_over_H,1062.4292840221394
bounce_diagnostics.gw_R_star_times_H,nan
bounce_diagnostics.gw_Gamma_Tstar_GeV4,nan
bounce_diagnostics.gw_dT_for_beta_GeV,nan
bounce_diagnostics.gw_f_sw_peak_Hz,nan
bounce_diagnostics.gw_f_turb_peak_Hz,nan
bounce_diagnostics.gw_f_coll_peak_Hz,nan
bounce_diagnostics.gw_g_star,106.75
bounce_diagnostics.gw_v_w,1.0
bounce_diagnostics.omega_sw_peak,nan
bounce_diagnostics.omega_turb_peak,nan
bounce_diagnostics.omega_coll_peak,nan
bounce_diagnostics.omega_tot_peak,nan
