quantity,value
label,results_eft68_c6f23p25_c8f40_f1000_mh125_Glauber_C1_Lambda1000
model_parameters.c6_over_f2_TeV2,3.25
model_parameters.c8_over_f4_TeV4,0.0
model_parameters.f_GeV,1000.0
model_parameters.m_h,125.0
model_parameters.v,246.0
model_parameters.m_w,80.36
model_parameters.m_z,91.19
model_parameters.m_t,173.1
model_parameters.use_glauber_measure,True
model_parameters.C_glauber,1.0
model_parameters.Lambda_glauber,1000.0
derived_tree_coefficients.glauber_scheme,counterterm_subtracted
derived_tree_coefficients.lambda_tree,-0.16591741023861456
derived_tree_coefficients.mu2_tree_GeV2,-1114.0789989999994
derived_tree_coefficients.a0_mean_field,0.2523174834093464
derived_tree_coefficients.glauber_t0,0.060516
derived_tree_coefficients.glauber_lambda_shift,0.0
derived_tree_coefficients.glauber_mu2_shift_after_lambda_GeV2,0.0
derived_tree_coefficients.lambda_tree_raw_glauber_equivalent,-0.19461606150277785
derived_tree_coefficients.mu2_tree_raw_glauber_equivalent_GeV2,24111.11710535909
derived_tree_coefficients.combo_TeV2,6.5
scan_parameters.T_min,1.0
scan_parameters.T_max,250.0
scan_parameters.phi_scan_range,"(-10.0, 1000.0)"
scan_parameters.n_phi_scan,1200
scan_parameters.n_T_seeds,3
scan_parameters.deltaX_target,0.1
scan_parameters.x_eps,0.001
scan_parameters.T_eps,0.01
scan_parameters.deriv_order,4
scan_parameters.phitol,0.0001
scan_parameters.overlapAngle,45.0
scan_parameters.Tn_Ttol,0.01
scan_parameters.Tn_maxiter,160
scan_parameters.include_zeroT_loops,True
scan_parameters.include_scalar_loops,True
scan_parameters.include_thermal,True
scan_parameters.include_scalar_thermal,True
scan_parameters.include_daisy,False
scan_parameters.renormalize_zeroT_loops,True
scan_parameters.thermal_approx,spline
key_temperatures.Tn,76.28346784830332
key_temperatures.Tc,91.87594673599247
key_temperatures.Ts_false,46.322911914057514
key_temperatures.Ts_true,94.79178320312467
key_temperatures.S_at_Tn,10674.551999694335
key_temperatures.S_over_Tn,139.93270495937156
key_temperatures.false_phase_key,2
key_temperatures.true_phase_key,0
key_temperatures.phi_false_Tn,-0.00019083152940342683
key_temperatures.phi_true_Tn,229.606854336237
key_temperatures.vTn_over_Tn,3.0099163136216007
key_temperatures.Tc_minus_Tn_over_Tc,0.16971230710138402
gw_scales.gw_T_star_GeV,76.28346784830332
gw_scales.gw_alpha,0.02946094181287765
gw_scales.gw_beta_over_H,863.4414507500048
gw_scales.gw_v_w,1.0
gw_scales.gw_g_star,106.75
gw_peaks.sw.f_peak_mHz,12.688769735470949
gw_peaks.sw.f_peak_Hz,0.012688769735470949
gw_peaks.sw.omega_peak,3.3620491225058133e-16
gw_peaks.turb.f_peak_mHz,21.724383271678267
gw_peaks.turb.f_peak_Hz,0.021724383271678267
gw_peaks.turb.omega_peak,2.4427380595806778e-20
gw_peaks.coll.f_peak_mHz,nan
gw_peaks.coll.f_peak_Hz,nan
gw_peaks.coll.omega_peak,nan
gw_peaks.total.f_peak_mHz,12.688769735470949
gw_peaks.total.f_peak_Hz,0.012688769735470949
gw_peaks.total.omega_peak,3.3622639182377093e-16
gw_run_parameters.g_star,106.75
gw_run_parameters.v_w,1.0
gw_run_parameters.epsilon_turb,1.0
gw_run_parameters.frequency_unit,mHz
S3,10674.228400935217
S3_over_T,139.92846290315356
bounce_diagnostics.label,results_eft68_c6f23p25_c8f40_f1000_mh125_Glauber_C1_Lambda1000
bounce_diagnostics.C,nan
bounce_diagnostics.Lambda_GeV,nan
bounce_diagnostics.finiteT,
bounce_diagnostics.temperature_GeV,nan
