quantity,value
label,results_eft68_c6f21p14_c8f45_f1000_mh125_Glauber_C3p2_Lambda1000
model_parameters.c6_over_f2_TeV2,1.14
model_parameters.c8_over_f4_TeV4,5.0
model_parameters.f_GeV,1000.0
model_parameters.m_h,125.0
model_parameters.v,246.0
model_parameters.m_w,80.36
model_parameters.m_z,91.19
model_parameters.m_t,173.1
model_parameters.use_glauber_measure,True
model_parameters.C_glauber,3.2
model_parameters.Lambda_glauber,1000.0
derived_tree_coefficients.glauber_scheme,counterterm_subtracted
derived_tree_coefficients.lambda_tree,-0.0018506671586145558
derived_tree_coefficients.mu2_tree_GeV2,3573.226433779521
derived_tree_coefficients.a0_mean_field,0.3343508549493464
derived_tree_coefficients.glauber_t0,0.19365120000000002
derived_tree_coefficients.glauber_lambda_shift,0.0
derived_tree_coefficients.glauber_mu2_shift_after_lambda_GeV2,0.0
derived_tree_coefficients.lambda_tree_raw_glauber_equivalent,-0.40077849473578303
derived_tree_coefficients.mu2_tree_raw_glauber_equivalent_GeV2,79955.1397243248
derived_tree_coefficients.combo_TeV2,3.18774
scan_parameters.T_min,1.0
scan_parameters.T_max,250.0
scan_parameters.phi_scan_range,"(-10.0, 559.0169943749474)"
scan_parameters.n_phi_scan,1200
scan_parameters.n_T_seeds,3
scan_parameters.deltaX_target,0.1
scan_parameters.x_eps,0.001
scan_parameters.T_eps,0.01
scan_parameters.deriv_order,4
scan_parameters.phitol,0.0001
scan_parameters.overlapAngle,45.0
scan_parameters.Tn_Ttol,0.01
scan_parameters.Tn_maxiter,160
scan_parameters.include_zeroT_loops,True
scan_parameters.include_scalar_loops,True
scan_parameters.include_thermal,True
scan_parameters.include_scalar_thermal,True
scan_parameters.include_daisy,False
scan_parameters.renormalize_zeroT_loops,True
scan_parameters.thermal_approx,spline
key_temperatures.Tn,59.56799214514903
key_temperatures.Tc,81.30612137317988
key_temperatures.Ts_false,37.46157578124442
key_temperatures.Ts_true,92.96951171874971
key_temperatures.S_at_Tn,8340.69561876911
key_temperatures.S_over_Tn,140.01975420701405
key_temperatures.false_phase_key,1
key_temperatures.true_phase_key,0
key_temperatures.phi_false_Tn,-0.0003025855609642242
key_temperatures.phi_true_Tn,239.64184014895775
key_temperatures.vTn_over_Tn,4.0229967725792015
key_temperatures.Tc_minus_Tn_over_Tc,0.2673615326976047
gw_scales.gw_T_star_GeV,59.56799214514903
gw_scales.gw_alpha,0.07632934606306215
gw_scales.gw_beta_over_H,511.4842420179902
gw_scales.gw_v_w,1.0
gw_scales.gw_g_star,106.75
gw_peaks.sw.f_peak_mHz,5.885836223762919
gw_peaks.sw.f_peak_Hz,0.005885836223762919
gw_peaks.sw.omega_peak,1.2666622229917392e-14
gw_peaks.turb.f_peak_mHz,9.923477436927469
gw_peaks.turb.f_peak_Hz,0.009923477436927468
gw_peaks.turb.omega_peak,9.203536529680695e-19
gw_peaks.coll.f_peak_mHz,nan
gw_peaks.coll.f_peak_Hz,nan
gw_peaks.coll.omega_peak,nan
gw_peaks.total.f_peak_mHz,5.885836223762919
gw_peaks.total.f_peak_Hz,0.005885836223762919
gw_peaks.total.omega_peak,1.2667432596552378e-14
gw_run_parameters.g_star,106.75
gw_run_parameters.v_w,1.0
gw_run_parameters.epsilon_turb,1.0
gw_run_parameters.frequency_unit,mHz
S3,8340.474985833516
S3_over_T,140.0160503229708
bounce_diagnostics.label,results_eft68_c6f21p14_c8f45_f1000_mh125_Glauber_C3p2_Lambda1000
bounce_diagnostics.C,nan
bounce_diagnostics.Lambda_GeV,nan
bounce_diagnostics.finiteT,
bounce_diagnostics.temperature_GeV,nan
bounce_diagnostics.phi_metaMin,-0.0003025855609642242
bounce_diagnostics.phi_absMin,239.64184014895775
bounce_diagnostics.phi_bar,112.57307623932398
bounce_diagnostics.phi_top,77.75538861571547
bounce_diagnostics.V(phi_meta),-34474576.01931509
bounce_diagnostics.V(phi_true),-56245104.75383942
bounce_diagnostics.V(phi_top),-33485378.528501026
bounce_diagnostics.DeltaV_true_minus_meta,-21770528.734524332
bounce_diagnostics.r0,3.1916485159128436e-06
bounce_diagnostics.phi0,229.75046599736467
bounce_diagnostics.dphi0,-0.11554209443974092
bounce_diagnostics.rscale_cubic,0.031916485159128434
bounce_diagnostics.rscale_curv,0.02921402536440855
bounce_diagnostics.wall_r_hi,0.10492054859113731
bounce_diagnostics.wall_thickness,0.08021588941457777
bounce_diagnostics.S_total,8340.474985833516
