quantity,value
label,results_eft68_c6f20_c8f40_f514p633_mh125_Glauber_C3p77576_Lambda1000
model_parameters.c6_over_f2_TeV2,0.0
model_parameters.c8_over_f4_TeV4,0.0
model_parameters.f_GeV,514.6333763355456
model_parameters.m_h,125.0
model_parameters.v,246.0
model_parameters.m_w,80.36
model_parameters.m_z,91.19
model_parameters.m_t,173.1
model_parameters.use_glauber_measure,True
model_parameters.C_glauber,3.775757575757576
model_parameters.Lambda_glauber,1000.0
derived_tree_coefficients.glauber_scheme,counterterm_subtracted
derived_tree_coefficients.lambda_tree,0.12909808976138543
derived_tree_coefficients.mu2_tree_GeV2,7812.5
derived_tree_coefficients.a0_mean_field,0.3998252334093464
derived_tree_coefficients.glauber_t0,0.22849374545454545
derived_tree_coefficients.glauber_lambda_shift,0.0
derived_tree_coefficients.glauber_mu2_shift_after_lambda_GeV2,0.0
derived_tree_coefficients.lambda_tree_raw_glauber_equivalent,-0.4775957227950685
derived_tree_coefficients.mu2_tree_raw_glauber_equivalent_GeV2,95064.48130341026
derived_tree_coefficients.combo_TeV2,0.0
scan_parameters.T_min,1.0
scan_parameters.T_max,250.0
scan_parameters.phi_scan_range,"(-10.0, 514.6333763355456)"
scan_parameters.n_phi_scan,1200
scan_parameters.n_T_seeds,3
scan_parameters.deltaX_target,0.1
scan_parameters.x_eps,0.001
scan_parameters.T_eps,0.01
scan_parameters.deriv_order,4
scan_parameters.phitol,0.0001
scan_parameters.overlapAngle,45.0
scan_parameters.Tn_Ttol,0.01
scan_parameters.Tn_maxiter,160
scan_parameters.include_zeroT_loops,True
scan_parameters.include_scalar_loops,True
scan_parameters.include_thermal,True
scan_parameters.include_scalar_thermal,True
scan_parameters.include_daisy,True
scan_parameters.renormalize_zeroT_loops,True
scan_parameters.thermal_approx,spline
key_temperatures.Tn,58.482275578844835
key_temperatures.Tc,79.0937217342624
key_temperatures.Ts_false,41.90175156249498
key_temperatures.Ts_true,91.79357031249974
key_temperatures.S_at_Tn,8186.246508043221
key_temperatures.S_over_Tn,139.97824857219618
key_temperatures.false_phase_key,1
key_temperatures.true_phase_key,0
key_temperatures.phi_false_Tn,-0.000333562284337853
key_temperatures.phi_true_Tn,240.47952688929448
key_temperatures.vTn_over_Tn,4.112007005696691
key_temperatures.Tc_minus_Tn_over_Tc,0.2605952242918536
gw_scales.gw_T_star_GeV,58.482275578844835
gw_scales.gw_alpha,0.08140715733199902
gw_scales.gw_beta_over_H,523.2752079606513
gw_scales.gw_v_w,1.0
gw_scales.gw_g_star,106.75
gw_peaks.sw.f_peak_mHz,5.885836223762919
gw_peaks.sw.f_peak_Hz,0.005885836223762919
gw_peaks.sw.omega_peak,1.431753113457239e-14
gw_peaks.turb.f_peak_mHz,10.077112648825867
gw_peaks.turb.f_peak_Hz,0.010077112648825867
gw_peaks.turb.omega_peak,1.0402548800470851e-18
gw_peaks.coll.f_peak_mHz,nan
gw_peaks.coll.f_peak_Hz,nan
gw_peaks.coll.omega_peak,nan
gw_peaks.total.f_peak_mHz,5.885836223762919
gw_peaks.total.f_peak_Hz,0.005885836223762919
gw_peaks.total.omega_peak,1.4318445131807965e-14
gw_run_parameters.g_star,106.75
gw_run_parameters.v_w,1.0
gw_run_parameters.epsilon_turb,1.0
gw_run_parameters.frequency_unit,mHz
S3,8186.222218888071
S3_over_T,139.97783324712702
bounce_diagnostics.label,results_eft68_c6f20_c8f40_f514p633_mh125_Glauber_C3p77576_Lambda1000
bounce_diagnostics.C,nan
bounce_diagnostics.Lambda_GeV,nan
bounce_diagnostics.finiteT,
bounce_diagnostics.temperature_GeV,nan
bounce_diagnostics.phi_metaMin,-0.000333562284337853
bounce_diagnostics.phi_absMin,240.47952688929448
bounce_diagnostics.phi_bar,111.32049879928425
bounce_diagnostics.phi_top,77.1069516458286
bounce_diagnostics.V(phi_meta),-34637270.14664839
bounce_diagnostics.V(phi_true),-55971990.37797986
bounce_diagnostics.V(phi_top),-33819479.622609444
bounce_diagnostics.DeltaV_true_minus_meta,-21334720.231331468
bounce_diagnostics.r0,3.480957738040163e-06
bounce_diagnostics.phi0,230.18593889162045
bounce_diagnostics.dphi0,-0.12999374620675705
bounce_diagnostics.rscale_cubic,0.03480957738040163
bounce_diagnostics.rscale_curv,0.031709446251888485
bounce_diagnostics.wall_r_hi,0.10803330379195485
bounce_diagnostics.wall_thickness,0.0838033985883479
bounce_diagnostics.S_total,8186.222218888071
bounce_diagnostics.S_kin,12264.15391524198
bounce_diagnostics.S_pot,-4077.931696353909
bounce_diagnostics.S_interior,0.0
bounce_diagnostics.S3_over_T,nan
bounce_diagnostics.beta_rscale,28.727725966676534
bounce_diagnostics.beta_curvature,31.53635948567012
bounce_diagnostics.beta_wall,11.932690282790523
bounce_diagnostics.Tn_from_transitionFinder_GeV,58.482275578844835
bounce_diagnostics.Tc_from_transitionFinder_GeV,79.0937217342624
bounce_diagnostics.T_spinodal_high_GeV,nan
bounce_diagnostics.T_spinodal_low_GeV,nan
bounce_diagnostics.gw_T_star_GeV,58.482275578844835
bounce_diagnostics.gw_alpha,0.08140715733199902
bounce_diagnostics.gw_beta_over_H,523.2752079606513
bounce_diagnostics.gw_R_star_times_H,nan
bounce_diagnostics.gw_Gamma_Tstar_GeV4,nan
bounce_diagnostics.gw_dT_for_beta_GeV,nan
bounce_diagnostics.gw_f_sw_peak_Hz,nan
bounce_diagnostics.gw_f_turb_peak_Hz,nan
bounce_diagnostics.gw_f_coll_peak_Hz,nan
bounce_diagnostics.gw_g_star,106.75
bounce_diagnostics.gw_v_w,1.0
bounce_diagnostics.omega_sw_peak,nan
bounce_diagnostics.omega_turb_peak,nan
bounce_diagnostics.omega_coll_peak,nan
bounce_diagnostics.omega_tot_peak,nan
