quantity,value
label,results_eft68_c6f20_c8f40_f511p482_mh125_Glauber_C3p82242_Lambda1000
model_parameters.c6_over_f2_TeV2,0.0
model_parameters.c8_over_f4_TeV4,0.0
model_parameters.f_GeV,511.4822378089994
model_parameters.m_h,125.0
model_parameters.v,246.0
model_parameters.m_w,80.36
model_parameters.m_z,91.19
model_parameters.m_t,173.1
model_parameters.use_glauber_measure,True
model_parameters.C_glauber,3.8224242424242427
model_parameters.Lambda_glauber,1000.0
derived_tree_coefficients.glauber_scheme,counterterm_subtracted
derived_tree_coefficients.lambda_tree,0.12909808976138543
derived_tree_coefficients.mu2_tree_GeV2,7812.5
derived_tree_coefficients.a0_mean_field,0.3998252334093464
derived_tree_coefficients.glauber_t0,0.23131782545454546
derived_tree_coefficients.glauber_lambda_shift,0.0
derived_tree_coefficients.glauber_mu2_shift_after_lambda_GeV2,0.0
derived_tree_coefficients.lambda_tree_raw_glauber_equivalent,-0.49726248899480924
derived_tree_coefficients.mu2_tree_raw_glauber_equivalent_GeV2,95867.57273731101
derived_tree_coefficients.combo_TeV2,0.0
scan_parameters.T_min,1.0
scan_parameters.T_max,250.0
scan_parameters.phi_scan_range,"(-10.0, 511.4822378089994)"
scan_parameters.n_phi_scan,1200
scan_parameters.n_T_seeds,3
scan_parameters.deltaX_target,0.1
scan_parameters.x_eps,0.001
scan_parameters.T_eps,0.01
scan_parameters.deriv_order,4
scan_parameters.phitol,0.0001
scan_parameters.overlapAngle,45.0
scan_parameters.Tn_Ttol,0.01
scan_parameters.Tn_maxiter,160
scan_parameters.include_zeroT_loops,True
scan_parameters.include_scalar_loops,True
scan_parameters.include_thermal,True
scan_parameters.include_scalar_thermal,True
scan_parameters.include_daisy,True
scan_parameters.renormalize_zeroT_loops,True
scan_parameters.thermal_approx,spline
key_temperatures.Tn,46.858120324099716
key_temperatures.Tc,75.61628533920026
key_temperatures.Ts_false,23.927355859369584
key_temperatures.Ts_true,90.44206445312477
key_temperatures.S_at_Tn,6559.910793585335
key_temperatures.S_over_Tn,139.99517582465833
key_temperatures.false_phase_key,1
key_temperatures.true_phase_key,0
key_temperatures.phi_false_Tn,-0.0004119016248414419
key_temperatures.phi_true_Tn,243.52689095902446
key_temperatures.vTn_over_Tn,5.19711181913918
key_temperatures.Tc_minus_Tn_over_Tc,0.3803170823070307
gw_scales.gw_T_star_GeV,46.858120324099716
gw_scales.gw_alpha,0.18894579920951676
gw_scales.gw_beta_over_H,288.0628735750695
gw_scales.gw_v_w,1.0
gw_scales.gw_g_star,106.75
gw_peaks.sw.f_peak_mHz,2.6072348353887778
gw_peaks.sw.f_peak_Hz,0.0026072348353887776
gw_peaks.sw.omega_peak,3.798389702416803e-13
gw_peaks.turb.f_peak_mHz,4.395779134542565
gw_peaks.turb.f_peak_Hz,0.004395779134542564
gw_peaks.turb.omega_peak,2.7598919359270546e-17
gw_peaks.coll.f_peak_mHz,nan
gw_peaks.coll.f_peak_Hz,nan
gw_peaks.coll.omega_peak,nan
gw_peaks.total.f_peak_mHz,2.6072348353887778
gw_peaks.total.f_peak_Hz,0.0026072348353887776
gw_peaks.total.omega_peak,3.798632694855715e-13
gw_run_parameters.g_star,106.75
gw_run_parameters.v_w,1.0
gw_run_parameters.epsilon_turb,1.0
gw_run_parameters.frequency_unit,mHz
S3,6559.894710199215
S3_over_T,139.99483258882196
bounce_diagnostics.label,results_eft68_c6f20_c8f40_f511p482_mh125_Glauber_C3p82242_Lambda1000
bounce_diagnostics.C,nan
bounce_diagnostics.Lambda_GeV,nan
bounce_diagnostics.finiteT,
bounce_diagnostics.temperature_GeV,nan
bounce_diagnostics.phi_metaMin,-0.0004119016248414419
bounce_diagnostics.phi_absMin,243.52689095902446
bounce_diagnostics.phi_bar,102.40546135204065
bounce_diagnostics.phi_top,71.32349185910937
bounce_diagnostics.V(phi_meta),-15245783.156575302
bounce_diagnostics.V(phi_true),-40566585.881608754
bounce_diagnostics.V(phi_top),-14622847.252613187
bounce_diagnostics.DeltaV_true_minus_meta,-25320802.725033455
bounce_diagnostics.r0,3.6892475597941074e-06
bounce_diagnostics.phi0,226.5419910366258
bounce_diagnostics.dphi0,-0.22405241129642292
bounce_diagnostics.rscale_cubic,0.03689247559794107
bounce_diagnostics.rscale_curv,0.032914847134396345
bounce_diagnostics.wall_r_hi,0.10238516415361627
bounce_diagnostics.wall_thickness,0.08738638639565653
bounce_diagnostics.S_total,6559.894710199215
bounce_diagnostics.S_kin,9845.821147689881
bounce_diagnostics.S_pot,-3285.926437490667
bounce_diagnostics.S_interior,0.0
bounce_diagnostics.S3_over_T,nan
bounce_diagnostics.beta_rscale,27.105798236424363
bounce_diagnostics.beta_curvature,30.381439923735055
bounce_diagnostics.beta_wall,11.443430049531194
bounce_diagnostics.Tn_from_transitionFinder_GeV,46.858120324099716
bounce_diagnostics.Tc_from_transitionFinder_GeV,75.61628533920026
bounce_diagnostics.T_spinodal_high_GeV,nan
bounce_diagnostics.T_spinodal_low_GeV,nan
bounce_diagnostics.gw_T_star_GeV,46.858120324099716
bounce_diagnostics.gw_alpha,0.18894579920951676
bounce_diagnostics.gw_beta_over_H,288.0628735750695
bounce_diagnostics.gw_R_star_times_H,nan
bounce_diagnostics.gw_Gamma_Tstar_GeV4,nan
bounce_diagnostics.gw_dT_for_beta_GeV,nan
bounce_diagnostics.gw_f_sw_peak_Hz,nan
bounce_diagnostics.gw_f_turb_peak_Hz,nan
bounce_diagnostics.gw_f_coll_peak_Hz,nan
bounce_diagnostics.gw_g_star,106.75
bounce_diagnostics.gw_v_w,1.0
bounce_diagnostics.omega_sw_peak,nan
bounce_diagnostics.omega_turb_peak,nan
bounce_diagnostics.omega_coll_peak,nan
bounce_diagnostics.omega_tot_peak,nan
