quantity,value
label,results_eft68_c6f21p25_c8f40_f1000_mh125_Glauber_C3p2_Lambda1000
model_parameters.c6_over_f2_TeV2,1.25
model_parameters.c8_over_f4_TeV4,0.0
model_parameters.f_GeV,1000.0
model_parameters.m_h,125.0
model_parameters.v,246.0
model_parameters.m_w,80.36
model_parameters.m_z,91.19
model_parameters.m_t,173.1
model_parameters.use_glauber_measure,True
model_parameters.C_glauber,3.2
model_parameters.Lambda_glauber,1000.0
derived_tree_coefficients.glauber_scheme,counterterm_subtracted
derived_tree_coefficients.lambda_tree,0.01563058976138544
derived_tree_coefficients.mu2_tree_GeV2,4379.200385000001
derived_tree_coefficients.a0_mean_field,0.3430914834093464
derived_tree_coefficients.glauber_t0,0.19365120000000002
derived_tree_coefficients.glauber_lambda_shift,0.0
derived_tree_coefficients.glauber_mu2_shift_after_lambda_GeV2,0.0
derived_tree_coefficients.lambda_tree_raw_glauber_equivalent,-0.38329723781578307
derived_tree_coefficients.mu2_tree_raw_glauber_equivalent_GeV2,80761.11367554528
derived_tree_coefficients.combo_TeV2,2.5
scan_parameters.T_min,1.0
scan_parameters.T_max,250.0
scan_parameters.phi_scan_range,"(-10.0, 559.0169943749474)"
scan_parameters.n_phi_scan,1200
scan_parameters.n_T_seeds,3
scan_parameters.deltaX_target,0.1
scan_parameters.x_eps,0.001
scan_parameters.T_eps,0.01
scan_parameters.deriv_order,4
scan_parameters.phitol,0.0001
scan_parameters.overlapAngle,45.0
scan_parameters.Tn_Ttol,0.01
scan_parameters.Tn_maxiter,160
scan_parameters.include_zeroT_loops,True
scan_parameters.include_scalar_loops,True
scan_parameters.include_thermal,True
scan_parameters.include_scalar_thermal,True
scan_parameters.include_daisy,False
scan_parameters.renormalize_zeroT_loops,True
scan_parameters.thermal_approx,spline
key_temperatures.Tn,73.79313416743393
key_temperatures.Tc,87.20745673973742
key_temperatures.Ts_false,58.17852167968357
key_temperatures.Ts_true,95.82085351562466
key_temperatures.S_at_Tn,10329.503394322557
key_temperatures.S_over_Tn,139.97919333369538
key_temperatures.false_phase_key,1
key_temperatures.true_phase_key,0
key_temperatures.phi_false_Tn,-0.0002738605236504555
key_temperatures.phi_true_Tn,231.91661677770153
key_temperatures.vTn_over_Tn,3.1427939657840143
key_temperatures.Tc_minus_Tn_over_Tc,0.1538208207623494
gw_scales.gw_T_star_GeV,73.79313416743393
gw_scales.gw_alpha,0.034379238975392266
gw_scales.gw_beta_over_H,1190.3389762223096
gw_scales.gw_v_w,1.0
gw_scales.gw_g_star,106.75
gw_peaks.sw.f_peak_mHz,16.989939270866806
gw_peaks.sw.f_peak_Hz,0.016989939270866807
gw_peaks.sw.omega_peak,2.716680297697097e-16
gw_peaks.turb.f_peak_mHz,28.64491511478483
gw_peaks.turb.f_peak_Hz,0.02864491511478483
gw_peaks.turb.omega_peak,1.9739981331592923e-20
gw_peaks.coll.f_peak_mHz,nan
gw_peaks.coll.f_peak_Hz,nan
gw_peaks.coll.omega_peak,nan
gw_peaks.total.f_peak_mHz,16.989939270866806
gw_peaks.total.f_peak_Hz,0.016989939270866807
gw_peaks.total.omega_peak,2.71685421039506e-16
gw_run_parameters.g_star,106.75
gw_run_parameters.v_w,1.0
gw_run_parameters.epsilon_turb,1.0
gw_run_parameters.frequency_unit,mHz
S3,10329.485201066242
S3_over_T,139.97894678967037
bounce_diagnostics.label,results_eft68_c6f21p25_c8f40_f1000_mh125_Glauber_C3p2_Lambda1000
bounce_diagnostics.C,nan
bounce_diagnostics.Lambda_GeV,nan
bounce_diagnostics.finiteT,
bounce_diagnostics.temperature_GeV,nan
