quantity,value
label,results_eft68_c6f23p04848_c8f42_f1000_mh125_Glauber_off
model_parameters.c6_over_f2_TeV2,3.0484848484848484
model_parameters.c8_over_f4_TeV4,2.0
model_parameters.f_GeV,1000.0
model_parameters.m_h,125.0
model_parameters.v,246.0
model_parameters.m_w,80.36
model_parameters.m_z,91.19
model_parameters.m_t,173.1
model_parameters.use_glauber_measure,False
model_parameters.C_glauber,0.0
model_parameters.Lambda_glauber,1000.0
derived_tree_coefficients.glauber_scheme,counterterm_subtracted
derived_tree_coefficients.lambda_tree,-0.15861163264297815
derived_tree_coefficients.mu2_tree_GeV2,-1003.8312122452818
derived_tree_coefficients.a0_mean_field,0.25597037220716456
derived_tree_coefficients.glauber_t0,0.0
derived_tree_coefficients.glauber_lambda_shift,0.0
derived_tree_coefficients.glauber_mu2_shift_after_lambda_GeV2,0.0
derived_tree_coefficients.lambda_tree_raw_glauber_equivalent,-0.15861163264297815
derived_tree_coefficients.mu2_tree_raw_glauber_equivalent_GeV2,-1003.8312122452818
derived_tree_coefficients.combo_TeV2,6.460065696969696
scan_parameters.T_min,1.0
scan_parameters.T_max,250.0
scan_parameters.phi_scan_range,"(-10, 1000.0)"
scan_parameters.n_phi_scan,1200
scan_parameters.n_T_seeds,3
scan_parameters.deltaX_target,0.1
scan_parameters.x_eps,0.001
scan_parameters.T_eps,0.01
scan_parameters.deriv_order,4
scan_parameters.phitol,0.0001
scan_parameters.overlapAngle,45.0
scan_parameters.Tn_Ttol,0.01
scan_parameters.Tn_maxiter,160
scan_parameters.include_zeroT_loops,True
scan_parameters.include_scalar_loops,True
scan_parameters.include_thermal,True
scan_parameters.include_scalar_thermal,True
scan_parameters.include_daisy,True
scan_parameters.renormalize_zeroT_loops,True
scan_parameters.thermal_approx,spline
key_temperatures.Tn,82.12703475293544
key_temperatures.Tc,95.26330824744207
key_temperatures.Ts_false,56.459983984370766
key_temperatures.Ts_true,96.42730468749963
key_temperatures.S_at_Tn,11494.588654651743
key_temperatures.S_over_Tn,139.96108211176949
key_temperatures.false_phase_key,2
key_temperatures.true_phase_key,0
key_temperatures.phi_false_Tn,4.24027690797664e-05
key_temperatures.phi_true_Tn,225.02090801358545
key_temperatures.vTn_over_Tn,2.739912730205355
key_temperatures.Tc_minus_Tn_over_Tc,0.13789436600695998
gw_scales.gw_T_star_GeV,82.12703475293544
gw_scales.gw_alpha,0.021494786504722273
gw_scales.gw_beta_over_H,1076.1238785155194
gw_scales.gw_v_w,1.0
gw_scales.gw_g_star,106.75
gw_peaks.sw.f_peak_mHz,16.989939270866806
gw_peaks.sw.f_peak_Hz,0.016989939270866807
gw_peaks.sw.omega_peak,8.928303024608514e-17
gw_peaks.turb.f_peak_mHz,29.088395500712377
gw_peaks.turb.f_peak_Hz,0.029088395500712377
gw_peaks.turb.omega_peak,6.486952984574314e-21
gw_peaks.coll.f_peak_mHz,nan
gw_peaks.coll.f_peak_Hz,nan
gw_peaks.coll.omega_peak,nan
gw_peaks.total.f_peak_mHz,16.989939270866806
gw_peaks.total.f_peak_Hz,0.016989939270866807
gw_peaks.total.omega_peak,8.928872851562334e-17
gw_run_parameters.g_star,106.75
gw_run_parameters.v_w,1.0
gw_run_parameters.epsilon_turb,1.0
gw_run_parameters.frequency_unit,mHz
S3,11488.634435801867
S3_over_T,139.8885820042496
bounce_diagnostics.label,results_eft68_c6f23p04848_c8f42_f1000_mh125_Glauber_off
bounce_diagnostics.C,nan
bounce_diagnostics.Lambda_GeV,nan
bounce_diagnostics.finiteT,
bounce_diagnostics.temperature_GeV,nan
bounce_diagnostics.phi_metaMin,4.24027690797664e-05
bounce_diagnostics.phi_absMin,225.02090801358545
bounce_diagnostics.phi_bar,116.4259277499096
bounce_diagnostics.phi_top,77.54506611037488
bounce_diagnostics.V(phi_meta),-118046135.64995062
bounce_diagnostics.V(phi_true),-131589291.86108877
bounce_diagnostics.V(phi_top),-116800264.9003376
bounce_diagnostics.DeltaV_true_minus_meta,-13543156.211138144
bounce_diagnostics.r0,2.8362323944653006e-06
bounce_diagnostics.phi0,219.46522122226756
bounce_diagnostics.dphi0,-0.04154395086172144
bounce_diagnostics.rscale_cubic,0.028362323944653007
bounce_diagnostics.rscale_curv,0.026833373935773328
bounce_diagnostics.wall_r_hi,0.12050198008214899
bounce_diagnostics.wall_thickness,0.08212009690490105
bounce_diagnostics.S_total,11488.634435801867
bounce_diagnostics.S_kin,17224.483613340017
