quantity,value
label,results_eft68_c6f23p49899_c8f40_f1000_mh125_Glauber_off
model_parameters.c6_over_f2_TeV2,3.4989898989898993
model_parameters.c8_over_f4_TeV4,0.0
model_parameters.f_GeV,1000.0
model_parameters.m_h,125.0
model_parameters.v,246.0
model_parameters.m_w,80.36
model_parameters.m_z,91.19
model_parameters.m_t,173.1
model_parameters.use_glauber_measure,False
model_parameters.C_glauber,0.0
model_parameters.Lambda_glauber,1000.0
derived_tree_coefficients.glauber_scheme,counterterm_subtracted
derived_tree_coefficients.lambda_tree,-0.1885192193295237
derived_tree_coefficients.mu2_tree_GeV2,-1797.9645384727282
derived_tree_coefficients.a0_mean_field,0.24101657886389183
derived_tree_coefficients.glauber_t0,0.0
derived_tree_coefficients.glauber_lambda_shift,0.0
derived_tree_coefficients.glauber_mu2_shift_after_lambda_GeV2,0.0
derived_tree_coefficients.lambda_tree_raw_glauber_equivalent,-0.1885192193295237
derived_tree_coefficients.mu2_tree_raw_glauber_equivalent_GeV2,-1797.9645384727282
derived_tree_coefficients.combo_TeV2,6.997979797979799
scan_parameters.T_min,1.0
scan_parameters.T_max,250.0
scan_parameters.phi_scan_range,"(-10, 1000.0)"
scan_parameters.n_phi_scan,1200
scan_parameters.n_T_seeds,3
scan_parameters.deltaX_target,0.1
scan_parameters.x_eps,0.001
scan_parameters.T_eps,0.01
scan_parameters.deriv_order,4
scan_parameters.phitol,0.0001
scan_parameters.overlapAngle,45.0
scan_parameters.Tn_Ttol,0.01
scan_parameters.Tn_maxiter,160
scan_parameters.include_zeroT_loops,True
scan_parameters.include_scalar_loops,True
scan_parameters.include_thermal,True
scan_parameters.include_scalar_thermal,True
scan_parameters.include_daisy,True
scan_parameters.renormalize_zeroT_loops,True
scan_parameters.thermal_approx,spline
key_temperatures.Tn,65.85655150672852
key_temperatures.Tc,89.272200149744
key_temperatures.Ts_false,16.55452421874445
key_temperatures.Ts_true,94.02387109374968
key_temperatures.S_at_Tn,9216.275757893038
key_temperatures.S_over_Tn,139.944706290177
key_temperatures.false_phase_key,2
key_temperatures.true_phase_key,0
key_temperatures.phi_false_Tn,-5.188671638733248e-05
key_temperatures.phi_true_Tn,236.967138920235
key_temperatures.vTn_over_Tn,3.598231815949613
key_temperatures.Tc_minus_Tn_over_Tc,0.2622949653278218
gw_scales.gw_T_star_GeV,65.85655150672852
gw_scales.gw_alpha,0.05264013741787208
gw_scales.gw_beta_over_H,347.4214268101363
gw_scales.gw_v_w,1.0
gw_scales.gw_g_star,106.75
gw_peaks.sw.f_peak_mHz,4.395779134542565
gw_peaks.sw.f_peak_Hz,0.004395779134542564
gw_peaks.sw.omega_peak,1.0223679797248734e-14
gw_peaks.turb.f_peak_mHz,7.525992880893312
gw_peaks.turb.f_peak_Hz,0.007525992880893312
gw_peaks.turb.omega_peak,7.428132729168381e-19
gw_peaks.coll.f_peak_mHz,nan
gw_peaks.coll.f_peak_Hz,nan
gw_peaks.coll.omega_peak,nan
gw_peaks.total.f_peak_mHz,4.395779134542565
gw_peaks.total.f_peak_Hz,0.004395779134542564
gw_peaks.total.omega_peak,1.0224332105942608e-14
gw_run_parameters.g_star,106.75
gw_run_parameters.v_w,1.0
gw_run_parameters.epsilon_turb,1.0
gw_run_parameters.frequency_unit,mHz
S3,9216.273890896042
S3_over_T,139.9446779407273
