quantity,value
label,results_eft68_c6f23p44646_c8f40_f1000_mh125_Glauber_off
model_parameters.c6_over_f2_TeV2,3.4464646464646465
model_parameters.c8_over_f4_TeV4,0.0
model_parameters.f_GeV,1000.0
model_parameters.m_h,125.0
model_parameters.v,246.0
model_parameters.m_w,80.36
model_parameters.m_z,91.19
model_parameters.m_t,173.1
model_parameters.use_glauber_measure,False
model_parameters.C_glauber,0.0
model_parameters.Lambda_glauber,1000.0
derived_tree_coefficients.glauber_scheme,counterterm_subtracted
derived_tree_coefficients.lambda_tree,-0.18375129205679636
derived_tree_coefficients.mu2_tree_GeV2,-1653.6965950545436
derived_tree_coefficients.a0_mean_field,0.2434005425002555
derived_tree_coefficients.glauber_t0,0.0
derived_tree_coefficients.glauber_lambda_shift,0.0
derived_tree_coefficients.glauber_mu2_shift_after_lambda_GeV2,0.0
derived_tree_coefficients.lambda_tree_raw_glauber_equivalent,-0.18375129205679636
derived_tree_coefficients.mu2_tree_raw_glauber_equivalent_GeV2,-1653.6965950545436
derived_tree_coefficients.combo_TeV2,6.892929292929293
scan_parameters.T_min,1.0
scan_parameters.T_max,250.0
scan_parameters.phi_scan_range,"(-10, 1000.0)"
scan_parameters.n_phi_scan,1200
scan_parameters.n_T_seeds,3
scan_parameters.deltaX_target,0.1
scan_parameters.x_eps,0.001
scan_parameters.T_eps,0.01
scan_parameters.deriv_order,4
scan_parameters.phitol,0.0001
scan_parameters.overlapAngle,45.0
scan_parameters.Tn_Ttol,0.01
scan_parameters.Tn_maxiter,160
scan_parameters.include_zeroT_loops,True
scan_parameters.include_scalar_loops,True
scan_parameters.include_thermal,True
scan_parameters.include_scalar_thermal,True
scan_parameters.include_daisy,False
scan_parameters.renormalize_zeroT_loops,True
scan_parameters.thermal_approx,spline
key_temperatures.Tn,67.68446577860851
key_temperatures.Tc,88.83416295687017
key_temperatures.Ts_false,26.68828925780657
key_temperatures.Ts_true,93.2700624999997
key_temperatures.S_at_Tn,9479.546727215467
key_temperatures.S_over_Tn,140.05498334318614
key_temperatures.false_phase_key,2
key_temperatures.true_phase_key,0
key_temperatures.phi_false_Tn,-4.3032043587600296e-05
key_temperatures.phi_true_Tn,235.55101398620818
key_temperatures.vTn_over_Tn,3.4801340496160558
key_temperatures.Tc_minus_Tn_over_Tc,0.23808067160524762
gw_scales.gw_T_star_GeV,67.68446577860851
gw_scales.gw_alpha,0.04757502137042886
gw_scales.gw_beta_over_H,598.4651950057014
gw_scales.gw_v_w,1.0
gw_scales.gw_g_star,106.75
gw_peaks.sw.f_peak_mHz,7.760831545860945
gw_peaks.sw.f_peak_Hz,0.007760831545860945
gw_peaks.sw.omega_peak,2.620102115181149e-15
gw_peaks.turb.f_peak_mHz,13.287283363484955
gw_peaks.turb.f_peak_Hz,0.013287283363484954
gw_peaks.turb.omega_peak,1.9036999305086639e-19
gw_peaks.coll.f_peak_mHz,nan
gw_peaks.coll.f_peak_Hz,nan
gw_peaks.coll.omega_peak,nan
gw_peaks.total.f_peak_mHz,7.760831545860945
gw_peaks.total.f_peak_Hz,0.007760831545860945
gw_peaks.total.omega_peak,2.6202690646753637e-15
gw_run_parameters.g_star,106.75
gw_run_parameters.v_w,1.0
gw_run_parameters.epsilon_turb,1.0
gw_run_parameters.frequency_unit,mHz
S3,9478.078404705246
S3_over_T,140.03328970206286
bounce_diagnostics.label,results_eft68_c6f23p44646_c8f40_f1000_mh125_Glauber_off
bounce_diagnostics.C,nan
bounce_diagnostics.Lambda_GeV,nan
bounce_diagnostics.finiteT,
bounce_diagnostics.temperature_GeV,nan
bounce_diagnostics.phi_metaMin,-4.3032043587600296e-05
bounce_diagnostics.phi_absMin,235.55101398620818
bounce_diagnostics.phi_bar,116.64772862146475
bounce_diagnostics.phi_top,79.47082003481121
bounce_diagnostics.V(phi_meta),-53282462.11431466
bounce_diagnostics.V(phi_true),-73965929.91050921
bounce_diagnostics.V(phi_top),-51797445.94592427
bounce_diagnostics.DeltaV_true_minus_meta,-20683467.796194553
bounce_diagnostics.r0,2.6623595928626278e-06
bounce_diagnostics.phi0,227.52668159431636
bounce_diagnostics.dphi0,-0.07390952508428446
bounce_diagnostics.rscale_cubic,0.026623595928626276
bounce_diagnostics.rscale_curv,0.025879334532907104
bounce_diagnostics.wall_r_hi,0.10236346382047527
bounce_diagnostics.wall_thickness,0.07383893844639966
bounce_diagnostics.S_total,9478.078404705246
bounce_diagnostics.S_kin,14217.006345591208
bounce_diagnostics.S_pot,-4738.92794088596
bounce_diagnostics.S_interior,0.0
bounce_diagnostics.S3_over_T,nan
bounce_diagnostics.beta_rscale,37.56066621056166
bounce_diagnostics.beta_curvature,38.640869737150574
bounce_diagnostics.beta_wall,13.542989932417688
bounce_diagnostics.Tn_from_transitionFinder_GeV,67.68446577860851
bounce_diagnostics.Tc_from_transitionFinder_GeV,88.83416295687017
bounce_diagnostics.T_spinodal_high_GeV,nan
bounce_diagnostics.T_spinodal_low_GeV,nan
bounce_diagnostics.gw_T_star_GeV,67.68446577860851
bounce_diagnostics.gw_alpha,0.04757502137042886
bounce_diagnostics.gw_beta_over_H,598.4651950057014
bounce_diagnostics.gw_R_star_times_H,nan
bounce_diagnostics.gw_Gamma_Tstar_GeV4,nan
bounce_diagnostics.gw_dT_for_beta_GeV,nan
bounce_diagnostics.gw_f_sw_peak_Hz,nan
bounce_diagnostics.gw_f_turb_peak_Hz,nan
bounce_diagnostics.gw_f_coll_peak_Hz,nan
bounce_diagnostics.gw_g_star,106.75
bounce_diagnostics.gw_v_w,1.0
bounce_diagnostics.omega_sw_peak,nan
bounce_diagnostics.omega_turb_peak,nan
bounce_diagnostics.omega_coll_peak,nan
bounce_diagnostics.omega_tot_peak,nan
