quantity,value
label,results_eft68_c6f23p07071_c8f45_f1000_mh125_Glauber_off
model_parameters.c6_over_f2_TeV2,3.070707070707071
model_parameters.c8_over_f4_TeV4,5.0
model_parameters.f_GeV,1000.0
model_parameters.m_h,125.0
model_parameters.v,246.0
model_parameters.m_w,80.36
model_parameters.m_z,91.19
model_parameters.m_t,173.1
model_parameters.use_glauber_measure,False
model_parameters.C_glauber,0.0
model_parameters.Lambda_glauber,1000.0
derived_tree_coefficients.glauber_scheme,counterterm_subtracted
derived_tree_coefficients.lambda_tree,-0.1771086707949782
derived_tree_coefficients.mu2_tree_GeV2,-1729.7302402495698
derived_tree_coefficients.a0_mean_field,0.24672185313116454
derived_tree_coefficients.glauber_t0,0.0
derived_tree_coefficients.glauber_lambda_shift,0.0
derived_tree_coefficients.glauber_mu2_shift_after_lambda_GeV2,0.0
derived_tree_coefficients.lambda_tree_raw_glauber_equivalent,-0.1771086707949782
derived_tree_coefficients.mu2_tree_raw_glauber_equivalent_GeV2,-1729.7302402495698
derived_tree_coefficients.combo_TeV2,7.049154141414142
scan_parameters.T_min,1.0
scan_parameters.T_max,250.0
scan_parameters.phi_scan_range,"(-10, 1000.0)"
scan_parameters.n_phi_scan,1200
scan_parameters.n_T_seeds,3
scan_parameters.deltaX_target,0.1
scan_parameters.x_eps,0.001
scan_parameters.T_eps,0.01
scan_parameters.deriv_order,4
scan_parameters.phitol,0.0001
scan_parameters.overlapAngle,45.0
scan_parameters.Tn_Ttol,0.01
scan_parameters.Tn_maxiter,160
scan_parameters.include_zeroT_loops,True
scan_parameters.include_scalar_loops,True
scan_parameters.include_thermal,True
scan_parameters.include_scalar_thermal,True
scan_parameters.include_daisy,True
scan_parameters.renormalize_zeroT_loops,True
scan_parameters.thermal_approx,spline
key_temperatures.Tn,67.98315292410199
key_temperatures.Tc,89.52339990580036
key_temperatures.Ts_false,27.89423710936898
key_temperatures.Ts_true,93.5837441406247
key_temperatures.S_at_Tn,9505.495770839925
key_temperatures.S_over_Tn,139.82134340624194
key_temperatures.false_phase_key,2
key_temperatures.true_phase_key,0
key_temperatures.phi_false_Tn,2.610300054226325e-05
key_temperatures.phi_true_Tn,235.75817189321137
key_temperatures.vTn_over_Tn,3.4678911135000963
key_temperatures.Tc_minus_Tn_over_Tc,0.2406102427338972
gw_scales.gw_T_star_GeV,67.98315292410199
gw_scales.gw_alpha,0.04574132211596102
gw_scales.gw_beta_over_H,309.1245277701612
gw_scales.gw_v_w,1.0
gw_scales.gw_g_star,106.75
gw_peaks.sw.f_peak_mHz,4.008690271328588
gw_peaks.sw.f_peak_Hz,0.004008690271328588
gw_peaks.sw.omega_peak,8.824275565464276e-15
gw_peaks.turb.f_peak_mHz,6.863259850034464
gw_peaks.turb.f_peak_Hz,0.006863259850034465
gw_peaks.turb.omega_peak,6.41193459325211e-19
gw_peaks.coll.f_peak_mHz,nan
