quantity,value
label,results_eft68_c6f23p15556_c8f45_f1000_mh125_Glauber_off
model_parameters.c6_over_f2_TeV2,3.155555555555556
model_parameters.c8_over_f4_TeV4,5.0
model_parameters.f_GeV,1000.0
model_parameters.m_h,125.0
model_parameters.v,246.0
model_parameters.m_w,80.36
model_parameters.m_z,91.19
model_parameters.m_t,173.1
model_parameters.use_glauber_measure,False
model_parameters.C_glauber,0.0
model_parameters.Lambda_glauber,1000.0
derived_tree_coefficients.glauber_scheme,counterterm_subtracted
derived_tree_coefficients.lambda_tree,-0.1848107071586146
derived_tree_coefficients.mu2_tree_GeV2,-1962.77845654048
derived_tree_coefficients.a0_mean_field,0.24287083494934633
derived_tree_coefficients.glauber_t0,0.0
derived_tree_coefficients.glauber_lambda_shift,0.0
derived_tree_coefficients.glauber_mu2_shift_after_lambda_GeV2,0.0
derived_tree_coefficients.lambda_tree_raw_glauber_equivalent,-0.1848107071586146
derived_tree_coefficients.mu2_tree_raw_glauber_equivalent_GeV2,-1962.77845654048
derived_tree_coefficients.combo_TeV2,7.218851111111112
scan_parameters.T_min,1.0
scan_parameters.T_max,250.0
scan_parameters.phi_scan_range,"(-10, 1000.0)"
scan_parameters.n_phi_scan,1200
scan_parameters.n_T_seeds,3
scan_parameters.deltaX_target,0.1
scan_parameters.x_eps,0.001
scan_parameters.T_eps,0.01
scan_parameters.deriv_order,4
scan_parameters.phitol,0.0001
scan_parameters.overlapAngle,45.0
scan_parameters.Tn_Ttol,0.01
scan_parameters.Tn_maxiter,160
scan_parameters.include_zeroT_loops,True
scan_parameters.include_scalar_loops,True
scan_parameters.include_thermal,True
scan_parameters.include_scalar_thermal,True
scan_parameters.include_daisy,True
scan_parameters.renormalize_zeroT_loops,True
scan_parameters.thermal_approx,spline
key_temperatures.Tn,61.407281748686145
key_temperatures.Tc,87.68100245782377
key_temperatures.Ts_false,5.815037499994474
key_temperatures.Ts_true,92.84063476562471
key_temperatures.S_at_Tn,8598.767366393895
key_temperatures.S_over_Tn,140.02846440239756
key_temperatures.false_phase_key,2
key_temperatures.true_phase_key,0
key_temperatures.phi_false_Tn,-5.3410041897063366e-05
key_temperatures.phi_true_Tn,238.9780074948824
key_temperatures.vTn_over_Tn,3.891688423417236
key_temperatures.Tc_minus_Tn_over_Tc,0.299651235417567
gw_scales.gw_T_star_GeV,61.407281748686145
gw_scales.gw_alpha,0.06860229239486379
gw_scales.gw_beta_over_H,293.42813216513974
gw_scales.gw_v_w,1.0
gw_scales.gw_g_star,106.75
gw_peaks.sw.f_peak_mHz,3.4377970416948913
gw_peaks.sw.f_peak_Hz,0.0034377970416948913
gw_peaks.sw.omega_peak,2.9068478113108996e-14
gw_peaks.turb.f_peak_mHz,5.885836223762919
gw_peaks.turb.f_peak_Hz,0.005885836223762919
gw_peaks.turb.omega_peak,2.1121775477849994e-18
gw_peaks.coll.f_peak_mHz,nan
gw_peaks.coll.f_peak_Hz,nan
gw_peaks.coll.omega_peak,nan
gw_peaks.total.f_peak_mHz,3.4377970416948913
gw_peaks.total.f_peak_Hz,0.0034377970416948913
gw_peaks.total.omega_peak,2.907032664142199e-14
gw_run_parameters.g_star,106.75
gw_run_parameters.v_w,1.0
gw_run_parameters.epsilon_turb,1.0
gw_run_parameters.frequency_unit,mHz
S3,8598.831749487115
S3_over_T,140.02951286263527
bounce_diagnostics.label,results_eft68_c6f23p15556_c8f45_f1000_mh125_Glauber_off
bounce_diagnostics.C,nan
bounce_diagnostics.Lambda_GeV,nan
bounce_diagnostics.finiteT,
bounce_diagnostics.temperature_GeV,nan
bounce_diagnostics.phi_metaMin,-5.3410041897063366e-05
bounce_diagnostics.phi_absMin,238.9780074948824
bounce_diagnostics.phi_bar,115.24341139065002
bounce_diagnostics.phi_top,78.463674373919
bounce_diagnostics.V(phi_meta),-36471067.85042409
bounce_diagnostics.V(phi_true),-59870900.59402915
bounce_diagnostics.V(phi_top),-35055457.43692084
bounce_diagnostics.DeltaV_true_minus_meta,-23399832.743605062
bounce_diagnostics.r0,2.6922875190991602e-06
bounce_diagnostics.phi0,229.18224571185186
bounce_diagnostics.dphi0,-0.0973216458397189
bounce_diagnostics.rscale_cubic,0.0269228751909916
bounce_diagnostics.rscale_curv,0.025982080670299706
bounce_diagnostics.wall_r_hi,0.09818051434684685
bounce_diagnostics.wall_thickness,0.07348815535467154
bounce_diagnostics.S_total,8598.831749487115
bounce_diagnostics.S_kin,12891.63294091197
bounce_diagnostics.S_pot,-4292.801191424854
bounce_diagnostics.S_interior,0.0
bounce_diagnostics.S3_over_T,nan
bounce_diagnostics.beta_rscale,37.143135452880614
bounce_diagnostics.beta_curvature,38.48806477554766
bounce_diagnostics.beta_wall,13.607635069539562
bounce_diagnostics.Tn_from_transitionFinder_GeV,61.407281748686145
bounce_diagnostics.Tc_from_transitionFinder_GeV,87.68100245782377
bounce_diagnostics.T_spinodal_high_GeV,nan
bounce_diagnostics.T_spinodal_low_GeV,nan
bounce_diagnostics.gw_T_star_GeV,61.407281748686145
bounce_diagnostics.gw_alpha,0.06860229239486379
bounce_diagnostics.gw_beta_over_H,293.42813216513974
bounce_diagnostics.gw_R_star_times_H,nan
bounce_diagnostics.gw_Gamma_Tstar_GeV4,nan
bounce_diagnostics.gw_dT_for_beta_GeV,nan
bounce_diagnostics.gw_f_sw_peak_Hz,nan
bounce_diagnostics.gw_f_turb_peak_Hz,nan
bounce_diagnostics.gw_f_coll_peak_Hz,nan
bounce_diagnostics.gw_g_star,106.75
bounce_diagnostics.gw_v_w,1.0
bounce_diagnostics.omega_sw_peak,nan
bounce_diagnostics.omega_turb_peak,nan
bounce_diagnostics.omega_coll_peak,nan
bounce_diagnostics.omega_tot_peak,nan
