quantity,value
label,results_eft68_c6f20_c8f40_f517p696_mh125_Glauber_C3p73121_Lambda1000
model_parameters.c6_over_f2_TeV2,0.0
model_parameters.c8_over_f4_TeV4,0.0
model_parameters.f_GeV,517.6962632057729
model_parameters.m_h,125.0
model_parameters.v,246.0
model_parameters.m_w,80.36
model_parameters.m_z,91.19
model_parameters.m_t,173.1
model_parameters.use_glauber_measure,True
model_parameters.C_glauber,3.7312121212121214
model_parameters.Lambda_glauber,1000.0
derived_tree_coefficients.glauber_scheme,counterterm_subtracted
derived_tree_coefficients.lambda_tree,0.12909808976138543
derived_tree_coefficients.mu2_tree_GeV2,7812.5
derived_tree_coefficients.a0_mean_field,0.3998252334093464
derived_tree_coefficients.glauber_t0,0.22579803272727275
derived_tree_coefficients.glauber_lambda_shift,0.0
derived_tree_coefficients.glauber_mu2_shift_after_lambda_GeV2,0.0
derived_tree_coefficients.lambda_tree_raw_glauber_equivalent,-0.459246279482407
derived_tree_coefficients.mu2_tree_raw_glauber_equivalent_GeV2,94285.83801438856
derived_tree_coefficients.combo_TeV2,0.0
scan_parameters.T_min,1.0
scan_parameters.T_max,250.0
scan_parameters.phi_scan_range,"(-10.0, 517.6962632057729)"
scan_parameters.n_phi_scan,1200
scan_parameters.n_T_seeds,3
scan_parameters.deltaX_target,0.1
scan_parameters.x_eps,0.001
scan_parameters.T_eps,0.01
scan_parameters.deriv_order,4
scan_parameters.phitol,0.0001
scan_parameters.overlapAngle,45.0
scan_parameters.Tn_Ttol,0.01
scan_parameters.Tn_maxiter,160
scan_parameters.include_zeroT_loops,True
scan_parameters.include_scalar_loops,True
scan_parameters.include_thermal,True
scan_parameters.include_scalar_thermal,True
scan_parameters.include_daisy,False
scan_parameters.renormalize_zeroT_loops,True
scan_parameters.thermal_approx,spline
key_temperatures.Tn,64.94382790831689
key_temperatures.Tc,81.0829993163219
key_temperatures.Ts_false,51.41082812499586
key_temperatures.Ts_true,91.92974218749973
key_temperatures.S_at_Tn,9092.29141506271
key_temperatures.S_over_Tn,140.00239449849744
key_temperatures.false_phase_key,1
key_temperatures.true_phase_key,0
key_temperatures.phi_false_Tn,-0.0003292924702042539
key_temperatures.phi_true_Tn,237.42126425730714
key_temperatures.vTn_over_Tn,3.655794120920647
key_temperatures.Tc_minus_Tn_over_Tc,0.19904507164372023
gw_scales.gw_T_star_GeV,64.94382790831689
gw_scales.gw_alpha,0.05554190972301594
gw_scales.gw_beta_over_H,805.873284699274
gw_scales.gw_v_w,1.0
gw_scales.gw_g_star,106.75
gw_peaks.sw.f_peak_mHz,10.077112648825867
gw_peaks.sw.f_peak_Hz,0.010077112648825867
gw_peaks.sw.omega_peak,2.1953997889086904e-15
gw_peaks.turb.f_peak_mHz,17.252977398036524
gw_peaks.turb.f_peak_Hz,0.017252977398036523
gw_peaks.turb.omega_peak,1.5950920934588108e-19
gw_peaks.coll.f_peak_mHz,nan
gw_peaks.coll.f_peak_Hz,nan
gw_peaks.coll.omega_peak,nan
gw_peaks.total.f_peak_mHz,10.077112648825867
gw_peaks.total.f_peak_Hz,0.010077112648825867
gw_peaks.total.omega_peak,2.195540013627243e-15
gw_run_parameters.g_star,106.75
gw_run_parameters.v_w,1.0
gw_run_parameters.epsilon_turb,1.0
gw_run_parameters.frequency_unit,mHz
S3,9092.324209664519
S3_over_T,140.0028994672199
bounce_diagnostics.label,results_eft68_c6f20_c8f40_f517p696_mh125_Glauber_C3p73121_Lambda1000
bounce_diagnostics.C,nan
bounce_diagnostics.Lambda_GeV,nan
bounce_diagnostics.finiteT,
bounce_diagnostics.temperature_GeV,nan
bounce_diagnostics.phi_metaMin,-0.0003292924702042539
bounce_diagnostics.phi_absMin,237.42126425730714
bounce_diagnostics.phi_bar,113.72415838079138
bounce_diagnostics.phi_top,78.22016161115933
bounce_diagnostics.V(phi_meta),-50861739.40304889
bounce_diagnostics.V(phi_true),-69373179.16750717
bounce_diagnostics.V(phi_top),-50019691.77803385
bounce_diagnostics.DeltaV_true_minus_meta,-18511439.764458284
bounce_diagnostics.r0,3.4799786889977747e-06
bounce_diagnostics.phi0,229.2086915893561
