run,Lambda_GeV,include_daisy,C,beta_over_H_raw,beta_over_H_best_fit,fit_degree
run03,2000.0,True,6.319090909090909,2073.7153634148035,2057.5460427721628,3
run03,2000.0,True,6.323333333333334,2186.751306297078,2032.7362443468105,3
run03,2000.0,True,6.327575757575758,2028.0981792439784,2008.23667063899,3
run03,2000.0,True,6.331818181818182,1981.9122477763333,1984.0352848410728,3
run03,2000.0,True,6.336060606060607,1959.313022564487,1960.1204904062433,3
run03,2000.0,True,6.340303030303031,1911.6292042431576,1936.4811187090233,3
run03,2000.0,True,6.344545454545455,1919.2681026623316,1913.1064173069508,3
run03,2000.0,True,6.34878787878788,1891.20660163785,1889.9860387710921,3
run03,2000.0,True,6.353030303030304,1825.3481697460263,1867.1100300543155,3
run03,2000.0,True,6.357272727272727,1754.5318897345437,1844.468822367397,3
run03,2000.0,True,6.361515151515152,1743.9392266783784,1822.0532215345047,3
run03,2000.0,True,6.365757575757576,1728.6182788677093,1799.8543988004824,3
run03,2000.0,True,6.37,1550.0127004812805,1777.863882063414,3
run03,2000.0,True,6.374242424242425,1798.5092125923854,1756.0735475071467,3
run03,2000.0,True,6.378484848484849,1735.2431030145208,1734.4756116092115,3
run03,2000.0,True,6.386969696969698,1688.2603293965417,1691.8274576540575,3
run03,2000.0,True,6.391212121212122,1663.1855961602466,1670.763306880958,3
run03,2000.0,True,6.3954545454545455,1649.4038326347252,1649.863675612147,3
run03,2000.0,True,6.403939393939394,1700.307657862117,1608.5335089407492,3
run03,2000.0,True,6.408181818181818,1639.8114274285952,1588.0914836361037,3
run03,2000.0,True,6.412424242424243,1601.240093997416,1567.7909862800873,3
run03,2000.0,True,6.416666666666667,1683.3460341751895,1547.6269872489825,3
run03,2000.0,True,6.420909090909091,1515.128434651918,1527.5947331398063,3
run03,2000.0,True,6.425151515151516,1474.0595616075418,1507.6897415199712,3
run03,2000.0,True,6.42939393939394,1582.3633018192377,1487.9077958179685,3
run03,2000.0,True,6.433636363636364,1622.5146508855653,1468.2449403396379,3
run03,2000.0,True,6.437878787878788,1391.3616915539203,1448.697475395211,3
run03,2000.0,True,6.442121212121212,1414.518063141178,1429.2619525228058,3
run03,2000.0,True,6.446363636363637,1385.5599057661718,1409.9351697945242,3
run03,2000.0,True,6.454848484848485,1333.7494655949745,1371.5962220385177,3
run03,2000.0,True,6.463333333333334,1275.6442070062874,1333.659772972499,3
run03,2000.0,True,6.467575757575758,1279.7228061938977,1314.8369698566073,3
run03,2000.0,True,6.471818181818183,1297.634590274531,1296.1086168555435,3
run03,2000.0,True,6.476060606060607,1334.278270742132,1277.473110639314,3
run03,2000.0,True,6.497272727272728,1174.0636683263924,1185.6466461339912,3
run03,2000.0,True,6.501515151515152,1169.4605933256714,1167.5460216983613,3
run03,2000.0,True,6.505757575757576,1184.655300478977,1149.5326606133513,3
run03,2000.0,True,6.510000000000001,1107.0540877431868,1131.6065157554485,3
run03,2000.0,True,6.514242424242425,1110.6546092113258,1113.767713438368,3
run03,2000.0,True,6.5184848484848485,1190.650206020095,1096.016548519338,3
run03,2000.0,True,6.522727272727273,1044.2657104721984,1078.3534794294785,3
run03,2000.0,True,6.531212121212121,1017.2086145852408,1043.2942499533192,3
run03,2000.0,True,6.535454545454546,1022.2335308935418,1025.8997784401301,3
run03,2000.0,True,6.53969696969697,1008.0432300356582,1008.5967699814148,3
run03,2000.0,True,6.543939393939394,932.5639343776684,991.3864234531497,3
run03,2000.0,True,6.548181818181819,871.742894592721,974.2700697296057,3
run03,2000.0,True,6.552424242424243,951.394841304366,957.2491661129023,3
run03,2000.0,True,6.556666666666667,907.5440300571152,940.3252906738544,3
run03,2000.0,True,6.560909090909092,998.1344308312076,923.5001365052383,3
run03,2000.0,True,6.565151515151515,874.6182948099821,906.7755058891015,3
run03,2000.0,True,6.56939393939394,860.8208898479786,890.1533043802729,3
run03,2000.0,True,6.573636363636364,813.8630723199446,873.6355348090655,3
run03,2000.0,True,6.577878787878788,899.3495450779486,857.2242912063693,3
run03,2000.0,True,6.582121212121212,858.3714342113329,840.9217526552281,3
run03,2000.0,True,6.586363636363637,890.7678986899064,824.7301770733593,3
run03,2000.0,True,6.590606060606061,803.7019905686383,808.6518949317017,3
run03,2000.0,True,6.594848484848486,834.3300195859414,792.6893029145587,3
run03,2000.0,True,6.6033333333333335,641.9007289728664,761.1210686597258,3
run03,2000.0,True,6.611818181818182,707.285828053448,730.0457280677281,3
run03,2000.0,True,6.616060606060606,757.3208665347217,714.699404606725,3
run03,2000.0,True,6.620303030303031,784.3560739142224,699.4841811167629,3
run03,2000.0,True,6.624545454545455,645.5306038081995,684.4027367654843,3
run03,2000.0,True,6.628787878787879,630.7564412348181,669.4577649495587,3
run03,2000.0,True,6.633030303030304,771.7119762866959,654.6519667615091,3
run03,2000.0,True,6.637272727272728,662.7999490943068,639.9880444796878,3
run03,2000.0,True,6.641515151515152,631.4588812430866,625.4686950915594,3
