run,Lambda_GeV,C,observable,no_daisy,with_daisy,relative_difference
run03,2000.0,6.263939393939395,alpha,0.0229501008605031,0.0214309951166965,-0.06619168050894998
run03,2000.0,6.2681818181818185,alpha,0.0231504074661466,0.021619964678928,-0.06610867603330968
run03,2000.0,6.2724242424242425,alpha,0.0233587257634548,0.0218158805439159,-0.06605005920111923
run03,2000.0,6.276666666666667,alpha,0.0235709510566752,0.0220116594014396,-0.06615310733480201
run03,2000.0,6.285151515151515,alpha,0.0239934208934489,0.0224101122838296,-0.0659892816722771
run03,2000.0,6.297878787878789,alpha,0.0246674685794538,0.0230326309653681,-0.06627504597076489
run03,2000.0,6.302121212121213,alpha,0.024893878758544,0.0232425815602538,-0.06633346351152476
run03,2000.0,6.306363636363637,alpha,0.0251320094242408,0.0234597254265816,-0.06654000360377932
run03,2000.0,6.310606060606061,alpha,0.0253695330155005,0.0236828126039247,-0.06648606462504585
run03,2000.0,6.319090909090909,alpha,0.0258553595653175,0.0241458374981728,-0.06611867310628541
run03,2000.0,6.327575757575758,alpha,0.0263621601404363,0.0246146214938509,-0.06628966053145588
run03,2000.0,6.331818181818182,alpha,0.0266151181574535,0.0248574242285943,-0.06604118450501642
run03,2000.0,6.336060606060607,alpha,0.0268754879702224,0.0251019522860896,-0.06599082725857285
run03,2000.0,6.340303030303031,alpha,0.027144868710312,0.0253523155778818,-0.06603653720193639
run03,2000.0,6.344545454545455,alpha,0.0274156865027495,0.025600205809051,-0.06622050823044048
run03,2000.0,6.34878787878788,alpha,0.0276896164341404,0.0258541285955016,-0.06628794743345393
run03,2000.0,6.353030303030304,alpha,0.0279637143521641,0.0261172856983725,-0.06602944911174531
run03,2000.0,6.357272727272727,alpha,0.0282481323216519,0.0264020838383027,-0.0653511694978227
run03,2000.0,6.361515151515152,alpha,0.0285489011991584,0.0266583117167389,-0.06622284581920201
run03,2000.0,6.365757575757576,alpha,0.0288441886312255,0.0269361549545818,-0.06614967406565019
run03,2000.0,6.37,alpha,0.0291449235825556,0.0272233885802953,-0.06593034964793722
run03,2000.0,6.374242424242425,alpha,0.0294555298660375,0.0275121982564743,-0.06597510275324829
run03,2000.0,6.378484848484849,alpha,0.0297529254627917,0.0277927145806932,-0.06588296282158512
run03,2000.0,6.391212121212122,alpha,0.0307433353394259,0.0287066528652598,-0.06624793476959592
run03,2000.0,6.3954545454545455,alpha,0.0310764210151488,0.0290201368818041,-0.06616862773040445
run03,2000.0,6.403939393939394,alpha,0.0317512079629287,0.029670280108864,-0.06553854128933602
run03,2000.0,6.408181818181818,alpha,0.0321281799098909,0.0299998241788381,-0.06624576110511539
run03,2000.0,6.412424242424243,alpha,0.032502563806602,0.0303458338007777,-0.06635568869758571
run03,2000.0,6.416666666666667,alpha,0.032884763936449,0.0306868199216572,-0.06683776167709175
run03,2000.0,6.420909090909091,alpha,0.0332570672050323,0.0310389123090584,-0.06669724910795077
run03,2000.0,6.425151515151516,alpha,0.0336598741044678,0.0314146129302324,-0.06670438419546496
run03,2000.0,6.433636363636364,alpha,0.0344485894038739,0.0321611688661358,-0.06640099282210003
run03,2000.0,6.437878787878788,alpha,0.034809203409917,0.0325393747740464,-0.06520771559006536
run03,2000.0,6.442121212121212,alpha,0.0352800706386696,0.0329294966985367,-0.06662611206782822
run03,2000.0,6.446363636363637,alpha,0.0357088589586646,0.0333399641964312,-0.06633913351797545
run03,2000.0,6.454848484848485,alpha,0.0365879698079825,0.0341740727939945,-0.06597515595034054
run03,2000.0,6.463333333333334,alpha,0.0375232816533288,0.0350494638629182,-0.06592754368516544
run03,2000.0,6.467575757575758,alpha,0.038023865413506,0.0355080588501682,-0.06616388249796892
run03,2000.0,6.471818181818183,alpha,0.0385221473598915,0.0359530130664687,-0.06669239566062542
run03,2000.0,6.476060606060607,alpha,0.0390145459776354,0.0364291360353335,-0.06626784645357539
run03,2000.0,6.497272727272728,alpha,0.0417821573976164,0.0389718910368964,-0.06725996300230112
run03,2000.0,6.501515151515152,alpha,0.0423674116511425,0.0395382278206833,-0.06677735835634668
run03,2000.0,6.505757575757576,alpha,0.0429825346108914,0.0400747525783988,-0.0676503156180975
run03,2000.0,6.510000000000001,alpha,0.0435938444255473,0.0406613596402229,-0.06726832248834375
run03,2000.0,6.514242424242425,alpha,0.0442246573326363,0.041263466534777,-0.06695791389827328
run03,2000.0,6.522727272727273,alpha,0.0455792055789827,0.0425050990270925,-0.06744537367074516
run03,2000.0,6.531212121212121,alpha,0.0469607038868359,0.0437821818099718,-0.06768471964397257
run03,2000.0,6.535454545454546,alpha,0.0476972740786218,0.0444960635842318,-0.06711516656304696
run03,2000.0,6.53969696969697,alpha,0.0484548168086233,0.0451870294407899,-0.06743988695158668
run03,2000.0,6.543939393939394,alpha,0.0492508609509482,0.0458944901723634,-0.06814846915930282
run03,2000.0,6.548181818181819,alpha,0.050052454838319,0.0466406928518334,-0.06816372938163334
run03,2000.0,6.552424242424243,alpha,0.0508582280775626,0.0474011244874263,-0.067975305487717
run03,2000.0,6.556666666666667,alpha,0.0516909604460927,0.0481926667972726,-0.06767708741779697
run03,2000.0,6.560909090909092,alpha,0.0525954042168191,0.0490128361080182,-0.06811561128101867
run03,2000.0,6.565151515151515,alpha,0.053502143737343,0.0498653456533784,-0.06797481053878257
run03,2000.0,6.56939393939394,alpha,0.0544326271801049,0.0507081178459216,-0.06842420671447227
run03,2000.0,6.573636363636364,alpha,0.0553981088343261,0.0516370016320902,-0.06789233931222977
run03,2000.0,6.577878787878788,alpha,0.0564032509123741,0.0525203847321275,-0.0688411770144042
run03,2000.0,6.582121212121212,alpha,0.0574193395866947,0.0534820994729437,-0.06856993030730259
run03,2000.0,6.586363636363637,alpha,0.0584973479909549,0.054475249841127,-0.06875693151849918
run03,2000.0,6.590606060606061,alpha,0.0596304794213676,0.0555147380485912,-0.06902076610340971
run03,2000.0,6.594848484848486,alpha,0.0608272433438738,0.0565704650983856,-0.06998144271347984
run03,2000.0,6.6033333333333335,alpha,0.0631755892622063,0.0587932521709495,-0.06936756969639313
run03,2000.0,6.611818181818182,alpha,0.0658748761628364,0.0612697048182712,-0.06990785581412937
run03,2000.0,6.616060606060606,alpha,0.0672190797438885,0.0625806501762504,-0.06900465738761934
run03,2000.0,6.620303030303031,alpha,0.0686197240729213,0.0638527889429607,-0.06946887639616325
run03,2000.0,6.624545454545455,alpha,0.0702183422971214,0.0651807231897842,-0.07174221068935316
run03,2000.0,6.628787878787879,alpha,0.0717205305984689,0.0667261781549496,-0.06963630081713196
run03,2000.0,6.633030303030304,alpha,0.0733686853735058,0.068211096131221,-0.07029687415044311
run03,2000.0,6.637272727272728,alpha,0.0750555836904795,0.0697380968824867,-0.07084731803461158
run03,2000.0,6.641515151515152,alpha,0.0769057273733454,0.0713936300183869,-0.0716734311373138
run03,2000.0,6.65,alpha,0.0806494009672914,0.0749289093368627,-0.07093036726644408
run03,2000.0,6.23,beta_over_H,2653.2093536406646,2671.0831007490247,0.006736651626768213
run03,2000.0,6.234242424242424,beta_over_H,2629.217442527062,2639.2078066125864,0.0037997481394777158
run03,2000.0,6.238484848484849,beta_over_H,2623.541049964892,2665.232984641378,0.015891474111695
run03,2000.0,6.246969696969697,beta_over_H,2657.306054324868,2551.24275866657,-0.039913842624817716
run03,2000.0,6.255454545454546,beta_over_H,2662.0315203567907,2460.600644644032,-0.07566810316572099
run03,2000.0,6.25969696969697,beta_over_H,2663.663064794626,2417.673145663844,-0.09235023842993001
run03,2000.0,6.263939393939395,beta_over_H,2364.142365749622,2441.827785892,0.03285987395168798
run03,2000.0,6.2681818181818185,beta_over_H,2391.8364947982127,2362.142752338722,-0.01241462053282863
run03,2000.0,6.2724242424242425,beta_over_H,2323.721336395877,2330.6242452514234,0.002970626790496632
run03,2000.0,6.276666666666667,beta_over_H,2291.823299335062,2299.2417213166427,0.0032369083531583755
run03,2000.0,6.285151515151515,beta_over_H,2283.729169596455,2309.006236807022,0.011068329619415283
run03,2000.0,6.297878787878789,beta_over_H,2190.364215933634,2138.0292884610103,-0.023893253501822868
run03,2000.0,6.302121212121213,beta_over_H,2145.672328443484,2249.220832585204,0.048259234538778034
run03,2000.0,6.306363636363637,beta_over_H,2118.0747643144687,2097.067370630455,-0.009918154938601875
run03,2000.0,6.310606060606061,beta_over_H,2093.942853348982,2055.6934225302066,-0.01826670233984694
run03,2000.0,6.319090909090909,beta_over_H,2075.6895608401014,2073.7153634148035,-0.0009511043763687341
run03,2000.0,6.327575757575758,beta_over_H,1925.2143963040896,2028.0981792439784,0.05344016912474727
run03,2000.0,6.331818181818182,beta_over_H,1976.349811070425,1981.9122477763333,0.002814500082298502
run03,2000.0,6.336060606060607,beta_over_H,1982.1348394879883,1959.313022564487,-0.011513756011370271
run03,2000.0,6.340303030303031,beta_over_H,1870.335297177393,1911.6292042431576,0.02207834452361731
run03,2000.0,6.344545454545455,beta_over_H,1887.9734784751104,1919.2681026623316,0.016575775318887116
run03,2000.0,6.34878787878788,beta_over_H,1853.9048154991372,1891.20660163785,0.02012065874518481
run03,2000.0,6.353030303030304,beta_over_H,1846.8017721049748,1825.3481697460263,-0.011616624308572002
run03,2000.0,6.357272727272727,beta_over_H,1808.546080515813,1754.5318897345437,-0.029866084897247364
run03,2000.0,6.361515151515152,beta_over_H,1845.945096741012,1743.9392266783784,-0.055259427944375744
run03,2000.0,6.365757575757576,beta_over_H,1747.8712462069336,1728.6182788677093,-0.011015094722225881
run03,2000.0,6.37,beta_over_H,1804.313819449372,1550.0127004812805,-0.1409406258639073
run03,2000.0,6.374242424242425,beta_over_H,2061.9147285336744,1798.5092125923854,-0.12774801610181483
run03,2000.0,6.378484848484849,beta_over_H,1666.912023863091,1735.2431030145208,0.040992612791328716
run03,2000.0,6.391212121212122,beta_over_H,1569.1222551742758,1663.1855961602466,0.05994647050336026
run03,2000.0,6.3954545454545455,beta_over_H,2115.270990580439,1649.4038326347252,-0.22023994089659313
run03,2000.0,6.403939393939394,beta_over_H,1632.282054547441,1700.307657862117,0.04167515235811151
run03,2000.0,6.408181818181818,beta_over_H,1526.357610733195,1639.8114274285952,0.07432977429247517
run03,2000.0,6.412424242424243,beta_over_H,1635.0435935094845,1601.240093997416,-0.02067437201445632
run03,2000.0,6.416666666666667,beta_over_H,1532.9579079190787,1683.3460341751895,0.09810323263230099
run03,2000.0,6.420909090909091,beta_over_H,1644.1470362190648,1515.128434651918,-0.07847144976999275
run03,2000.0,6.425151515151516,beta_over_H,1487.6609723973716,1474.0595616075418,-0.009142816167255511
run03,2000.0,6.433636363636364,beta_over_H,1358.5373192499214,1622.5146508855653,0.19430995961258657
run03,2000.0,6.437878787878788,beta_over_H,1325.5210854288227,1391.3616915539203,0.049671489083704244
run03,2000.0,6.442121212121212,beta_over_H,1418.231307835254,1414.518063141178,-0.0026182221994125376
run03,2000.0,6.446363636363637,beta_over_H,1472.3381326558067,1385.5599057661718,-0.05893906091605746
run03,2000.0,6.454848484848485,beta_over_H,1330.6061712574242,1333.7494655949745,0.0023623025395860526
run03,2000.0,6.463333333333334,beta_over_H,1283.237952061275,1275.6442070062874,-0.005917643756397501
run03,2000.0,6.467575757575758,beta_over_H,1322.2182791202758,1279.7228061938977,-0.03213952915145908
run03,2000.0,6.471818181818183,beta_over_H,1257.559291571795,1297.634590274531,0.031867522248312324
run03,2000.0,6.476060606060607,beta_over_H,1157.3887834407583,1334.278270742132,0.15283497631237233
run03,2000.0,6.497272727272728,beta_over_H,1149.487226938234,1174.0636683263924,0.021380351875348834
run03,2000.0,6.501515151515152,beta_over_H,1131.5629280982598,1169.4605933256714,0.033491434092051436
run03,2000.0,6.505757575757576,beta_over_H,1149.2977282441857,1184.655300478977,0.030764501978793744
run03,2000.0,6.510000000000001,beta_over_H,1094.9938056857984,1107.0540877431868,0.011014018522081915
run03,2000.0,6.514242424242425,beta_over_H,1071.257418335816,1110.6546092113258,0.036776586281860014
run03,2000.0,6.522727272727273,beta_over_H,1092.322737985974,1044.2657104721984,-0.043995264258971
run03,2000.0,6.531212121212121,beta_over_H,996.4853119690862,1017.2086145852408,0.02079639545835821
run03,2000.0,6.535454545454546,beta_over_H,1037.347667322256,1022.2335308935418,-0.014569981602917094
run03,2000.0,6.53969696969697,beta_over_H,1068.7006821668158,1008.0432300356582,-0.056758129889253155
run03,2000.0,6.543939393939394,beta_over_H,995.2653333050872,932.5639343776684,-0.06299968142083216
run03,2000.0,6.548181818181819,beta_over_H,998.9814197325468,871.742894592721,-0.12736825993609657
run03,2000.0,6.552424242424243,beta_over_H,928.1034797416507,951.394841304366,0.02509565158531532
run03,2000.0,6.556666666666667,beta_over_H,928.5961506060452,907.5440300571152,-0.022670910853109207
run03,2000.0,6.560909090909092,beta_over_H,871.6009208627138,998.1344308312076,0.1451736763233918
run03,2000.0,6.565151515151515,beta_over_H,876.5968515393822,874.6182948099821,-0.002257088564629897
run03,2000.0,6.56939393939394,beta_over_H,911.8638162735616,860.8208898479786,-0.0559764797271767
run03,2000.0,6.573636363636364,beta_over_H,963.2236710434298,813.8630723199446,-0.15506325603656265
run03,2000.0,6.577878787878788,beta_over_H,845.7151648413586,899.3495450779486,0.06341896476061284
run03,2000.0,6.582121212121212,beta_over_H,841.5204679742891,858.3714342113329,0.02002442825616298
run03,2000.0,6.586363636363637,beta_over_H,681.4621748271795,890.7678986899064,0.30714210061007025
run03,2000.0,6.590606060606061,beta_over_H,937.3060733269843,803.7019905686383,-0.14254050684224848
run03,2000.0,6.594848484848486,beta_over_H,769.039642182212,834.3300195859414,0.08489858496561073
run03,2000.0,6.6033333333333335,beta_over_H,779.9945547023341,641.9007289728664,-0.1770446022949068
run03,2000.0,6.611818181818182,beta_over_H,726.6436884151589,707.285828053448,-0.026640099777005176
run03,2000.0,6.616060606060606,beta_over_H,814.7312037781967,757.3208665347217,-0.07046537186404904
run03,2000.0,6.620303030303031,beta_over_H,705.5155846479811,784.3560739142224,0.11174875648647647
run03,2000.0,6.624545454545455,beta_over_H,628.5282755764925,645.5306038081995,0.027051015670078307
run03,2000.0,6.628787878787879,beta_over_H,593.029557448851,630.7564412348181,0.06361720644796194
run03,2000.0,6.633030303030304,beta_over_H,608.6448080325392,771.7119762866959,0.26791844126835757
run03,2000.0,6.637272727272728,beta_over_H,644.3708143694878,662.7999490943068,0.0286002008685819
run03,2000.0,6.641515151515152,beta_over_H,642.204376743867,631.4588812430866,-0.01673220533821755
run03,2000.0,6.65,beta_over_H,402.4750143969413,696.4251418438536,0.7303562132604926
run03,2000.0,6.23,Tc_minus_Tn_over_Tc,0.0856060789164029,0.0838059470102889,-0.021028085025035274
run03,2000.0,6.234242424242424,Tc_minus_Tn_over_Tc,0.0864296813305023,0.0847026774734627,-0.0199816062081223
run03,2000.0,6.238484848484849,Tc_minus_Tn_over_Tc,0.0873138757216308,0.0855295858396698,-0.020435353112139606
run03,2000.0,6.246969696969697,Tc_minus_Tn_over_Tc,0.0891228552817695,0.087341120157382,-0.01999189903369215
run03,2000.0,6.255454545454546,Tc_minus_Tn_over_Tc,0.0909599769934777,0.0892091448941587,-0.019248378871561816
run03,2000.0,6.25969696969697,Tc_minus_Tn_over_Tc,0.0918710320851108,0.0901035881591769,-0.019238315776146982
run03,2000.0,6.263939393939395,Tc_minus_Tn_over_Tc,0.0928173055046188,0.091026827317626,-0.01929034868291556
run03,2000.0,6.2681818181818185,Tc_minus_Tn_over_Tc,0.0937447975715032,0.0919589252196672,-0.019050362239822823
run03,2000.0,6.2724242424242425,Tc_minus_Tn_over_Tc,0.0947173870373763,0.0929315179829531,-0.01885471200465526
run03,2000.0,6.276666666666667,Tc_minus_Tn_over_Tc,0.0957048780277554,0.0938918801765369,-0.018943630550291503
run03,2000.0,6.285151515151515,Tc_minus_Tn_over_Tc,0.0976327303585076,0.0958290139157215,-0.018474505794960825
run03,2000.0,6.297878787878789,Tc_minus_Tn_over_Tc,0.100707249928948,0.098825510203306,-0.018685245868292722
run03,2000.0,6.302121212121213,Tc_minus_Tn_over_Tc,0.101719136679258,0.099818111567975,-0.01868896230684038
run03,2000.0,6.306363636363637,Tc_minus_Tn_over_Tc,0.1027947136844964,0.100848389486997,-0.018934088415024707
run03,2000.0,6.310606060606061,Tc_minus_Tn_over_Tc,0.1038538606120844,0.1019071415912236,-0.018744792050939693
run03,2000.0,6.319090909090909,Tc_minus_Tn_over_Tc,0.1060007362772985,0.1040998744638165,-0.017932534058153548
run03,2000.0,6.327575757575758,Tc_minus_Tn_over_Tc,0.1082264404466162,0.1062769166226168,-0.018013378393988793
run03,2000.0,6.331818181818182,Tc_minus_Tn_over_Tc,0.1093156217199158,0.1074006535907968,-0.017517790220554684
run03,2000.0,6.336060606060607,Tc_minus_Tn_over_Tc,0.1104367184268629,0.1085213995503511,-0.0173431346366944
run03,2000.0,6.340303030303031,Tc_minus_Tn_over_Tc,0.1115981201095072,0.109665813004278,-0.01731487146318509
run03,2000.0,6.344545454545455,Tc_minus_Tn_over_Tc,0.1127534071493025,0.1107797074545709,-0.017504568106914278
run03,2000.0,6.34878787878788,Tc_minus_Tn_over_Tc,0.1139121167599247,0.1119177913807183,-0.017507578964663883
run03,2000.0,6.353030303030304,Tc_minus_Tn_over_Tc,0.1150574569803788,0.1130996991685466,-0.017015479597867814
run03,2000.0,6.357272727272727,Tc_minus_Tn_over_Tc,0.1162480600004137,0.1144007366470624,-0.015891218772551702
run03,2000.0,6.361515151515152,Tc_minus_Tn_over_Tc,0.1175176667991384,0.1155078197961552,-0.017102509416039066
run03,2000.0,6.365757575757576,Tc_minus_Tn_over_Tc,0.1187390122203496,0.1167333437439206,-0.01689140274054997
run03,2000.0,6.37,Tc_minus_Tn_over_Tc,0.1199748849345991,0.117999426104774,-0.016465603037685447
run03,2000.0,6.374242424242425,Tc_minus_Tn_over_Tc,0.1212504075960171,0.1192579959781139,-0.016432205527436496
run03,2000.0,6.378484848484849,Tc_minus_Tn_over_Tc,0.1224346541144477,0.1204502694031527,-0.01620770463761074
run03,2000.0,6.391212121212122,Tc_minus_Tn_over_Tc,0.1264264606764557,0.1243514900068427,-0.016412471396499404
run03,2000.0,6.3954545454545455,Tc_minus_Tn_over_Tc,0.1277362628544292,0.1256667105375327,-0.01620176033531695
run03,2000.0,6.403939393939394,Tc_minus_Tn_over_Tc,0.1303473772659159,0.1283727949539514,-0.01514861559459096
run03,2000.0,6.408181818181818,Tc_minus_Tn_over_Tc,0.1318310561088607,0.1297220263054858,-0.015997973964748915
run03,2000.0,6.412424242424243,Tc_minus_Tn_over_Tc,0.1332796463268798,0.1311425002249475,-0.016035052319172332
run03,2000.0,6.416666666666667,Tc_minus_Tn_over_Tc,0.1347466694256797,0.1325149989150959,-0.016561971587837124
run03,2000.0,6.420909090909091,Tc_minus_Tn_over_Tc,0.1361423092790467,0.1339276121890382,-0.016267515232675334
run03,2000.0,6.425151515151516,Tc_minus_Tn_over_Tc,0.1376693850582318,0.135445138802839,-0.01615643343254555
run03,2000.0,6.433636363636364,Tc_minus_Tn_over_Tc,0.1405725148645808,0.1383866948995076,-0.015549412110744995
run03,2000.0,6.437878787878788,Tc_minus_Tn_over_Tc,0.1418294576516269,0.1398501109138164,-0.013955822510950674
run03,2000.0,6.442121212121212,Tc_minus_Tn_over_Tc,0.1435936675904493,0.1413519341516749,-0.015611645529997616
run03,2000.0,6.446363636363637,Tc_minus_Tn_over_Tc,0.1451311255532871,0.1429331331381259,-0.015144872657617433
run03,2000.0,6.454848484848485,Tc_minus_Tn_over_Tc,0.1482344126468729,0.1460861300248831,-0.014492468945841058
run03,2000.0,6.463333333333334,Tc_minus_Tn_over_Tc,0.1514946039908584,0.149339799819057,-0.014223636453291865
run03,2000.0,6.467575757575758,Tc_minus_Tn_over_Tc,0.153231253567419,0.1510265284312272,-0.0143882209723081
run03,2000.0,6.471818181818183,Tc_minus_Tn_over_Tc,0.1549292847588322,0.1526219548875297,-0.01489279366966782
run03,2000.0,6.476060606060607,Tc_minus_Tn_over_Tc,0.1565741742828384,0.1543357587189068,-0.014296199064655934
run03,2000.0,6.497272727272728,Tc_minus_Tn_over_Tc,0.1656457630150151,0.1631932478955483,-0.014805782380588288
run03,2000.0,6.501515151515152,Tc_minus_Tn_over_Tc,0.1674943370953677,0.165121830771673,-0.014164695743378189
run03,2000.0,6.505757575757576,Tc_minus_Tn_over_Tc,0.1694276995928917,0.1668910006358045,-0.014972161949802085
run03,2000.0,6.510000000000001,Tc_minus_Tn_over_Tc,0.1713116818219432,0.1688369495574505,-0.014445788157429237
run03,2000.0,6.514242424242425,Tc_minus_Tn_over_Tc,0.1732361246612297,0.1708111172528935,-0.013998277859646224
run03,2000.0,6.522727272727273,Tc_minus_Tn_over_Tc,0.177326034334719,0.1747998044026455,-0.014246243883766127
run03,2000.0,6.531212121212121,Tc_minus_Tn_over_Tc,0.1813615054701201,0.1787797366985625,-0.01423548379169655
run03,2000.0,6.535454545454546,Tc_minus_Tn_over_Tc,0.1834845008133409,0.1809991849839991,-0.013545099549689452
run03,2000.0,6.53969696969697,Tc_minus_Tn_over_Tc,0.1856393601887723,0.1830896845519213,-0.013734563802947351
run03,2000.0,6.543939393939394,Tc_minus_Tn_over_Tc,0.1878836101883425,0.185200478300047,-0.014280819309389537
run03,2000.0,6.548181818181819,Tc_minus_Tn_over_Tc,0.1901015743787837,0.187409684811201,-0.014160269720959946
run03,2000.0,6.552424242424243,Tc_minus_Tn_over_Tc,0.1922890176748045,0.1896256495613978,-0.013850859220212655
run03,2000.0,6.556666666666667,Tc_minus_Tn_over_Tc,0.1945205345473357,0.1919055847623317,-0.013443052637549047
run03,2000.0,6.560909090909092,Tc_minus_Tn_over_Tc,0.1969356498657669,0.1942365517204855,-0.013705482715400237
run03,2000.0,6.565151515151515,Tc_minus_Tn_over_Tc,0.1993069655849361,0.196628073398982,-0.013441036433884557
run03,2000.0,6.56939393939394,Tc_minus_Tn_over_Tc,0.2017014024926373,0.1989366630684478,-0.013707090729279517
run03,2000.0,6.573636363636364,Tc_minus_Tn_over_Tc,0.2041508122968799,0.2014766545304695,-0.013098932775842106
run03,2000.0,6.577878787878788,Tc_minus_Tn_over_Tc,0.2066650596778622,0.2038159681073049,-0.013786034151095965
run03,2000.0,6.582121212121212,Tc_minus_Tn_over_Tc,0.2091553327808037,0.2063506888356828,-0.013409382910930514
run03,2000.0,6.586363636363637,Tc_minus_Tn_over_Tc,0.2117681493303947,0.2089258030146437,-0.013421972684459058
run03,2000.0,6.590606060606061,Tc_minus_Tn_over_Tc,0.2144756900254707,0.2115820694551357,-0.013491601635557737
run03,2000.0,6.594848484848486,Tc_minus_Tn_over_Tc,0.2172943613297535,0.2142250184685164,-0.014125276157438919
run03,2000.0,6.6033333333333335,Tc_minus_Tn_over_Tc,0.2226119485349331,0.2196456045485214,-0.013325178661495893
run03,2000.0,6.611818181818182,Tc_minus_Tn_over_Tc,0.2285726238737517,0.225504490629205,-0.01342301274994922
run03,2000.0,6.616060606060606,Tc_minus_Tn_over_Tc,0.2314272939869406,0.2285173960941947,-0.012573702274331154
run03,2000.0,6.620303030303031,Tc_minus_Tn_over_Tc,0.2343473352341672,0.2313529394152726,-0.01277759704799932
run03,2000.0,6.624545454545455,Tc_minus_Tn_over_Tc,0.2376605967350786,0.2342599279995046,-0.01430892955034004
run03,2000.0,6.628787878787879,Tc_minus_Tn_over_Tc,0.2406605447363526,0.2376328838478882,-0.012580628419092339
run03,2000.0,6.633030303030304,Tc_minus_Tn_over_Tc,0.2439109800611473,0.2407651010404158,-0.012897652331776376
run03,2000.0,6.637272727272728,Tc_minus_Tn_over_Tc,0.2471571767921634,0.2439130870769978,-0.013125614061749792
run03,2000.0,6.641515151515152,Tc_minus_Tn_over_Tc,0.2506624788115906,0.2472723147409354,-0.013524816664736677
run03,2000.0,6.65,Tc_minus_Tn_over_Tc,0.2574586639495718,0.25420053925083,-0.012654942928546875
