quantity,value
label,results_eft68_c6f23p22828_c8f40_f1000_mh125_Glauber_off
model_parameters.c6_over_f2_TeV2,3.2282828282828286
model_parameters.c8_over_f4_TeV4,0.0
model_parameters.f_GeV,1000.0
model_parameters.m_h,125.0
model_parameters.v,246.0
model_parameters.m_w,80.36
model_parameters.m_z,91.19
model_parameters.m_t,173.1
model_parameters.use_glauber_measure,False
model_parameters.C_glauber,0.0
model_parameters.Lambda_glauber,1000.0
derived_tree_coefficients.glauber_scheme,counterterm_subtracted
derived_tree_coefficients.lambda_tree,-0.16394605569316006
derived_tree_coefficients.mu2_tree_GeV2,-1054.4297531636366
derived_tree_coefficients.a0_mean_field,0.25330316068207365
derived_tree_coefficients.glauber_t0,0.0
derived_tree_coefficients.glauber_lambda_shift,0.0
derived_tree_coefficients.glauber_mu2_shift_after_lambda_GeV2,0.0
derived_tree_coefficients.lambda_tree_raw_glauber_equivalent,-0.16394605569316006
derived_tree_coefficients.mu2_tree_raw_glauber_equivalent_GeV2,-1054.4297531636366
derived_tree_coefficients.combo_TeV2,6.456565656565657
scan_parameters.T_min,1.0
scan_parameters.T_max,250.0
scan_parameters.phi_scan_range,"(-10, 1000.0)"
scan_parameters.n_phi_scan,1200
scan_parameters.n_T_seeds,3
scan_parameters.deltaX_target,0.1
scan_parameters.x_eps,0.001
scan_parameters.T_eps,0.01
scan_parameters.deriv_order,4
scan_parameters.phitol,0.0001
scan_parameters.overlapAngle,45.0
scan_parameters.Tn_Ttol,0.01
scan_parameters.Tn_maxiter,160
scan_parameters.include_zeroT_loops,True
scan_parameters.include_scalar_loops,True
scan_parameters.include_thermal,True
scan_parameters.include_scalar_thermal,True
scan_parameters.include_daisy,True
scan_parameters.renormalize_zeroT_loops,True
scan_parameters.thermal_approx,spline
key_temperatures.Tn,81.26478781996859
key_temperatures.Tc,94.99515987805492
key_temperatures.Ts_false,53.792376953120524
key_temperatures.Ts_true,96.51046679687465
key_temperatures.S_at_Tn,11372.854213831823
key_temperatures.S_over_Tn,139.94811921526062
key_temperatures.false_phase_key,2
key_temperatures.true_phase_key,0
key_temperatures.phi_false_Tn,4.367172888145721e-05
key_temperatures.phi_true_Tn,225.95793502100895
key_temperatures.vTn_over_Tn,2.7805146740995488
key_temperatures.Tc_minus_Tn_over_Tc,0.14453759618607917
gw_scales.gw_T_star_GeV,81.26478781996859
gw_scales.gw_alpha,0.022569489446643828
gw_scales.gw_beta_over_H,1220.4222990902617
gw_scales.gw_v_w,1.0
gw_scales.gw_g_star,106.75
gw_peaks.sw.f_peak_mHz,18.918966775122765
gw_peaks.sw.f_peak_Hz,0.018918966775122767
gw_peaks.sw.omega_peak,7.966773884631958e-17
gw_peaks.turb.f_peak_mHz,32.39107446153521
gw_peaks.turb.f_peak_Hz,0.03239107446153521
gw_peaks.turb.omega_peak,5.788848361107565e-21
gw_peaks.coll.f_peak_mHz,nan
gw_peaks.coll.f_peak_Hz,nan
gw_peaks.coll.omega_peak,nan
gw_peaks.total.f_peak_mHz,18.918966775122765
gw_peaks.total.f_peak_Hz,0.018918966775122767
gw_peaks.total.omega_peak,7.967280469038475e-17
gw_run_parameters.g_star,106.75
gw_run_parameters.v_w,1.0
gw_run_parameters.epsilon_turb,1.0
gw_run_parameters.frequency_unit,mHz
S3,11356.516747891079
S3_over_T,139.74707930143057
bounce_diagnostics.label,results_eft68_c6f23p22828_c8f40_f1000_mh125_Glauber_off
bounce_diagnostics.C,nan
bounce_diagnostics.Lambda_GeV,nan
bounce_diagnostics.finiteT,
bounce_diagnostics.temperature_GeV,nan
bounce_diagnostics.phi_metaMin,4.367172888145721e-05
bounce_diagnostics.phi_absMin,225.95793502100895
bounce_diagnostics.phi_bar,116.79108714413553
bounce_diagnostics.phi_top,77.86396651879697
bounce_diagnostics.V(phi_meta),-113116494.58372925
bounce_diagnostics.V(phi_true),-127258169.7839198
bounce_diagnostics.V(phi_top),-111816566.27128844
bounce_diagnostics.DeltaV_true_minus_meta,-14141675.200190544
bounce_diagnostics.r0,2.788052538721779e-06
bounce_diagnostics.phi0,220.31609402015408
bounce_diagnostics.dphi0,-0.04279779928140007
bounce_diagnostics.rscale_cubic,0.027880525387217785
bounce_diagnostics.rscale_curv,0.026379141442812788
bounce_diagnostics.wall_r_hi,0.11832295305865112
bounce_diagnostics.wall_thickness,0.08074470270412626
bounce_diagnostics.S_total,11356.516747891079
bounce_diagnostics.S_kin,17011.362367259913
bounce_diagnostics.S_pot,-5654.845619368838
bounce_diagnostics.S_interior,0.0
bounce_diagnostics.S3_over_T,nan
bounce_diagnostics.beta_rscale,35.867329833693304
bounce_diagnostics.beta_curvature,37.908743568026544
bounce_diagnostics.beta_wall,12.3847133806946
bounce_diagnostics.Tn_from_transitionFinder_GeV,81.26478781996859
bounce_diagnostics.Tc_from_transitionFinder_GeV,94.99515987805492
bounce_diagnostics.T_spinodal_high_GeV,nan
bounce_diagnostics.T_spinodal_low_GeV,nan
bounce_diagnostics.gw_T_star_GeV,81.26478781996859
bounce_diagnostics.gw_alpha,0.022569489446643828
bounce_diagnostics.gw_beta_over_H,1220.4222990902617
bounce_diagnostics.gw_R_star_times_H,nan
bounce_diagnostics.gw_Gamma_Tstar_GeV4,nan
bounce_diagnostics.gw_dT_for_beta_GeV,nan
bounce_diagnostics.gw_f_sw_peak_Hz,nan
bounce_diagnostics.gw_f_turb_peak_Hz,nan
bounce_diagnostics.gw_f_coll_peak_Hz,nan
bounce_diagnostics.gw_g_star,106.75
bounce_diagnostics.gw_v_w,1.0
bounce_diagnostics.omega_sw_peak,nan
bounce_diagnostics.omega_turb_peak,nan
bounce_diagnostics.omega_coll_peak,nan
bounce_diagnostics.omega_tot_peak,nan
