quantity,value
label,results_eft68_c6f23p34167_c8f40_f1000_mh125_Glauber_C1_Lambda1000
model_parameters.c6_over_f2_TeV2,3.341666666666667
model_parameters.c8_over_f4_TeV4,0.0
model_parameters.f_GeV,1000.0
model_parameters.m_h,125.0
model_parameters.v,246.0
model_parameters.m_w,80.36
model_parameters.m_z,91.19
model_parameters.m_t,173.1
model_parameters.use_glauber_measure,True
model_parameters.C_glauber,1.0
model_parameters.Lambda_glauber,1000.0
derived_tree_coefficients.glauber_scheme,counterterm_subtracted
derived_tree_coefficients.lambda_tree,-0.17423836023861455
derived_tree_coefficients.mu2_tree_GeV2,-1365.8543040999994
derived_tree_coefficients.a0_mean_field,0.2481570084093464
derived_tree_coefficients.glauber_t0,0.060516
derived_tree_coefficients.glauber_lambda_shift,0.0
derived_tree_coefficients.glauber_mu2_shift_after_lambda_GeV2,0.0
derived_tree_coefficients.lambda_tree_raw_glauber_equivalent,-0.20293701150277785
derived_tree_coefficients.mu2_tree_raw_glauber_equivalent_GeV2,23859.34180025909
derived_tree_coefficients.combo_TeV2,6.683333333333334
scan_parameters.T_min,1.0
scan_parameters.T_max,250.0
scan_parameters.phi_scan_range,"(-10.0, 1000.0)"
scan_parameters.n_phi_scan,1200
scan_parameters.n_T_seeds,3
scan_parameters.deltaX_target,0.1
scan_parameters.x_eps,0.001
scan_parameters.T_eps,0.01
scan_parameters.deriv_order,4
scan_parameters.phitol,0.0001
scan_parameters.overlapAngle,45.0
scan_parameters.Tn_Ttol,0.01
scan_parameters.Tn_maxiter,160
scan_parameters.include_zeroT_loops,True
scan_parameters.include_scalar_loops,True
scan_parameters.include_thermal,True
scan_parameters.include_scalar_thermal,True
scan_parameters.include_daisy,False
scan_parameters.renormalize_zeroT_loops,True
scan_parameters.thermal_approx,spline
key_temperatures.Tn,71.43702283063122
key_temperatures.Tc,89.99745586326077
key_temperatures.Ts_false,35.99412929686913
key_temperatures.Ts_true,93.96113476562469
key_temperatures.S_at_Tn,10003.198976842705
key_temperatures.S_over_Tn,140.028217589066
key_temperatures.false_phase_key,2
key_temperatures.true_phase_key,0
key_temperatures.phi_false_Tn,-0.00018494354193025612
key_temperatures.phi_true_Tn,233.2241784603278
key_temperatures.vTn_over_Tn,3.2647522141743632
key_temperatures.Tc_minus_Tn_over_Tc,0.20623286352482753
gw_scales.gw_T_star_GeV,71.43702283063122
gw_scales.gw_alpha,0.038341205831322715
gw_scales.gw_beta_over_H,758.9674812712227
gw_scales.gw_v_w,1.0
gw_scales.gw_g_star,106.75
gw_peaks.sw.f_peak_mHz,10.391555635768707
gw_peaks.sw.f_peak_Hz,0.010391555635768707
gw_peaks.sw.omega_peak,9.030560411104655e-16
gw_peaks.turb.f_peak_mHz,17.791333764165667
gw_peaks.turb.f_peak_Hz,0.017791333764165668
gw_peaks.turb.omega_peak,6.56135461120985e-20
gw_peaks.coll.f_peak_mHz,nan
gw_peaks.coll.f_peak_Hz,nan
gw_peaks.coll.omega_peak,nan
gw_peaks.total.f_peak_mHz,10.391555635768707
gw_peaks.total.f_peak_Hz,0.010391555635768707
gw_peaks.total.omega_peak,9.031135924317682e-16
gw_run_parameters.g_star,106.75
gw_run_parameters.v_w,1.0
gw_run_parameters.epsilon_turb,1.0
gw_run_parameters.frequency_unit,mHz
S3,9997.286065431581
S3_over_T,139.9454466227403
bounce_diagnostics.label,results_eft68_c6f23p34167_c8f40_f1000_mh125_Glauber_C1_Lambda1000
bounce_diagnostics.C,nan
bounce_diagnostics.Lambda_GeV,nan
bounce_diagnostics.finiteT,
bounce_diagnostics.temperature_GeV,nan
bounce_diagnostics.phi_metaMin,-0.00018494354193025612
bounce_diagnostics.phi_absMin,233.2241784603278
bounce_diagnostics.phi_bar,117.06134218536525
bounce_diagnostics.phi_top,79.42499640186108
bounce_diagnostics.V(phi_meta),-66318994.3957521
bounce_diagnostics.V(phi_true),-85063140.55054998
bounce_diagnostics.V(phi_top),-64869046.57016555
bounce_diagnostics.DeltaV_true_minus_meta,-18744146.15479788
bounce_diagnostics.r0,2.6928142842734815e-06
bounce_diagnostics.phi0,226.05149797151756
bounce_diagnostics.dphi0,-0.063276459279479
bounce_diagnostics.rscale_cubic,0.026928142842734815
bounce_diagnostics.rscale_curv,0.02556169782497657
bounce_diagnostics.wall_r_hi,0.10643410351618558
bounce_diagnostics.wall_thickness,0.07546316996509261
bounce_diagnostics.S_total,9997.286065431581
bounce_diagnostics.S_kin,14975.987874624785
bounce_diagnostics.S_pot,-4978.701809193204
bounce_diagnostics.S_interior,0.0
bounce_diagnostics.S3_over_T,nan
bounce_diagnostics.beta_rscale,37.13586955625493
bounce_diagnostics.beta_curvature,39.12103323266623
bounce_diagnostics.beta_wall,13.251497392205696
bounce_diagnostics.Tn_from_transitionFinder_GeV,71.43702283063122
bounce_diagnostics.Tc_from_transitionFinder_GeV,89.99745586326077
bounce_diagnostics.T_spinodal_high_GeV,nan
bounce_diagnostics.T_spinodal_low_GeV,nan
bounce_diagnostics.gw_T_star_GeV,71.43702283063122
bounce_diagnostics.gw_alpha,0.038341205831322715
bounce_diagnostics.gw_beta_over_H,758.9674812712227
bounce_diagnostics.gw_R_star_times_H,nan
bounce_diagnostics.gw_Gamma_Tstar_GeV4,nan
bounce_diagnostics.gw_dT_for_beta_GeV,nan
bounce_diagnostics.gw_f_sw_peak_Hz,nan
bounce_diagnostics.gw_f_turb_peak_Hz,nan
bounce_diagnostics.gw_f_coll_peak_Hz,nan
bounce_diagnostics.gw_g_star,106.75
bounce_diagnostics.gw_v_w,1.0
bounce_diagnostics.omega_sw_peak,nan
bounce_diagnostics.omega_turb_peak,nan
bounce_diagnostics.omega_coll_peak,nan
bounce_diagnostics.omega_tot_peak,nan
