quantity,value
label,results_eft68_c6f21p125_c8f40_f1000_mh125_Glauber_C3p2_Lambda1000
model_parameters.c6_over_f2_TeV2,1.125
model_parameters.c8_over_f4_TeV4,0.0
model_parameters.f_GeV,1000.0
model_parameters.m_h,125.0
model_parameters.v,246.0
model_parameters.m_w,80.36
model_parameters.m_z,91.19
model_parameters.m_t,173.1
model_parameters.use_glauber_measure,True
model_parameters.C_glauber,3.2
model_parameters.Lambda_glauber,1000.0
derived_tree_coefficients.glauber_scheme,counterterm_subtracted
derived_tree_coefficients.lambda_tree,0.02697733976138543
derived_tree_coefficients.mu2_tree_GeV2,4722.530346500001
derived_tree_coefficients.a0_mean_field,0.3487648584093464
derived_tree_coefficients.glauber_t0,0.19365120000000002
derived_tree_coefficients.glauber_lambda_shift,0.0
derived_tree_coefficients.glauber_mu2_shift_after_lambda_GeV2,0.0
derived_tree_coefficients.lambda_tree_raw_glauber_equivalent,-0.37195048781578305
derived_tree_coefficients.mu2_tree_raw_glauber_equivalent_GeV2,81104.44363704527
derived_tree_coefficients.combo_TeV2,2.25
scan_parameters.T_min,1.0
scan_parameters.T_max,250.0
scan_parameters.phi_scan_range,"(-10.0, 559.0169943749474)"
scan_parameters.n_phi_scan,1200
scan_parameters.n_T_seeds,3
scan_parameters.deltaX_target,0.1
scan_parameters.x_eps,0.001
scan_parameters.T_eps,0.01
scan_parameters.deriv_order,4
scan_parameters.phitol,0.0001
scan_parameters.overlapAngle,45.0
scan_parameters.Tn_Ttol,0.01
scan_parameters.Tn_maxiter,160
scan_parameters.include_zeroT_loops,True
scan_parameters.include_scalar_loops,True
scan_parameters.include_thermal,True
scan_parameters.include_scalar_thermal,True
scan_parameters.include_daisy,False
scan_parameters.renormalize_zeroT_loops,True
scan_parameters.thermal_approx,spline
key_temperatures.Tn,78.38703686400048
key_temperatures.Tc,89.43079874367378
key_temperatures.Ts_false,65.26787265624664
key_temperatures.Ts_true,96.88883007812466
key_temperatures.S_at_Tn,10975.173779820714
key_temperatures.S_over_Tn,140.0126120197956
key_temperatures.false_phase_key,1
key_temperatures.true_phase_key,0
key_temperatures.phi_false_Tn,-0.000254552256586844
key_temperatures.phi_true_Tn,228.17609929710468
key_temperatures.vTn_over_Tn,2.9108907343057813
key_temperatures.Tc_minus_Tn_over_Tc,0.12348946934184148
gw_scales.gw_T_star_GeV,78.38703686400048
gw_scales.gw_alpha,0.02735142576952592
gw_scales.gw_beta_over_H,1606.5560684133877
gw_scales.gw_v_w,1.0
gw_scales.gw_g_star,106.75
gw_peaks.sw.f_peak_mHz,24.19095670528232
gw_peaks.sw.f_peak_Hz,0.02419095670528232
gw_peaks.sw.omega_peak,7.890750070740091e-17
gw_peaks.turb.f_peak_mHz,41.4172237443178
gw_peaks.turb.f_peak_Hz,0.041417223744317805
gw_peaks.turb.omega_peak,5.733118828343847e-21
gw_peaks.coll.f_peak_mHz,nan
gw_peaks.coll.f_peak_Hz,nan
gw_peaks.coll.omega_peak,nan
gw_peaks.total.f_peak_mHz,24.19095670528232
gw_peaks.total.f_peak_Hz,0.02419095670528232
gw_peaks.total.omega_peak,7.89125349195793e-17
gw_run_parameters.g_star,106.75
gw_run_parameters.v_w,1.0
gw_run_parameters.epsilon_turb,1.0
gw_run_parameters.frequency_unit,mHz
S3,10975.096799963469
S3_over_T,140.01162997148347
bounce_diagnostics.label,results_eft68_c6f21p125_c8f40_f1000_mh125_Glauber_C3p2_Lambda1000
bounce_diagnostics.C,nan
bounce_diagnostics.Lambda_GeV,nan
bounce_diagnostics.finiteT,
bounce_diagnostics.temperature_GeV,nan
bounce_diagnostics.phi_metaMin,-0.000254552256586844
bounce_diagnostics.phi_absMin,228.17609929710468
bounce_diagnostics.phi_bar,115.24154730476292
bounce_diagnostics.phi_top,77.9416602200402
bounce_diagnostics.V(phi_meta),-101906154.03108262
bounce_diagnostics.V(phi_true),-115342998.50533876
bounce_diagnostics.V(phi_top),-100998189.60091968
bounce_diagnostics.DeltaV_true_minus_meta,-13436844.474256143
bounce_diagnostics.r0,3.3393429856329745e-06
bounce_diagnostics.phi0,222.63384102776135
bounce_diagnostics.dphi0,-0.051409179940889387
bounce_diagnostics.rscale_cubic,0.033393429856329745
bounce_diagnostics.rscale_curv,0.031820489345477036
bounce_diagnostics.wall_r_hi,0.12581129518217274
bounce_diagnostics.wall_thickness,0.08816996499474988
bounce_diagnostics.S_total,10975.096799963469
bounce_diagnostics.S_kin,16440.235136060513
bounce_diagnostics.S_pot,-5465.138336097043
bounce_diagnostics.S_interior,0.0
bounce_diagnostics.S3_over_T,nan
bounce_diagnostics.beta_rscale,29.946010466799933
bounce_diagnostics.beta_curvature,31.426290588211973
bounce_diagnostics.beta_wall,11.341730713622779
bounce_diagnostics.Tn_from_transitionFinder_GeV,78.38703686400048
bounce_diagnostics.Tc_from_transitionFinder_GeV,89.43079874367378
bounce_diagnostics.T_spinodal_high_GeV,nan
bounce_diagnostics.T_spinodal_low_GeV,nan
bounce_diagnostics.gw_T_star_GeV,78.38703686400048
bounce_diagnostics.gw_alpha,0.02735142576952592
bounce_diagnostics.gw_beta_over_H,1606.5560684133877
bounce_diagnostics.gw_R_star_times_H,nan
bounce_diagnostics.gw_Gamma_Tstar_GeV4,nan
bounce_diagnostics.gw_dT_for_beta_GeV,nan
bounce_diagnostics.gw_f_sw_peak_Hz,nan
bounce_diagnostics.gw_f_turb_peak_Hz,nan
